InstrumentName, Thornton B,,
03/16/2018 22:04:30.873333,37.32,12.0,60.0
03/16/2018 22:08:30.973333,37.7,11.0,61.0
03/16/2018 22:11:11.440000,41.09,11.0,61.0
03/16/2018 22:13:51.606666,44.8,11.0,60.0
03/16/2018 22:16:31.076666,41.15,12.0,61.0
03/16/2018 22:20:30.950000,46.65,11.0,60.0
03/16/2018 22:23:11.010000,43.7,11.0,61.0
03/16/2018 22:25:50.953333,49.24,11.0,62.0
03/16/2018 22:28:30.896666,33.38,11.0,60.0
03/16/2018 22:32:30.963333,29.09,11.0,61.0
03/16/2018 22:35:11.023333,29.76,11.0,62.0
03/16/2018 22:37:50.930000,26.0,11.0,63.0
03/16/2018 22:40:31.013333,42.62,11.0,62.0
03/16/2018 22:44:31.306666,39.0,11.0,62.0
03/16/2018 22:47:11.226666,37.85,11.0,63.0
03/16/2018 22:49:51.226666,76.62,11.0,63.0
03/16/2018 22:52:30.950000,93.0,11.0,63.0
03/16/2018 22:56:30.950000,112.96,11.0,62.0
03/16/2018 22:59:11.363333,38.43,11.0,61.0
03/16/2018 23:01:50.983333,30.87,12.0,61.0
03/16/2018 23:04:30.963333,26.45,12.0,62.0
03/16/2018 23:08:30.966666,26.91,12.0,63.0
03/16/2018 23:11:11.376666,43.93,12.0,64.0
03/16/2018 23:13:50.970000,63.06,12.0,65.0
03/16/2018 23:16:31.556666,88.49,12.0,65.0
03/16/2018 23:20:32.286666,64.32,12.0,63.0
03/16/2018 23:23:12.130000,44.66,12.0,63.0
03/16/2018 23:25:52.313333,45.34,12.0,63.0
03/16/2018 23:28:32.116666,39.68,12.0,62.0
03/16/2018 23:32:31.093333,41.87,13.0,62.0
03/16/2018 23:35:11.016666,39.45,12.0,63.0
03/16/2018 23:37:50.926666,94.41,12.0,64.0
03/16/2018 23:40:30.936666,39.32,12.0,63.0
03/16/2018 23:44:30.930000,39.3,13.0,61.0
03/16/2018 23:47:10.946666,39.66,12.0,62.0
03/16/2018 23:49:50.973333,38.28,12.0,60.0
03/16/2018 23:52:31.130000,40.04,12.0,62.0
03/16/2018 23:56:30.966666,39.59,13.0,59.0
03/16/2018 23:59:10.993333,45.85,14.0,57.0
03/17/2018 00:01:50.940000,69.72,13.0,59.0
03/17/2018 00:04:31.086666,91.83,14.0,58.0
03/17/2018 00:08:30.953333,89.17,13.0,58.0
03/17/2018 00:11:10.953333,136.69,14.0,57.0
03/17/2018 00:13:51.100000,64.26,14.0,58.0
03/17/2018 00:16:31.186666,27.48,14.0,58.0
03/17/2018 00:20:31.010000,39.19,14.0,57.0
03/17/2018 00:23:11.130000,30.65,14.0,57.0
03/17/2018 00:25:51.103333,43.09,14.0,57.0
03/17/2018 00:28:31.156666,54.3,14.0,56.0
03/17/2018 00:32:31.110000,49.02,15.0,57.0
03/17/2018 00:35:11.060000,60.67,15.0,56.0
03/17/2018 00:37:51.093333,64.45,15.0,57.0
03/17/2018 00:40:31.026666,58.28,15.0,56.0
03/17/2018 00:44:31.246666,43.83,15.0,56.0
03/17/2018 00:47:11.026666,49.34,15.0,56.0
03/17/2018 00:49:50.980000,54.63,15.0,57.0
03/17/2018 00:52:31.063333,50.59,15.0,56.0
03/17/2018 00:56:31.380000,51.8,15.0,56.0
03/17/2018 00:59:11.060000,46.04,15.0,56.0
03/17/2018 01:01:51.083333,59.02,15.0,55.0
03/17/2018 01:04:31.013333,48.9,16.0,54.0
03/17/2018 01:08:30.966666,62.0,16.0,54.0
03/17/2018 01:11:11.413333,54.0,16.0,53.0
03/17/2018 01:13:51.116666,44.33,16.0,54.0
03/17/2018 01:16:31.060000,51.65,17.0,55.0
03/17/2018 01:20:31.056666,58.98,16.0,55.0
03/17/2018 01:23:11.046666,53.57,17.0,53.0
03/17/2018 01:25:51.130000,48.78,17.0,52.0
03/17/2018 01:28:31.170000,51.85,18.0,51.0
03/17/2018 01:32:31.306666,83.17,18.0,52.0
03/17/2018 01:35:12.033333,56.83,18.0,52.0
03/17/2018 01:37:51.026666,38.85,18.0,51.0
03/17/2018 01:40:31.096666,37.04,19.0,53.0
03/17/2018 01:44:31.133333,38.73,19.0,53.0
03/17/2018 01:47:11.103333,46.5,18.0,52.0
03/17/2018 01:49:51.093333,49.04,18.0,52.0
03/17/2018 01:52:31.210000,44.13,18.0,53.0
03/17/2018 01:56:31.030000,49.06,18.0,51.0
03/17/2018 01:59:11.216666,44.22,18.0,50.0
03/17/2018 02:01:51.026666,61.74,19.0,51.0
03/17/2018 02:04:31.120000,60.51,19.0,50.0
03/17/2018 02:08:31.396666,74.0,19.0,50.0
03/17/2018 02:11:11.650000,35.94,19.0,49.0
03/17/2018 02:13:51.250000,32.25,19.0,50.0
03/17/2018 02:16:31.256666,38.91,18.0,50.0
03/17/2018 02:20:31.066666,38.66,18.0,50.0
03/17/2018 02:23:11.300000,37.2,17.0,50.0
03/17/2018 02:25:51.020000,32.06,17.0,50.0
03/17/2018 02:28:31.126666,33.11,17.0,51.0
03/17/2018 02:32:31.156666,32.17,17.0,52.0
03/17/2018 02:35:11.016666,31.52,17.0,52.0
03/17/2018 02:37:51.076666,32.22,17.0,51.0
03/17/2018 02:40:31.053333,31.91,17.0,52.0
03/17/2018 02:44:31.066666,30.81,17.0,52.0
03/17/2018 02:47:11.093333,34.63,17.0,51.0
03/17/2018 02:49:51.290000,31.63,17.0,51.0
03/17/2018 02:52:31.026666,31.79,17.0,52.0
03/17/2018 02:56:31.026666,32.61,17.0,52.0
03/17/2018 02:59:11.130000,33.09,17.0,52.0
03/17/2018 03:01:51.116666,60.91,17.0,52.0
03/17/2018 03:04:31.143333,55.09,17.0,52.0
03/17/2018 03:08:31.316666,74.34,17.0,53.0
03/17/2018 03:11:11.166666,56.15,17.0,52.0
03/17/2018 03:13:51.173333,59.21,17.0,51.0
03/17/2018 03:16:31.063333,57.22,18.0,50.0
03/17/2018 03:20:31.043333,63.0,19.0,49.0
03/17/2018 03:23:11.293333,34.13,20.0,48.0
03/17/2018 03:25:51.206666,33.07,20.0,48.0
03/17/2018 03:28:31.046666,44.0,20.0,47.0
03/17/2018 03:32:31.043333,39.96,20.0,47.0
03/17/2018 03:35:11.073333,34.15,20.0,47.0
03/17/2018 03:37:51.066666,36.73,20.0,47.0
03/17/2018 03:40:31.220000,37.83,20.0,47.0
03/17/2018 03:44:31.086666,39.34,20.0,47.0
03/17/2018 03:47:11.070000,39.13,20.0,48.0
03/17/2018 03:49:51.086666,40.91,20.0,49.0
03/17/2018 03:52:31.103333,40.17,21.0,49.0
03/17/2018 03:56:31.070000,37.72,21.0,49.0
03/17/2018 03:59:11.266666,36.26,21.0,49.0
03/17/2018 04:01:51.063333,35.32,21.0,47.0
03/17/2018 04:04:31.150000,35.5,21.0,47.0
03/17/2018 04:08:31.166666,39.17,21.0,46.0
03/17/2018 04:11:11.146666,42.72,22.0,47.0
03/17/2018 04:13:51.266666,40.79,22.0,48.0
03/17/2018 04:16:31.116666,41.33,22.0,47.0
03/17/2018 04:20:31.073333,39.52,22.0,47.0
03/17/2018 04:23:11.083333,39.04,22.0,47.0
03/17/2018 04:25:51.106666,37.09,22.0,48.0
03/17/2018 04:28:31.076666,39.47,22.0,48.0
03/17/2018 04:32:31.120000,40.6,22.0,48.0
03/17/2018 04:35:11.176666,42.35,22.0,48.0
03/17/2018 04:37:51.090000,40.81,22.0,48.0
03/17/2018 04:40:31.130000,41.61,22.0,48.0
03/17/2018 04:44:31.256666,38.21,23.0,48.0
03/17/2018 04:47:11.350000,38.06,23.0,48.0
03/17/2018 04:49:51.106666,40.43,24.0,48.0
03/17/2018 04:52:31.110000,36.02,24.0,48.0
03/17/2018 04:56:31.106666,35.13,24.0,47.0
03/17/2018 04:59:11.106666,34.83,24.0,46.0
03/17/2018 05:01:51.106666,35.55,25.0,47.0
03/17/2018 05:04:31.103333,35.89,25.0,47.0
03/17/2018 05:08:31.223333,34.6,25.0,47.0
03/17/2018 05:11:11.160000,34.77,25.0,47.0
03/17/2018 05:13:51.270000,37.57,25.0,46.0
03/17/2018 05:16:31.176666,37.13,25.0,47.0
03/17/2018 05:20:31.106666,39.28,24.0,46.0
03/17/2018 05:23:11.186666,42.02,24.0,46.0
03/17/2018 05:25:51.113333,40.23,24.0,45.0
03/17/2018 05:28:31.123333,45.0,24.0,46.0
03/17/2018 05:32:31.133333,51.72,24.0,46.0
03/17/2018 05:35:11.173333,59.14,24.0,46.0
03/17/2018 05:37:51.203333,64.83,24.0,46.0
03/17/2018 05:40:31.126666,87.26,24.0,46.0
03/17/2018 05:44:31.316666,70.49,24.0,45.0
03/17/2018 05:47:11.163333,66.7,24.0,45.0
03/17/2018 05:49:51.313333,55.02,24.0,44.0
03/17/2018 05:52:31.133333,64.51,25.0,44.0
03/17/2018 05:56:32.280000,45.28,25.0,45.0
03/17/2018 05:59:12.693333,41.78,25.0,44.0
03/17/2018 06:01:51.133333,40.17,25.0,45.0
03/17/2018 06:04:31.133333,42.53,25.0,45.0
03/17/2018 06:08:31.130000,43.26,25.0,43.0
03/17/2018 06:11:11.293333,44.64,26.0,44.0
03/17/2018 06:13:51.136666,46.4,27.0,44.0
03/17/2018 06:16:31.166666,47.36,27.0,44.0
03/17/2018 06:20:31.150000,53.25,27.0,44.0
03/17/2018 06:23:11.200000,53.93,27.0,44.0
03/17/2018 06:25:51.273333,53.62,26.0,44.0
03/17/2018 06:28:31.153333,50.15,27.0,42.0
03/17/2018 06:32:31.163333,58.96,27.0,43.0
03/17/2018 06:35:11.176666,70.72,28.0,43.0
03/17/2018 06:37:51.250000,53.33,27.0,44.0
03/17/2018 06:40:31.150000,77.56,27.0,43.0
03/17/2018 06:44:31.200000,67.37,27.0,43.0
03/17/2018 06:47:11.196666,49.39,27.0,43.0
03/17/2018 06:49:51.150000,58.66,27.0,44.0
03/17/2018 06:52:31.160000,47.81,27.0,44.0
03/17/2018 06:56:31.253333,62.0,27.0,43.0
03/17/2018 06:59:11.203333,59.17,27.0,44.0
03/17/2018 07:01:51.156666,89.34,27.0,44.0
03/17/2018 07:04:31.273333,58.94,27.0,43.0
03/17/2018 07:08:31.406666,71.94,27.0,43.0
03/17/2018 07:11:11.163333,84.61,28.0,43.0
03/17/2018 07:13:51.176666,60.61,27.0,43.0
03/17/2018 07:16:31.273333,76.64,28.0,43.0
03/17/2018 07:20:31.163333,78.66,28.0,44.0
03/17/2018 07:23:11.290000,59.62,28.0,43.0
03/17/2018 07:25:51.370000,66.65,28.0,43.0
03/17/2018 07:28:31.306666,85.32,28.0,42.0
03/17/2018 07:32:31.166666,65.34,29.0,43.0
03/17/2018 07:35:11.176666,60.74,29.0,43.0
03/17/2018 07:37:51.173333,82.61,29.0,42.0
03/17/2018 07:40:31.166666,59.53,30.0,42.0
03/17/2018 07:44:31.210000,82.59,30.0,42.0
03/17/2018 07:47:11.613333,207.19,29.0,42.0
03/17/2018 07:49:51.516666,152.65,30.0,42.0
03/17/2018 07:52:31.373333,138.26,29.0,42.0
03/17/2018 07:56:31.283333,226.86,29.0,42.0
03/17/2018 07:59:11.190000,176.37,29.0,42.0
03/17/2018 08:01:51.186666,147.09,29.0,42.0
03/17/2018 08:04:31.476666,154.62,28.0,42.0
03/17/2018 08:08:31.203333,228.47,28.0,42.0
03/17/2018 08:11:11.193333,157.35,28.0,42.0
03/17/2018 08:13:51.286666,155.63,28.0,42.0
03/17/2018 08:16:31.296666,189.82,29.0,42.0
03/17/2018 08:20:31.186666,230.88,29.0,42.0
03/17/2018 08:23:11.386666,212.63,29.0,43.0
03/17/2018 08:25:51.306666,219.19,29.0,42.0
03/17/2018 08:28:31.200000,187.51,30.0,41.0
03/17/2018 08:32:31.216666,160.1,31.0,42.0
03/17/2018 08:35:11.196666,191.1,31.0,41.0
03/17/2018 08:37:51.190000,123.02,30.0,42.0
03/17/2018 08:40:31.326666,173.57,29.0,42.0
03/17/2018 08:44:31.270000,180.73,29.0,42.0
03/17/2018 08:47:11.223333,205.59,30.0,42.0
03/17/2018 08:49:51.250000,207.65,29.0,42.0
03/17/2018 08:52:31.206666,189.38,29.0,42.0
03/17/2018 08:56:31.306666,209.66,28.0,42.0
03/17/2018 08:59:11.216666,182.6,28.0,42.0
03/17/2018 09:01:51.256666,222.43,28.0,42.0
03/17/2018 09:04:31.260000,207.06,28.0,42.0
03/17/2018 09:08:31.306666,188.47,28.0,42.0
03/17/2018 09:11:11.216666,155.98,27.0,42.0
03/17/2018 09:13:51.316666,145.15,27.0,42.0
03/17/2018 09:16:31.216666,223.65,28.0,41.0
03/17/2018 09:20:31.216666,228.75,27.0,41.0
03/17/2018 09:23:11.210000,143.28,28.0,42.0
03/17/2018 09:25:51.280000,212.84,28.0,42.0
03/17/2018 09:28:31.213333,166.89,28.0,41.0
03/17/2018 09:32:31.476666,233.54,28.0,41.0
03/17/2018 09:35:11.216666,222.17,28.0,42.0
03/17/2018 09:37:51.220000,232.0,28.0,42.0
03/17/2018 09:40:31.283333,246.17,28.0,42.0
03/17/2018 09:44:31.273333,258.09,29.0,41.0
03/17/2018 09:47:11.306666,280.25,29.0,41.0
03/17/2018 09:49:51.336666,301.97,29.0,41.0
03/17/2018 09:52:31.373333,293.03,30.0,42.0
03/17/2018 09:56:31.353333,288.88,30.0,41.0
03/17/2018 09:59:11.286666,303.15,30.0,42.0
03/17/2018 10:01:51.316666,273.48,30.0,42.0
03/17/2018 10:04:31.233333,275.02,30.0,41.0
03/17/2018 10:08:31.233333,253.44,30.0,41.0
03/17/2018 10:11:11.260000,254.61,30.0,41.0
03/17/2018 10:13:51.260000,264.73,30.0,41.0
03/17/2018 10:16:31.236666,258.58,31.0,42.0
03/17/2018 10:20:31.250000,252.93,31.0,41.0
03/17/2018 10:23:11.286666,240.98,31.0,42.0
03/17/2018 10:25:51.353333,248.13,31.0,42.0
03/17/2018 10:28:31.853333,249.24,31.0,42.0
03/17/2018 10:32:31.323333,214.65,32.0,42.0
03/17/2018 10:35:11.313333,202.9,32.0,42.0
03/17/2018 10:37:51.326666,193.74,32.0,41.0
03/17/2018 10:40:31.343333,117.5,32.0,42.0
03/17/2018 10:44:31.303333,213.59,33.0,42.0
03/17/2018 10:47:11.316666,107.5,32.0,41.0
03/17/2018 10:49:51.513333,185.18,33.0,41.0
03/17/2018 10:52:31.300000,212.06,33.0,41.0
03/17/2018 10:56:31.316666,232.05,33.0,42.0
03/17/2018 10:59:11.303333,230.84,33.0,41.0
03/17/2018 11:01:51.263333,239.61,33.0,42.0
03/17/2018 11:04:31.300000,233.51,33.0,42.0
03/17/2018 11:08:31.343333,238.95,33.0,42.0
03/17/2018 11:11:11.256666,234.21,33.0,42.0
03/17/2018 11:13:51.406666,234.18,33.0,42.0
03/17/2018 11:16:31.286666,236.55,33.0,42.0
03/17/2018 11:20:31.283333,224.1,34.0,40.0
03/17/2018 11:23:11.270000,202.96,34.0,40.0
03/17/2018 11:25:51.266666,189.06,34.0,40.0
03/17/2018 11:28:31.266666,172.43,34.0,40.0
03/17/2018 11:32:31.276666,159.54,35.0,39.0
03/17/2018 11:35:11.406666,137.04,36.0,37.0
03/17/2018 11:37:51.273333,137.74,36.0,38.0
03/17/2018 11:40:31.323333,114.91,39.0,38.0
03/17/2018 11:44:31.280000,44.22,37.0,39.0
03/17/2018 11:47:11.316666,55.81,38.0,38.0
03/17/2018 11:49:51.270000,61.2,38.0,38.0
03/17/2018 11:52:31.280000,55.28,39.0,39.0
03/17/2018 11:56:31.283333,61.48,40.0,37.0
03/17/2018 11:59:11.323333,59.23,41.0,38.0
03/17/2018 12:01:51.400000,63.8,40.0,37.0
03/17/2018 12:04:31.480000,60.04,42.0,37.0
03/17/2018 12:08:31.276666,62.47,42.0,38.0
03/17/2018 12:11:11.293333,62.67,41.0,38.0
03/17/2018 12:13:51.350000,62.43,42.0,37.0
03/17/2018 12:16:31.396666,64.61,42.0,39.0
03/17/2018 12:20:31.296666,64.91,41.0,39.0
03/17/2018 12:23:11.390000,65.64,42.0,39.0
03/17/2018 12:25:51.323333,66.02,41.0,39.0
03/17/2018 12:28:31.290000,61.28,41.0,38.0
03/17/2018 12:32:31.416666,65.35,41.0,38.0
03/17/2018 12:35:11.463333,69.15,43.0,38.0
03/17/2018 12:37:51.320000,59.98,43.0,39.0
03/17/2018 12:40:31.336666,68.52,42.0,38.0
03/17/2018 12:44:31.313333,63.55,44.0,38.0
03/17/2018 12:47:11.403333,62.13,43.0,38.0
03/17/2018 12:49:51.353333,59.0,45.0,37.0
03/17/2018 12:52:31.406666,59.15,46.0,37.0
03/17/2018 12:56:31.396666,61.28,45.0,39.0
03/17/2018 12:59:11.293333,56.78,44.0,39.0
03/17/2018 13:01:51.426666,56.94,44.0,39.0
03/17/2018 13:04:31.960000,57.37,44.0,39.0
03/17/2018 13:08:31.316666,60.76,44.0,36.0
03/17/2018 13:11:11.416666,64.96,45.0,36.0
03/17/2018 13:13:51.303333,46.54,46.0,36.0
03/17/2018 13:16:31.313333,45.72,46.0,38.0
03/17/2018 13:20:31.490000,44.0,44.0,38.0
03/17/2018 13:23:11.310000,47.15,44.0,39.0
03/17/2018 13:25:51.370000,60.24,44.0,38.0
03/17/2018 13:28:31.320000,64.53,43.0,38.0
03/17/2018 13:32:31.340000,68.0,43.0,39.0
03/17/2018 13:35:11.410000,59.65,43.0,39.0
03/17/2018 13:37:51.326666,65.09,43.0,39.0
03/17/2018 13:40:31.346666,68.77,43.0,39.0
03/17/2018 13:44:31.323333,65.77,43.0,39.0
03/17/2018 13:47:11.423333,66.6,43.0,39.0
03/17/2018 13:49:51.540000,62.2,43.0,39.0
03/17/2018 13:52:31.576666,59.0,42.0,39.0
03/17/2018 13:56:31.403333,61.26,42.0,40.0
03/17/2018 13:59:11.340000,68.33,42.0,39.0
03/17/2018 14:01:51.576666,55.11,41.0,39.0
03/17/2018 14:04:31.416666,55.55,41.0,40.0
03/17/2018 14:08:32.160000,56.17,40.0,40.0
03/17/2018 14:11:11.413333,54.57,39.0,40.0
03/17/2018 14:13:51.736666,56.11,39.0,40.0
03/17/2018 14:16:31.380000,52.88,38.0,40.0
03/17/2018 14:20:31.346666,57.11,38.0,40.0
03/17/2018 14:23:11.403333,54.66,38.0,41.0
03/17/2018 14:25:51.346666,46.8,37.0,41.0
03/17/2018 14:28:31.346666,46.34,37.0,41.0
03/17/2018 14:32:31.383333,45.65,36.0,41.0
03/17/2018 14:35:11.370000,45.4,37.0,42.0
03/17/2018 14:37:52.013333,43.26,36.0,42.0
03/17/2018 14:40:31.380000,45.48,36.0,42.0
03/17/2018 14:44:31.566666,45.52,36.0,42.0
03/17/2018 14:47:11.430000,45.65,35.0,42.0
03/17/2018 14:49:51.590000,47.0,35.0,42.0
03/17/2018 14:52:31.576666,47.15,35.0,43.0
03/17/2018 14:56:31.406666,63.4,34.0,43.0
03/17/2018 14:59:11.380000,266.9,34.0,43.0
03/17/2018 15:01:51.783333,121.11,33.0,43.0
03/17/2018 15:04:31.423333,258.48,33.0,43.0
03/17/2018 15:08:31.573333,259.55,33.0,43.0
03/17/2018 15:11:11.420000,245.87,32.0,44.0
03/17/2018 15:13:51.876666,133.81,32.0,44.0
03/17/2018 15:16:31.386666,226.31,32.0,44.0
03/17/2018 15:20:31.446666,178.9,32.0,44.0
03/17/2018 15:23:11.356666,233.1,32.0,45.0
03/17/2018 15:25:51.416666,259.67,31.0,45.0
03/17/2018 15:28:31.506666,274.92,32.0,45.0
03/17/2018 15:32:31.460000,282.22,32.0,45.0
03/17/2018 15:35:11.376666,63.8,31.0,45.0
03/17/2018 15:37:51.380000,49.87,31.0,44.0
03/17/2018 15:40:31.380000,44.2,31.0,45.0
03/17/2018 15:44:31.496666,53.22,30.0,46.0
03/17/2018 15:47:11.863333,126.26,30.0,46.0
03/17/2018 15:49:51.390000,144.46,30.0,46.0
03/17/2018 15:52:31.580000,134.85,30.0,46.0
03/17/2018 15:56:31.516666,163.21,30.0,45.0
03/17/2018 15:59:11.386666,61.57,30.0,46.0
03/17/2018 16:01:51.523333,77.38,29.0,47.0
03/17/2018 16:04:31.410000,47.48,29.0,47.0
03/17/2018 16:08:31.410000,47.96,29.0,47.0
03/17/2018 16:11:11.510000,40.43,28.0,48.0
03/17/2018 16:13:51.446666,39.41,28.0,48.0
03/17/2018 16:16:31.513333,40.67,28.0,48.0
03/17/2018 16:20:31.633333,39.73,27.0,47.0
03/17/2018 16:23:11.440000,40.36,29.0,47.0
03/17/2018 16:25:51.666666,39.85,29.0,48.0
03/17/2018 16:28:31.393333,37.98,29.0,48.0
03/17/2018 16:32:31.430000,39.32,29.0,49.0
03/17/2018 16:35:11.470000,44.53,28.0,49.0
03/17/2018 16:37:51.470000,48.26,28.0,48.0
03/17/2018 16:40:31.463333,56.39,30.0,49.0
03/17/2018 16:44:31.433333,49.89,29.0,50.0
03/17/2018 16:47:11.556666,48.78,29.0,50.0
03/17/2018 16:49:51.513333,44.74,28.0,50.0
03/17/2018 16:52:31.470000,42.19,29.0,50.0
03/17/2018 16:56:31.613333,41.28,30.0,50.0
03/17/2018 16:59:11.430000,42.32,29.0,49.0
03/17/2018 17:01:51.480000,41.32,29.0,50.0
03/17/2018 17:04:31.416666,41.98,29.0,51.0
03/17/2018 17:08:31.453333,38.62,28.0,51.0
03/17/2018 17:11:11.436666,38.64,28.0,51.0
03/17/2018 17:13:51.426666,38.22,28.0,51.0
03/17/2018 17:16:31.536666,38.62,29.0,51.0
03/17/2018 17:20:31.593333,38.48,28.0,52.0
03/17/2018 17:23:12.016666,38.17,29.0,53.0
03/17/2018 17:25:51.536666,36.85,29.0,53.0
03/17/2018 17:28:31.483333,44.48,28.0,53.0
03/17/2018 17:32:31.493333,71.15,28.0,53.0
03/17/2018 17:35:11.483333,57.98,29.0,53.0
03/17/2018 17:37:51.490000,43.28,28.0,54.0
03/17/2018 17:40:32.096666,46.51,28.0,54.0
03/17/2018 17:44:31.516666,38.13,29.0,55.0
03/17/2018 17:47:11.423333,34.6,28.0,55.0
03/17/2018 17:49:51.446666,33.3,28.0,55.0
03/17/2018 17:52:31.706666,34.85,28.0,56.0
03/17/2018 17:56:31.470000,34.38,28.0,56.0
03/17/2018 17:59:11.526666,40.57,28.0,56.0
03/17/2018 18:01:51.886666,43.28,27.0,56.0
03/17/2018 18:04:31.466666,37.81,27.0,56.0
03/17/2018 18:08:31.610000,37.28,27.0,57.0
03/17/2018 18:11:11.463333,37.09,26.0,57.0
03/17/2018 18:13:51.496666,35.74,26.0,57.0
03/17/2018 18:16:31.526666,34.24,26.0,57.0
03/17/2018 18:20:31.666666,34.28,26.0,57.0
03/17/2018 18:23:11.490000,32.44,26.0,58.0
03/17/2018 18:25:51.916666,34.74,25.0,58.0
03/17/2018 18:28:31.456666,31.38,25.0,58.0
03/17/2018 18:32:31.450000,37.3,25.0,59.0
03/17/2018 18:35:11.520000,36.3,24.0,59.0
03/17/2018 18:37:51.446666,33.38,24.0,59.0
03/17/2018 18:40:31.463333,29.62,24.0,59.0
03/17/2018 18:44:31.456666,30.65,24.0,60.0
03/17/2018 18:47:11.470000,29.34,24.0,60.0
03/17/2018 18:49:51.456666,33.94,24.0,59.0
03/17/2018 18:52:31.486666,34.63,24.0,59.0
03/17/2018 18:56:31.710000,33.94,24.0,60.0
03/17/2018 18:59:11.610000,41.8,24.0,61.0
03/17/2018 19:01:51.470000,42.09,23.0,60.0
03/17/2018 19:04:31.466666,39.89,23.0,59.0
03/17/2018 19:08:31.600000,39.96,22.0,60.0
03/17/2018 19:11:11.460000,50.87,23.0,60.0
03/17/2018 19:13:51.926666,54.02,22.0,62.0
03/17/2018 19:16:31.553333,64.32,22.0,63.0
03/17/2018 19:20:31.480000,104.93,20.0,63.0
03/17/2018 19:23:11.670000,55.57,20.0,63.0
03/17/2018 19:25:51.466666,41.6,20.0,63.0
03/17/2018 19:28:31.546666,31.91,19.0,65.0
03/17/2018 19:32:31.523333,26.02,18.0,66.0
03/17/2018 19:35:11.586666,30.06,18.0,67.0
03/17/2018 19:37:51.576666,27.6,17.0,67.0
03/17/2018 19:40:31.533333,27.39,17.0,66.0
03/17/2018 19:44:31.580000,38.81,17.0,69.0
03/17/2018 19:47:11.553333,67.52,17.0,69.0
03/17/2018 19:49:51.576666,40.72,15.0,69.0
03/17/2018 19:52:31.486666,32.57,15.0,70.0
03/17/2018 19:56:31.506666,34.53,15.0,69.0
03/17/2018 19:59:11.533333,40.07,15.0,66.0
03/17/2018 20:01:51.666666,39.75,15.0,69.0
03/17/2018 20:04:31.833333,39.22,15.0,68.0
03/17/2018 20:08:31.486666,40.41,14.0,69.0
03/17/2018 20:11:11.600000,36.7,14.0,69.0
03/17/2018 20:13:51.556666,34.09,14.0,69.0
03/17/2018 20:16:31.660000,27.57,14.0,71.0
03/17/2018 20:20:31.683333,30.3,14.0,69.0
03/17/2018 20:23:11.536666,27.98,14.0,70.0
03/17/2018 20:25:51.510000,32.51,14.0,72.0
03/17/2018 20:28:31.600000,23.94,14.0,70.0
03/17/2018 20:32:31.613333,21.46,13.0,69.0
03/17/2018 20:35:11.626666,20.71,13.0,69.0
03/17/2018 20:37:51.556666,21.83,14.0,69.0
03/17/2018 20:40:31.600000,22.52,14.0,72.0
03/17/2018 20:44:31.710000,20.81,13.0,73.0
03/17/2018 20:47:11.580000,22.35,13.0,74.0
03/17/2018 20:49:51.620000,20.36,13.0,72.0
03/17/2018 20:52:31.736666,19.51,13.0,74.0
03/17/2018 20:56:31.596666,18.98,13.0,75.0
03/17/2018 20:59:11.550000,20.94,13.0,73.0
03/17/2018 21:01:51.543333,96.22,12.0,75.0
03/17/2018 21:04:31.536666,127.67,12.0,70.0
03/17/2018 21:08:31.716666,30.63,12.0,73.0
03/17/2018 21:11:11.536666,34.41,11.0,69.0
03/17/2018 21:13:51.536666,30.23,12.0,68.0
03/17/2018 21:16:31.703333,37.32,12.0,69.0
03/17/2018 21:20:31.763333,69.85,12.0,73.0
03/17/2018 21:23:11.553333,31.61,12.0,75.0
03/17/2018 21:25:51.583333,36.15,11.0,76.0
03/17/2018 21:28:31.670000,157.54,11.0,77.0
03/17/2018 21:32:31.616666,25.22,11.0,78.0
03/17/2018 21:35:11.616666,20.23,11.0,74.0
03/17/2018 21:37:51.650000,19.6,11.0,78.0
03/17/2018 21:40:31.813333,19.96,10.0,78.0
03/17/2018 21:44:31.670000,19.41,11.0,79.0
03/17/2018 21:47:11.720000,18.72,11.0,79.0
03/17/2018 21:49:51.633333,22.04,11.0,77.0
03/17/2018 21:52:31.616666,22.37,11.0,80.0
03/17/2018 21:56:31.723333,24.47,11.0,77.0
03/17/2018 21:59:11.680000,23.68,11.0,78.0
03/17/2018 22:01:51.660000,22.35,11.0,78.0
03/17/2018 22:04:31.633333,23.06,11.0,79.0
03/17/2018 22:08:31.686666,21.35,10.0,79.0
03/17/2018 22:11:11.563333,19.13,10.0,81.0
03/17/2018 22:13:51.573333,28.52,11.0,79.0
03/17/2018 22:16:31.580000,19.26,10.0,81.0
03/17/2018 22:20:31.593333,22.96,11.0,81.0
03/17/2018 22:23:11.560000,25.06,10.0,81.0
03/17/2018 22:25:51.576666,28.21,10.0,82.0
03/17/2018 22:28:31.720000,32.48,10.0,82.0
03/17/2018 22:32:31.806666,26.54,10.0,81.0
03/17/2018 22:35:12.003333,30.19,10.0,78.0
03/17/2018 22:37:51.640000,30.98,11.0,81.0
03/17/2018 22:40:31.623333,28.77,10.0,81.0
03/17/2018 22:44:31.670000,30.26,11.0,78.0
03/17/2018 22:47:11.710000,21.89,11.0,79.0
03/17/2018 22:49:51.580000,22.11,11.0,80.0
03/17/2018 22:52:31.623333,21.13,11.0,77.0
03/17/2018 22:56:31.606666,20.23,11.0,78.0
03/17/2018 22:59:11.676666,19.89,11.0,75.0
