InstrumentName, Construction Dust Monitor (B),,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/25/2018 17:45:06.000000,12.46,17.3,16.3
07/25/2018 17:47:46.000000,12.43,18.85,17.98
07/25/2018 17:49:06.000000,13.77,18.21,18.05
07/25/2018 17:51:47.000000,12.03,16.85,16.56
07/25/2018 17:53:06.000000,12.9,18.97,17.51
07/25/2018 17:55:46.000000,12.9,18.73,18.05
07/25/2018 17:57:07.000000,15.08,22.03,20.68
07/25/2018 17:59:46.000000,14.89,21.39,19.82
07/25/2018 18:02:26.000000,14.9,20.51,19.78
07/25/2018 18:03:46.000000,14.2,24.29,21.17
07/25/2018 18:05:06.000000,15.0,23.7,21.52
07/25/2018 18:07:46.000000,12.35,17.55,16.95
07/25/2018 18:09:06.000000,14.26,22.64,20.67
07/25/2018 18:11:46.000000,14.59,22.85,21.07
07/25/2018 18:13:06.000000,14.83,20.0,19.39
07/25/2018 18:15:46.000000,14.32,20.52,19.73
07/25/2018 18:17:06.000000,15.95,22.92,22.42
07/25/2018 18:19:46.000000,14.63,23.3,21.33
07/25/2018 18:21:06.000000,15.59,23.76,22.2
07/25/2018 18:23:46.000000,16.0,22.27,21.65
07/25/2018 18:25:06.000000,16.52,23.12,22.2
07/25/2018 18:27:46.000000,14.62,20.92,20.44
07/25/2018 18:29:06.000000,14.33,21.03,20.1
07/25/2018 18:31:46.000000,15.02,21.61,19.54
07/25/2018 18:33:06.000000,15.03,21.18,20.28
07/25/2018 18:35:46.000000,15.48,23.35,22.35
07/25/2018 18:37:06.000000,16.57,25.43,24.38
07/25/2018 18:39:46.000000,14.6,21.14,19.81
07/25/2018 18:41:06.000000,16.24,21.68,20.93
07/25/2018 18:43:46.000000,13.54,18.56,17.9
07/25/2018 18:45:07.000000,15.69,20.93,20.79
07/25/2018 18:47:46.000000,16.62,22.27,21.73
07/25/2018 18:49:06.000000,16.0,21.73,21.02
07/25/2018 18:51:46.000000,15.28,22.13,21.05
07/25/2018 18:53:06.000000,16.83,23.71,22.36
07/25/2018 18:55:46.000000,15.4,21.26,20.57
07/25/2018 18:57:06.000000,14.15,20.77,20.08
07/25/2018 18:59:46.000000,13.75,21.37,20.1
07/25/2018 19:01:06.000000,14.47,22.84,20.47
07/25/2018 19:03:46.000000,14.85,20.33,20.0
07/25/2018 19:05:06.000000,16.53,22.61,21.61
07/25/2018 19:07:46.000000,16.39,23.9,23.15
07/25/2018 19:09:06.000000,15.2,20.24,19.8
07/25/2018 19:11:46.000000,16.0,21.98,21.39
07/25/2018 19:13:06.000000,20.1,28.34,26.93
07/25/2018 19:15:46.000000,13.55,19.5,18.47
07/25/2018 19:17:06.000000,14.65,20.5,19.87
07/25/2018 19:19:46.000000,14.0,21.54,19.51
07/25/2018 19:21:06.000000,14.23,20.57,20.14
07/25/2018 19:25:06.000000,12.41,18.56,17.69
07/25/2018 19:27:46.000000,13.82,19.36,18.15
07/25/2018 19:29:06.000000,14.18,20.55,19.35
07/25/2018 19:31:46.000000,13.82,20.05,18.39
07/25/2018 19:33:06.000000,14.73,21.05,19.57
07/25/2018 19:35:46.000000,13.95,18.95,18.63
07/25/2018 19:37:06.000000,14.15,21.02,19.85
07/25/2018 19:39:46.000000,16.0,22.82,21.21
07/25/2018 19:41:06.000000,15.24,21.93,20.95
07/25/2018 19:43:46.000000,12.76,19.95,18.6
07/25/2018 19:45:06.000000,12.8,21.1,19.07
07/25/2018 19:47:46.000000,14.45,20.08,18.76
07/25/2018 19:49:06.000000,14.77,20.4,19.67
07/25/2018 19:51:46.000000,14.52,19.52,18.83
07/25/2018 19:53:06.000000,14.4,19.62,19.33
07/25/2018 19:55:46.000000,14.33,21.14,20.14
07/25/2018 19:57:07.000000,15.98,22.75,21.77
07/25/2018 19:59:46.000000,16.0,22.27,21.3
07/25/2018 20:01:06.000000,15.6,22.1,21.52
07/25/2018 20:03:46.000000,16.16,22.97,22.08
07/25/2018 20:05:09.000000,15.56,23.83,22.72
07/25/2018 20:07:46.000000,17.83,26.5,24.27
07/25/2018 20:09:06.000000,16.0,22.8,21.92
07/25/2018 20:11:46.000000,15.95,22.49,21.22
07/25/2018 20:13:06.000000,16.93,22.49,22.34
07/25/2018 20:15:46.000000,15.52,21.37,20.4
07/25/2018 20:17:06.000000,15.54,21.54,20.2
07/25/2018 20:19:46.000000,13.51,19.51,18.56
07/25/2018 20:21:06.000000,12.15,17.0,16.4
07/25/2018 20:23:46.000000,14.67,21.31,20.08
07/25/2018 20:25:06.000000,14.39,21.24,20.02
07/25/2018 20:27:46.000000,15.15,29.31,24.49
07/25/2018 20:29:07.000000,15.82,28.73,24.12
07/25/2018 20:31:46.000000,13.15,18.1,17.67
07/25/2018 20:33:06.000000,12.39,17.44,17.02
07/25/2018 20:35:46.000000,10.45,14.65,13.93
07/25/2018 20:37:06.000000,11.37,14.98,14.85
07/25/2018 20:39:46.000000,13.2,20.32,18.85
07/25/2018 20:41:06.000000,13.25,17.8,17.67
07/25/2018 20:43:46.000000,12.63,17.83,16.75
07/25/2018 20:45:07.000000,12.9,20.3,18.92
07/25/2018 20:47:46.000000,12.1,16.83,16.05
07/25/2018 20:49:06.000000,12.24,16.65,15.81
07/25/2018 20:51:46.000000,12.65,18.25,17.2
07/25/2018 20:53:06.000000,12.48,17.05,16.45
07/25/2018 20:55:47.000000,11.65,15.27,15.18
07/25/2018 20:57:06.000000,12.68,16.98,16.85
07/25/2018 20:59:47.000000,13.0,18.62,17.44
07/25/2018 21:01:07.000000,12.23,18.08,16.82
07/25/2018 21:03:46.000000,11.83,16.03,15.39
07/25/2018 21:05:06.000000,11.17,14.63,13.85
07/25/2018 21:07:46.000000,10.82,15.32,14.63
07/25/2018 21:09:06.000000,11.1,15.8,14.57
07/25/2018 21:11:46.000000,10.68,14.9,14.38
07/25/2018 21:13:07.000000,10.1,14.25,13.95
07/25/2018 21:15:46.000000,10.37,13.51,13.44
07/25/2018 21:17:06.000000,10.37,14.15,13.68
07/25/2018 21:19:46.000000,9.73,13.05,12.6
07/25/2018 21:21:06.000000,11.0,14.49,14.49
07/25/2018 21:23:46.000000,9.9,13.63,12.71
07/25/2018 21:25:06.000000,10.68,13.27,12.68
07/25/2018 21:27:46.000000,9.68,13.25,12.43
07/25/2018 21:29:06.000000,9.78,12.83,12.56
07/25/2018 21:31:46.000000,9.59,13.15,12.44
07/25/2018 21:33:06.000000,9.78,13.54,13.27
07/25/2018 21:35:46.000000,8.85,11.83,11.05
07/25/2018 21:37:06.000000,9.12,12.9,12.32
07/25/2018 21:39:46.000000,11.97,19.69,17.38
07/25/2018 21:41:06.000000,11.05,15.8,15.12
07/25/2018 21:43:46.000000,9.93,13.27,12.93
07/25/2018 21:45:07.000000,10.58,14.03,13.08
07/25/2018 21:47:46.000000,9.77,13.05,12.68
07/25/2018 21:49:06.000000,10.63,14.15,13.39
07/25/2018 21:51:46.000000,11.02,13.98,13.83
07/25/2018 21:53:06.000000,10.9,14.87,14.21
07/25/2018 21:55:46.000000,11.65,15.18,14.73
07/25/2018 21:57:06.000000,11.9,15.9,15.66
07/25/2018 21:59:46.000000,12.12,16.24,15.17
07/25/2018 22:01:06.000000,11.72,16.51,16.0
07/25/2018 22:03:46.000000,11.59,15.22,14.76
07/25/2018 22:05:06.000000,11.75,15.93,15.85
07/25/2018 22:07:46.000000,11.54,16.02,15.1
07/25/2018 22:09:08.000000,10.81,14.81,14.67
07/25/2018 22:11:46.000000,10.32,14.07,13.48
07/25/2018 22:13:06.000000,9.93,13.7,12.57
07/25/2018 22:17:07.000000,10.07,14.79,13.62
07/25/2018 22:19:46.000000,9.83,14.07,13.02
07/25/2018 22:21:07.000000,10.02,15.2,14.22
07/25/2018 22:23:46.000000,10.63,14.27,13.98
07/25/2018 22:26:26.000000,10.5,14.37,13.66
07/25/2018 22:27:46.000000,9.98,14.7,13.88
07/25/2018 22:29:06.000000,10.02,14.81,13.36
07/25/2018 22:31:46.000000,9.6,12.33,11.9
07/25/2018 22:33:07.000000,10.48,13.25,12.7
07/25/2018 22:35:46.000000,10.0,13.0,12.35
07/25/2018 22:37:06.000000,10.61,14.24,13.88
07/25/2018 22:39:46.000000,9.87,14.13,13.62
07/25/2018 22:41:06.000000,10.5,13.76,13.52
07/25/2018 22:43:46.000000,11.43,14.68,14.55
07/25/2018 22:45:06.000000,10.78,13.93,13.73
07/25/2018 22:47:46.000000,10.71,15.2,13.71
07/25/2018 22:49:07.000000,11.27,15.22,14.95
07/25/2018 22:51:46.000000,13.55,17.79,17.29
07/25/2018 22:53:06.000000,10.55,14.82,14.38
07/25/2018 22:55:46.000000,10.48,14.57,13.76
07/25/2018 22:57:06.000000,10.78,14.59,14.22
07/25/2018 22:59:46.000000,10.48,15.02,14.95
07/25/2018 23:01:07.000000,10.8,15.3,14.6
07/25/2018 23:03:46.000000,9.9,14.15,13.51
07/25/2018 23:05:06.000000,11.13,15.21,14.9
07/25/2018 23:09:06.000000,11.64,15.19,14.93
07/25/2018 23:11:46.000000,12.48,18.02,16.98
07/25/2018 23:13:06.000000,13.68,17.92,17.2
07/25/2018 23:15:46.000000,11.32,16.17,15.48
07/25/2018 23:17:08.000000,12.39,17.49,16.73
07/25/2018 23:19:46.000000,13.9,19.42,18.12
07/25/2018 23:21:06.000000,14.32,20.54,18.66
07/25/2018 23:23:46.000000,14.02,19.98,19.15
07/25/2018 23:25:06.000000,13.15,19.52,18.17
07/25/2018 23:27:46.000000,12.98,19.23,18.52
07/25/2018 23:29:06.000000,11.05,15.03,14.49
07/25/2018 23:31:46.000000,8.64,11.64,11.5
07/25/2018 23:33:06.000000,8.85,12.68,11.7
07/25/2018 23:35:46.000000,9.76,13.93,13.63
07/26/2018 00:39:46.000000,7.1,9.34,8.61
07/26/2018 00:41:06.000000,6.66,8.44,8.07
07/26/2018 00:43:46.000000,6.97,9.18,9.02
07/26/2018 00:45:07.000000,7.0,9.52,9.21
07/26/2018 00:47:46.000000,7.02,9.63,9.12
07/26/2018 00:49:06.000000,7.8,10.44,10.15
07/26/2018 00:51:46.000000,8.21,10.57,10.07
07/26/2018 00:53:07.000000,7.93,10.29,9.88
07/26/2018 00:55:46.000000,7.54,10.27,10.02
07/26/2018 00:57:06.000000,8.49,12.17,10.78
07/26/2018 00:59:46.000000,8.66,11.63,11.0
07/26/2018 01:01:06.000000,8.68,12.46,11.24
07/26/2018 01:03:46.000000,7.57,10.25,9.85
07/26/2018 01:05:06.000000,8.93,12.86,11.74
07/26/2018 01:07:46.000000,8.66,12.8,11.56
07/26/2018 01:09:07.000000,8.02,11.32,10.39
07/26/2018 01:11:46.000000,6.92,15.33,10.49
07/26/2018 01:13:07.000000,5.82,9.3,8.07
07/26/2018 01:15:46.000000,4.76,6.79,6.19
07/26/2018 01:18:27.000000,2.37,3.83,3.12
07/26/2018 01:19:46.000000,2.11,3.82,3.18
07/26/2018 01:21:06.000000,1.1,2.03,1.55
07/26/2018 01:23:46.000000,1.75,2.22,2.12
07/26/2018 01:25:06.000000,2.95,4.35,3.75
07/26/2018 01:27:46.000000,4.25,6.0,5.6
07/26/2018 01:29:06.000000,4.32,6.37,5.87
07/26/2018 01:31:46.000000,2.12,3.83,3.17
07/26/2018 01:35:46.000000,2.97,4.97,4.18
07/26/2018 01:37:06.000000,4.05,5.65,5.32
07/26/2018 01:39:46.000000,4.4,7.43,5.6
07/26/2018 01:41:07.000000,4.1,6.72,5.85
07/26/2018 01:43:46.000000,5.49,8.24,7.63
07/26/2018 01:49:06.000000,5.37,8.02,7.6
07/26/2018 01:51:46.000000,4.9,8.38,6.83
07/26/2018 01:53:06.000000,5.08,7.97,7.74
07/26/2018 01:55:46.000000,5.66,8.66,8.34
07/26/2018 01:57:06.000000,5.51,9.85,7.98
07/26/2018 01:59:46.000000,6.08,11.45,9.71
07/26/2018 02:01:06.000000,7.05,11.21,9.9
07/26/2018 02:03:47.000000,5.95,9.74,8.45
07/26/2018 02:05:06.000000,6.15,9.8,9.34
07/26/2018 02:07:46.000000,4.29,6.95,6.15
07/26/2018 02:09:06.000000,4.29,6.6,6.05
07/26/2018 02:11:46.000000,3.36,5.23,4.74
07/26/2018 02:13:06.000000,3.7,5.78,5.05
07/26/2018 02:15:46.000000,3.02,5.36,4.21
07/26/2018 02:17:06.000000,3.68,5.8,5.44
07/26/2018 02:19:46.000000,3.25,5.28,4.93
07/26/2018 02:21:06.000000,3.32,4.63,4.54
07/26/2018 02:23:46.000000,3.31,6.18,5.46
07/26/2018 02:25:06.000000,3.46,5.7,4.81
07/26/2018 02:27:46.000000,3.47,4.82,4.45
07/26/2018 02:31:46.000000,3.22,4.46,4.29
07/26/2018 02:33:06.000000,3.28,5.28,5.03
07/26/2018 02:35:46.000000,3.51,5.23,5.12
07/26/2018 02:37:06.000000,3.62,5.12,4.47
07/26/2018 02:39:46.000000,3.89,5.21,5.05
07/26/2018 02:43:46.000000,3.78,6.15,5.7
07/26/2018 02:45:06.000000,3.62,4.77,4.59
07/26/2018 02:47:46.000000,3.46,6.08,5.18
07/26/2018 02:49:06.000000,3.75,5.15,5.0
07/26/2018 02:51:46.000000,3.0,4.57,3.83
07/26/2018 02:53:06.000000,3.19,4.71,4.48
07/26/2018 02:55:53.000000,3.59,5.24,5.07
07/26/2018 02:57:06.000000,3.65,4.62,4.55
07/26/2018 02:59:46.000000,3.83,5.45,5.19
07/26/2018 03:01:06.000000,3.74,5.6,5.05
07/26/2018 03:03:46.000000,3.03,5.28,4.28
07/26/2018 03:07:46.000000,3.83,5.37,5.3
07/26/2018 03:09:06.000000,4.87,6.64,6.21
07/26/2018 03:11:46.000000,4.35,6.03,5.87
07/26/2018 03:13:06.000000,4.56,6.71,6.27
07/26/2018 03:15:46.000000,3.95,6.68,6.02
07/26/2018 03:17:06.000000,4.2,6.57,5.85
07/26/2018 03:19:46.000000,4.51,7.27,6.63
07/26/2018 03:21:06.000000,4.02,5.76,5.5
07/26/2018 03:23:46.000000,5.6,7.9,7.53
07/26/2018 03:25:06.000000,5.12,7.8,7.17
07/26/2018 03:27:46.000000,5.62,7.55,7.4
07/26/2018 03:29:06.000000,5.57,8.68,7.85
07/26/2018 03:31:46.000000,4.6,6.93,6.24
07/26/2018 03:33:06.000000,4.46,7.05,6.49
07/26/2018 03:35:46.000000,4.57,6.0,5.75
07/26/2018 03:37:06.000000,3.85,5.63,5.46
07/26/2018 03:39:46.000000,5.02,6.78,6.2
07/26/2018 03:41:06.000000,5.57,7.37,6.87
07/26/2018 03:43:46.000000,4.98,7.12,6.79
07/26/2018 03:45:06.000000,4.78,6.63,6.41
07/26/2018 03:47:46.000000,4.72,7.41,6.67
07/26/2018 03:49:06.000000,4.02,6.24,5.83
07/26/2018 03:51:46.000000,4.62,6.82,6.68
07/26/2018 03:53:06.000000,4.39,6.41,6.12
07/26/2018 03:55:46.000000,5.2,8.07,7.3
07/26/2018 03:57:06.000000,4.88,7.38,6.31
07/26/2018 03:59:46.000000,5.29,7.24,6.95
07/26/2018 04:01:06.000000,5.66,7.1,6.88
07/26/2018 04:03:46.000000,5.81,7.83,7.07
07/26/2018 04:05:06.000000,4.49,7.05,6.69
07/26/2018 04:07:46.000000,5.17,7.22,6.73
07/26/2018 04:09:06.000000,4.65,6.68,5.82
07/26/2018 04:11:46.000000,4.93,6.27,6.22
07/26/2018 04:13:06.000000,5.37,7.22,6.9
07/26/2018 04:15:46.000000,5.93,8.27,7.65
07/26/2018 04:17:06.000000,6.05,8.83,8.49
07/26/2018 04:19:46.000000,6.07,8.4,8.3
07/26/2018 04:21:06.000000,7.41,11.2,10.24
07/26/2018 04:23:46.000000,7.38,11.79,10.55
07/26/2018 04:25:06.000000,8.02,11.3,10.63
07/26/2018 04:27:47.000000,6.93,10.5,9.82
07/26/2018 04:29:06.000000,7.85,11.4,10.9
07/26/2018 04:31:46.000000,7.63,10.85,10.59
07/26/2018 04:33:06.000000,6.17,9.07,8.8
07/26/2018 04:35:46.000000,6.8,9.9,9.57
07/26/2018 04:37:07.000000,6.2,8.75,8.52
07/26/2018 04:39:46.000000,6.25,9.4,8.55
07/26/2018 04:41:06.000000,5.75,8.6,7.87
07/26/2018 04:43:46.000000,5.73,8.83,7.76
07/26/2018 04:45:06.000000,4.85,7.22,6.98
07/26/2018 04:47:46.000000,4.56,6.85,6.24
07/26/2018 04:49:06.000000,5.12,7.68,6.82
07/26/2018 04:51:46.000000,5.1,7.1,6.93
07/26/2018 04:53:07.000000,5.74,8.28,7.33
07/26/2018 04:55:46.000000,4.6,7.1,6.85
07/26/2018 04:57:06.000000,5.44,7.98,7.02
07/26/2018 04:59:46.000000,5.66,8.39,8.02
07/26/2018 05:01:06.000000,7.28,10.27,9.93
07/26/2018 05:03:46.000000,6.9,10.32,9.07
07/26/2018 05:05:06.000000,7.82,11.98,11.12
07/26/2018 05:07:46.000000,7.8,10.63,10.37
07/26/2018 05:09:06.000000,8.23,11.95,11.57
07/26/2018 05:11:46.000000,7.33,11.33,10.05
07/26/2018 05:13:06.000000,6.95,9.95,9.63
07/26/2018 05:15:46.000000,7.98,11.21,10.6
07/26/2018 05:17:06.000000,8.46,12.56,11.54
07/26/2018 05:19:46.000000,9.49,14.05,12.51
07/26/2018 05:21:07.000000,7.68,10.0,9.37
07/26/2018 05:23:46.000000,8.3,12.0,11.32
07/26/2018 05:25:07.000000,8.32,11.18,10.5
07/26/2018 05:27:46.000000,7.53,9.6,9.2
07/26/2018 05:29:06.000000,7.43,9.9,9.73
07/26/2018 05:31:46.000000,6.29,7.93,7.93
07/26/2018 05:33:06.000000,5.73,8.1,7.83
07/26/2018 05:35:46.000000,5.82,7.62,7.44
07/26/2018 05:37:06.000000,6.1,8.05,7.59
07/26/2018 05:39:46.000000,6.49,8.95,7.95
07/26/2018 05:41:06.000000,6.1,7.95,7.78
07/26/2018 05:43:46.000000,7.03,9.25,9.02
07/26/2018 05:45:06.000000,7.44,9.39,9.0
07/26/2018 05:47:46.000000,6.88,9.44,8.83
07/26/2018 05:49:06.000000,6.51,8.64,8.15
07/26/2018 05:51:46.000000,7.05,10.21,8.81
07/26/2018 05:53:06.000000,6.27,8.85,8.27
07/26/2018 05:55:46.000000,6.37,8.18,8.18
07/26/2018 05:57:06.000000,6.1,8.35,7.9
07/26/2018 05:59:46.000000,6.43,8.65,8.1
07/26/2018 06:01:06.000000,6.68,8.7,8.52
07/26/2018 06:03:46.000000,5.95,8.19,7.32
07/26/2018 06:07:46.000000,6.52,9.0,8.71
07/26/2018 06:09:06.000000,6.95,9.52,9.32
07/26/2018 06:11:46.000000,6.66,8.49,8.49
07/26/2018 06:13:06.000000,6.19,8.19,7.78
07/26/2018 06:15:46.000000,6.18,8.57,8.25
07/26/2018 06:18:26.000000,5.97,7.6,7.3
07/26/2018 06:19:46.000000,4.91,6.53,6.16
07/26/2018 06:23:46.000000,5.87,7.55,7.45
07/26/2018 06:27:50.000000,5.85,7.85,7.35
07/26/2018 06:29:06.000000,5.45,7.28,7.2
07/26/2018 06:31:46.000000,5.36,7.52,7.36
07/26/2018 06:35:53.000000,5.85,8.46,7.62
07/26/2018 06:37:06.000000,6.49,8.2,8.2
07/26/2018 06:39:46.000000,6.6,8.55,8.52
07/26/2018 06:42:26.000000,6.02,8.68,8.44
07/26/2018 06:43:46.000000,6.46,7.76,7.76
07/26/2018 06:45:07.000000,5.7,8.43,8.05
07/26/2018 06:47:46.000000,6.05,8.79,8.58
07/26/2018 06:49:09.000000,6.19,7.68,7.68
07/26/2018 06:51:46.000000,5.8,8.98,7.8
07/26/2018 06:55:47.000000,5.81,7.75,7.69
07/26/2018 06:57:06.000000,5.73,8.07,7.56
07/26/2018 06:59:46.000000,4.7,6.45,6.3
07/26/2018 07:01:06.000000,5.81,7.76,7.62
07/26/2018 07:03:46.000000,5.44,6.98,6.85
07/26/2018 07:05:06.000000,5.74,7.64,7.38
07/26/2018 07:07:46.000000,5.46,7.26,6.82
07/26/2018 07:09:06.000000,5.38,7.14,6.98
07/26/2018 07:11:46.000000,5.38,7.21,6.86
07/26/2018 07:13:06.000000,5.43,7.62,6.97
07/26/2018 07:15:46.000000,5.88,7.64,7.45
07/26/2018 07:17:06.000000,6.2,7.85,7.7
07/26/2018 07:19:46.000000,4.95,6.85,6.45
07/26/2018 07:21:06.000000,5.12,6.85,6.55
07/26/2018 07:23:46.000000,4.87,6.57,6.25
07/26/2018 07:25:07.000000,5.08,7.08,6.53
07/26/2018 07:27:46.000000,5.85,8.1,7.66
07/26/2018 07:29:06.000000,5.53,7.62,7.4
07/26/2018 07:31:46.000000,5.15,6.28,6.22
07/26/2018 07:33:06.000000,5.33,6.92,6.92
07/26/2018 07:35:46.000000,5.5,6.81,6.43
07/26/2018 07:37:06.000000,6.12,7.53,7.37
07/26/2018 07:39:46.000000,4.49,5.66,5.59
07/26/2018 07:41:06.000000,4.68,6.59,6.15
07/26/2018 07:43:46.000000,4.74,6.15,6.13
07/26/2018 07:45:07.000000,5.12,6.82,6.7
07/26/2018 07:47:46.000000,4.13,5.62,5.31
07/26/2018 07:49:06.000000,4.36,5.81,5.67
07/26/2018 07:51:46.000000,4.53,5.43,5.3
07/26/2018 07:53:06.000000,4.05,6.37,6.02
07/26/2018 07:57:06.000000,3.87,4.6,4.45
07/26/2018 07:59:46.000000,4.29,5.56,5.56
07/26/2018 08:01:06.000000,4.29,5.41,5.17
07/26/2018 08:03:46.000000,4.03,5.18,5.18
07/26/2018 08:05:07.000000,3.87,5.5,5.2
07/26/2018 08:07:46.000000,4.5,5.93,5.53
07/26/2018 08:09:07.000000,3.85,5.73,5.05
07/26/2018 08:11:46.000000,4.2,5.95,5.41
07/26/2018 08:13:06.000000,3.35,4.62,4.62
07/26/2018 08:15:46.000000,3.76,5.24,5.24
07/26/2018 08:17:06.000000,3.97,5.32,4.82
07/26/2018 08:19:46.000000,4.13,5.87,5.59
07/26/2018 08:21:06.000000,3.95,5.07,4.85
07/26/2018 08:23:46.000000,4.82,5.95,5.72
07/26/2018 08:25:07.000000,5.85,7.05,6.88
07/26/2018 08:27:46.000000,6.62,8.38,8.0
07/26/2018 08:29:08.000000,6.68,8.3,8.25
07/26/2018 08:31:46.000000,7.07,8.59,8.59
07/26/2018 08:33:06.000000,7.95,9.79,9.53
07/26/2018 08:34:26.000000,8.26,11.31,10.54
07/26/2018 08:37:06.000000,6.07,7.7,7.65
07/26/2018 08:39:46.000000,5.43,7.07,6.93
07/26/2018 08:41:06.000000,5.28,7.55,6.6
07/26/2018 08:43:46.000000,5.59,7.41,7.41
07/26/2018 08:45:06.000000,6.0,9.52,8.95
07/26/2018 08:47:46.000000,7.25,12.45,10.57
07/26/2018 08:49:06.000000,6.82,10.77,9.2
07/26/2018 08:51:46.000000,6.34,8.39,8.12
07/26/2018 08:53:06.000000,6.32,8.82,8.23
07/26/2018 08:55:46.000000,7.0,10.31,9.17
07/26/2018 08:57:06.000000,7.41,10.9,9.49
07/26/2018 08:59:46.000000,8.23,10.3,9.7
07/26/2018 09:01:06.000000,7.46,10.61,10.41
07/26/2018 09:03:46.000000,7.6,11.2,10.35
07/26/2018 09:05:06.000000,8.33,11.46,10.92
07/26/2018 09:07:46.000000,8.21,10.57,10.36
07/26/2018 09:09:06.000000,7.0,9.52,9.21
07/26/2018 09:11:46.000000,8.2,10.77,10.43
07/26/2018 09:13:06.000000,8.65,11.15,10.55
07/26/2018 09:15:46.000000,9.73,13.44,12.46
07/26/2018 09:17:07.000000,9.7,13.05,12.02
07/26/2018 09:19:46.000000,8.85,12.27,11.88
07/26/2018 09:21:06.000000,8.35,11.93,10.75
07/26/2018 09:23:46.000000,8.48,10.95,10.63
07/26/2018 09:25:06.000000,8.35,12.5,11.32
07/26/2018 09:27:46.000000,7.97,11.31,10.67
07/26/2018 09:29:06.000000,7.66,11.27,10.49
07/26/2018 09:31:46.000000,8.34,11.02,10.51
07/26/2018 09:33:06.000000,8.18,10.2,9.75
07/26/2018 09:35:46.000000,8.68,11.85,10.93
07/26/2018 09:37:06.000000,8.13,10.73,10.18
07/26/2018 09:39:46.000000,9.79,12.33,12.08
07/26/2018 09:41:06.000000,7.76,11.1,10.29
07/26/2018 09:43:46.000000,8.77,12.3,11.57
07/26/2018 09:45:06.000000,8.9,11.9,11.29
07/26/2018 09:47:46.000000,9.52,13.62,12.77
07/26/2018 09:49:06.000000,8.65,12.5,11.95
07/26/2018 09:51:46.000000,8.9,12.1,11.27
07/26/2018 09:53:07.000000,7.85,10.32,9.9
07/26/2018 09:55:46.000000,8.07,10.85,10.61
07/26/2018 09:57:07.000000,8.77,11.43,11.15
07/26/2018 09:59:46.000000,8.0,11.15,10.85
07/26/2018 10:01:06.000000,8.2,10.7,10.5
07/26/2018 10:03:46.000000,7.93,11.77,10.68
07/26/2018 10:05:06.000000,8.14,11.57,11.17
07/26/2018 10:07:46.000000,9.68,12.98,12.0
07/26/2018 10:09:06.000000,9.19,12.12,11.67
07/26/2018 10:11:46.000000,9.21,11.62,11.46
07/26/2018 10:13:07.000000,8.63,12.07,10.95
07/26/2018 10:15:46.000000,8.23,10.8,10.52
07/26/2018 10:17:06.000000,7.97,10.95,9.95
07/26/2018 10:19:46.000000,8.29,11.49,11.12
07/26/2018 10:21:06.000000,9.15,12.27,12.27
07/26/2018 10:23:46.000000,7.72,11.35,10.45
07/26/2018 10:25:06.000000,8.34,10.78,10.63
07/26/2018 10:27:46.000000,8.3,11.43,10.93
07/26/2018 10:29:06.000000,8.07,11.6,10.74
07/26/2018 10:31:46.000000,8.63,11.1,10.61
07/26/2018 10:33:06.000000,8.25,11.23,11.1
07/26/2018 10:35:46.000000,8.19,11.81,11.69
07/26/2018 10:37:08.000000,7.78,10.75,10.32
07/26/2018 10:39:46.000000,7.6,10.55,10.2
07/26/2018 10:41:07.000000,8.38,10.38,10.22
07/26/2018 10:43:46.000000,8.48,11.57,11.02
07/26/2018 10:45:07.000000,8.44,11.56,11.0
07/26/2018 10:47:46.000000,8.63,11.18,11.02
07/26/2018 10:49:07.000000,7.97,10.7,10.48
07/26/2018 10:51:46.000000,8.5,11.12,11.12
07/26/2018 10:53:06.000000,9.37,13.29,12.68
07/26/2018 10:55:46.000000,7.74,11.67,10.77
07/26/2018 10:57:06.000000,8.1,11.43,10.88
07/26/2018 10:59:46.000000,7.88,11.33,10.76
07/26/2018 11:01:06.000000,8.57,11.48,11.0
07/26/2018 11:03:47.000000,8.33,11.33,10.72
07/26/2018 11:05:07.000000,8.18,10.95,10.62
07/26/2018 11:07:47.000000,7.41,10.07,10.0
07/26/2018 11:09:07.000000,7.64,10.54,10.21
07/26/2018 11:11:46.000000,7.78,10.95,10.78
07/26/2018 11:13:06.000000,8.46,11.67,11.38
07/26/2018 11:15:46.000000,7.78,11.38,10.2
07/26/2018 11:17:06.000000,7.97,10.62,10.05
07/26/2018 11:19:46.000000,7.8,12.02,11.75
07/26/2018 11:21:06.000000,7.98,11.79,11.17
07/26/2018 11:23:46.000000,7.72,10.4,9.6
07/26/2018 11:25:08.000000,7.8,10.32,10.1
07/26/2018 11:27:49.000000,7.17,9.24,8.95
07/26/2018 11:29:07.000000,8.03,10.41,9.97
07/26/2018 11:31:46.000000,8.31,11.18,10.87
07/26/2018 11:33:06.000000,7.98,11.5,10.98
07/26/2018 11:35:47.000000,7.39,9.45,9.45
07/26/2018 11:37:06.000000,8.21,10.79,10.42
07/26/2018 11:39:46.000000,9.18,12.13,11.89
07/26/2018 11:41:07.000000,8.42,11.63,10.93
07/26/2018 11:43:46.000000,7.93,11.0,9.88
07/26/2018 11:45:06.000000,8.47,10.42,10.22
07/26/2018 11:47:46.000000,8.71,11.32,11.07
