InstrumentName, Construction Dust Monitor (B),,
06/21/2018 16:58:40.000000,11.2,14.32,13.65
06/21/2018 17:02:40.000000,12.46,17.41,16.44
06/21/2018 17:05:21.000000,12.9,16.42,16.42
06/21/2018 17:08:00.000000,11.03,15.0,14.82
06/21/2018 17:12:00.000000,11.49,15.49,14.39
06/21/2018 17:14:40.000000,9.84,14.11,13.03
06/21/2018 17:17:20.000000,11.69,15.67,15.15
06/21/2018 17:20:00.000000,12.39,16.39,15.61
06/21/2018 17:24:00.000000,11.15,15.27,14.25
06/21/2018 17:26:40.000000,11.56,15.37,14.9
06/21/2018 17:29:20.000000,11.54,15.27,14.76
06/21/2018 17:32:00.000000,11.85,16.4,15.4
06/21/2018 17:34:39.000000,11.95,16.73,15.9
06/21/2018 17:38:40.000000,10.83,15.39,14.68
06/21/2018 17:41:24.000000,11.08,15.65,14.27
06/21/2018 17:44:00.000000,10.69,13.85,13.51
06/21/2018 17:46:40.000000,9.73,12.57,12.15
06/21/2018 17:50:40.000000,8.18,11.43,11.02
06/21/2018 17:53:19.000000,7.54,10.24,10.16
06/21/2018 17:55:59.000000,7.26,9.38,9.0
06/21/2018 17:58:40.000000,10.0,14.27,12.98
06/21/2018 18:02:40.000000,8.32,10.95,10.15
06/21/2018 18:05:20.000000,7.8,10.5,9.88
06/21/2018 18:08:00.000000,7.12,9.9,9.18
06/21/2018 18:10:39.000000,7.95,10.67,9.59
06/21/2018 18:14:40.000000,7.98,9.98,9.88
06/21/2018 18:17:20.000000,8.73,11.44,10.93
06/21/2018 18:20:00.000000,8.59,11.49,11.27
06/21/2018 18:22:40.000000,6.38,8.28,7.92
06/21/2018 18:26:40.000000,4.63,5.78,5.41
06/21/2018 18:29:20.000000,5.97,7.45,7.07
06/21/2018 18:31:59.000000,6.03,7.25,7.07
06/21/2018 18:34:40.000000,5.3,6.65,6.35
06/21/2018 18:38:40.000000,5.27,6.73,6.66
06/21/2018 18:41:20.000000,4.56,5.62,5.62
06/21/2018 18:44:00.000000,4.97,6.14,5.92
06/21/2018 18:46:40.000000,5.25,6.28,6.28
06/21/2018 18:50:40.000000,5.87,8.29,7.29
06/21/2018 18:53:20.000000,4.61,5.82,5.34
06/21/2018 18:56:00.000000,4.56,6.34,5.8
06/21/2018 18:58:40.000000,5.32,6.03,6.03
06/21/2018 19:02:39.000000,3.22,3.61,3.46
06/21/2018 19:05:20.000000,3.6,4.15,4.15
06/21/2018 19:08:00.000000,3.1,3.9,3.73
06/21/2018 19:12:00.000000,4.38,6.36,6.0
06/21/2018 19:14:40.000000,4.5,5.5,5.25
06/21/2018 19:17:20.000000,3.0,3.71,3.63
06/21/2018 19:20:00.000000,2.85,3.62,3.22
06/21/2018 19:22:40.000000,2.41,3.0,3.0
06/21/2018 19:26:40.000000,3.34,4.74,4.61
06/21/2018 19:29:21.000000,4.31,5.69,5.23
06/21/2018 19:32:00.000000,3.54,4.38,4.38
06/21/2018 19:34:40.000000,2.67,3.25,3.0
06/21/2018 19:38:40.000000,3.76,4.32,4.32
06/21/2018 19:41:21.000000,3.0,3.51,3.44
06/21/2018 19:44:00.000000,2.71,3.5,3.39
06/21/2018 19:46:40.000000,3.47,4.45,4.3
06/21/2018 19:50:40.000000,3.42,4.7,4.2
06/21/2018 19:53:20.000000,3.22,3.95,3.63
06/21/2018 19:56:00.000000,3.02,3.41,3.32
06/21/2018 19:58:40.000000,3.46,4.31,3.97
06/21/2018 20:02:40.000000,3.93,5.38,4.74
06/21/2018 20:05:21.000000,3.54,4.31,4.13
06/21/2018 20:08:00.000000,3.55,4.12,4.03
06/21/2018 20:12:00.000000,3.27,4.44,4.1
06/21/2018 20:14:40.000000,3.87,5.03,4.47
06/21/2018 20:17:20.000000,2.98,3.41,3.41
06/21/2018 20:20:00.000000,3.05,3.61,3.46
06/21/2018 20:22:40.000000,3.67,4.3,4.05
06/21/2018 20:26:40.000000,4.0,5.08,4.69
06/21/2018 20:29:20.000000,3.35,4.75,4.22
06/21/2018 20:32:00.000000,2.83,3.35,3.35
06/21/2018 20:34:40.000000,2.9,4.0,4.0
06/21/2018 20:38:40.000000,2.46,3.1,3.0
06/21/2018 20:41:20.000000,2.8,3.42,3.25
06/21/2018 20:44:00.000000,2.78,3.55,3.22
06/21/2018 20:46:40.000000,2.3,3.03,2.8
06/21/2018 20:50:40.000000,2.35,3.0,2.58
06/21/2018 20:53:20.000000,2.08,3.03,2.83
06/21/2018 20:56:00.000000,1.93,2.98,2.76
06/21/2018 20:58:40.000000,1.73,2.34,1.85
06/21/2018 21:02:40.000000,2.7,4.0,3.67
06/21/2018 21:05:20.000000,2.72,3.35,3.2
06/21/2018 21:08:00.000000,2.25,2.83,2.65
06/21/2018 21:10:40.000000,2.25,3.1,2.72
06/21/2018 21:14:40.000000,2.0,2.47,2.32
06/21/2018 21:17:24.000000,2.0,2.29,2.29
06/21/2018 21:20:00.000000,2.0,2.5,2.5
06/21/2018 21:24:00.000000,2.0,2.55,2.21
06/21/2018 21:26:40.000000,2.13,3.58,2.95
06/21/2018 21:29:20.000000,1.92,2.72,2.49
06/21/2018 21:32:00.000000,1.83,2.56,2.51
06/21/2018 21:34:40.000000,2.02,2.64,2.64
06/21/2018 21:38:40.000000,1.66,2.05,1.98
06/21/2018 21:41:20.000000,2.16,2.95,2.95
06/21/2018 21:44:00.000000,1.46,2.49,2.03
06/21/2018 21:48:00.000000,2.15,2.34,2.22
06/21/2018 21:50:40.000000,1.87,2.0,2.0
06/21/2018 21:53:20.000000,1.34,2.15,1.9
06/21/2018 21:56:00.000000,1.6,1.98,1.98
06/21/2018 22:00:02.000000,1.83,2.6,2.3
06/21/2018 22:02:40.000000,1.73,1.98,1.95
06/21/2018 22:05:22.000000,2.81,3.73,3.65
06/21/2018 22:08:00.000000,3.05,3.24,3.24
06/21/2018 22:10:40.000000,4.26,5.0,4.85
06/21/2018 22:14:40.000000,4.07,4.6,4.53
06/21/2018 22:17:20.000000,4.67,5.46,5.46
06/21/2018 22:20:00.000000,3.21,3.67,3.67
06/21/2018 22:22:40.000000,3.2,4.18,4.1
06/21/2018 22:26:40.000000,3.82,5.08,4.71
06/21/2018 22:29:20.000000,4.5,5.3,5.12
06/21/2018 22:32:00.000000,3.22,4.15,3.78
06/21/2018 22:34:40.000000,2.37,4.47,3.47
06/21/2018 22:38:40.000000,3.72,4.77,4.08
06/21/2018 22:41:22.000000,3.44,4.2,4.1
06/21/2018 22:44:00.000000,3.59,5.28,4.23
06/21/2018 22:46:40.000000,3.72,4.4,4.2
06/21/2018 22:50:40.000000,3.51,4.27,3.85
06/21/2018 22:53:20.000000,2.87,3.76,3.32
06/21/2018 22:56:00.000000,3.24,4.46,4.1
06/21/2018 22:58:41.000000,3.77,4.62,4.26
06/21/2018 23:02:40.000000,3.1,3.78,3.51
06/21/2018 23:05:20.000000,3.73,4.54,4.38
06/21/2018 23:08:00.000000,3.51,4.38,4.1
06/21/2018 23:10:40.000000,3.65,4.55,4.4
06/21/2018 23:14:40.000000,6.9,8.55,8.27
06/21/2018 23:17:20.000000,5.35,6.41,5.7
06/21/2018 23:20:00.000000,4.32,5.8,5.1
06/21/2018 23:22:40.000000,4.43,6.32,5.95
06/21/2018 23:26:40.000000,3.66,4.37,4.22
06/21/2018 23:29:20.000000,3.66,4.34,4.27
06/21/2018 23:32:00.000000,4.49,5.69,5.1
06/21/2018 23:35:19.000000,2.86,4.22,3.89
06/21/2018 23:37:56.000000,3.36,4.05,4.05
06/21/2018 23:41:56.000000,4.0,4.76,4.61
06/21/2018 23:44:36.000000,3.62,4.2,4.05
06/21/2018 23:47:16.000000,4.08,4.77,4.69
06/21/2018 23:49:56.000000,4.32,5.29,5.24
06/21/2018 23:53:56.000000,4.18,5.2,5.03
06/21/2018 23:56:36.000000,3.37,4.2,3.9
06/21/2018 23:59:16.000000,3.36,4.1,3.87
06/22/2018 00:01:56.000000,2.7,3.55,3.3
06/22/2018 00:05:56.000000,3.26,3.84,3.84
06/22/2018 00:08:36.000000,3.03,3.69,3.69
06/22/2018 00:11:16.000000,3.0,4.0,3.72
06/22/2018 00:13:56.000000,2.82,3.41,3.41
06/22/2018 00:17:56.000000,2.83,3.42,3.35
06/22/2018 00:20:36.000000,2.43,3.21,2.88
06/22/2018 00:23:16.000000,2.72,3.12,3.12
06/22/2018 00:25:56.000000,2.54,3.31,3.18
06/22/2018 00:29:56.000000,2.62,3.13,3.13
06/22/2018 00:32:37.000000,2.85,3.08,3.08
06/22/2018 00:35:19.000000,2.24,2.51,2.51
06/22/2018 00:37:56.000000,2.75,2.9,2.9
06/22/2018 00:41:56.000000,2.44,2.66,2.56
06/22/2018 00:44:36.000000,2.88,3.22,3.0
06/22/2018 00:47:16.000000,1.64,2.05,2.05
06/22/2018 00:49:56.000000,2.55,3.12,3.05
06/22/2018 00:53:56.000000,2.7,3.22,3.22
06/22/2018 00:56:36.000000,6.5,9.55,9.27
06/22/2018 00:59:16.000000,2.4,3.03,2.72
06/22/2018 01:01:56.000000,2.5,3.33,3.08
06/22/2018 01:05:56.000000,2.17,2.45,2.35
06/22/2018 01:08:36.000000,2.0,2.37,2.37
06/22/2018 01:11:16.000000,1.64,2.46,2.46
06/22/2018 01:13:56.000000,1.98,2.5,2.5
06/22/2018 01:17:56.000000,2.32,2.76,2.51
06/22/2018 01:20:36.000000,1.75,2.97,2.55
06/22/2018 01:23:16.000000,1.62,2.47,2.05
06/22/2018 01:25:56.000000,2.4,3.0,3.0
06/22/2018 01:29:56.000000,2.15,2.67,2.35
06/22/2018 01:32:36.000000,1.33,1.44,1.44
06/22/2018 01:35:16.000000,1.8,2.51,2.17
06/22/2018 01:37:56.000000,2.08,2.64,2.64
06/22/2018 01:41:56.000000,2.08,2.4,2.33
06/22/2018 01:44:36.000000,2.02,2.73,2.49
06/22/2018 01:47:16.000000,2.21,2.64,2.64
06/22/2018 01:49:56.000000,1.46,2.26,2.1
06/22/2018 01:53:56.000000,2.25,2.55,2.55
06/22/2018 01:56:36.000000,2.0,2.62,2.48
06/22/2018 01:59:16.000000,2.02,3.17,2.76
06/22/2018 02:01:56.000000,2.58,3.12,3.12
06/22/2018 02:05:56.000000,2.59,3.18,3.18
06/22/2018 02:08:36.000000,2.5,3.47,3.4
06/22/2018 02:11:16.000000,2.1,3.23,3.13
06/22/2018 02:13:56.000000,2.74,3.64,3.38
06/22/2018 02:17:56.000000,2.37,2.85,2.78
06/22/2018 02:20:36.000000,3.2,4.43,4.03
06/22/2018 02:23:16.000000,1.79,2.64,2.33
06/22/2018 02:25:56.000000,2.46,3.46,3.0
06/22/2018 02:29:56.000000,2.38,2.98,2.64
06/22/2018 02:32:36.000000,2.05,2.21,2.21
06/22/2018 02:35:16.000000,2.16,2.97,2.97
06/22/2018 02:37:56.000000,1.85,2.85,2.59
06/22/2018 02:41:56.000000,2.92,3.42,3.42
06/22/2018 02:44:36.000000,2.65,3.53,3.53
06/22/2018 02:47:16.000000,2.85,3.1,3.1
06/22/2018 02:49:56.000000,2.53,3.33,2.95
06/22/2018 02:53:56.000000,2.44,3.08,3.08
06/22/2018 02:56:36.000000,2.92,4.42,3.84
06/22/2018 02:59:16.000000,2.87,3.2,3.05
06/22/2018 03:01:56.000000,2.42,3.15,3.03
06/22/2018 03:05:56.000000,2.78,3.3,3.22
06/22/2018 03:08:36.000000,2.5,4.35,3.4
06/22/2018 03:11:16.000000,2.13,2.9,2.41
06/22/2018 03:13:56.000000,2.87,3.49,3.49
06/22/2018 03:17:56.000000,2.54,3.28,3.21
06/22/2018 03:20:36.000000,2.77,3.77,3.38
06/22/2018 03:23:16.000000,3.03,3.95,3.95
06/22/2018 03:25:56.000000,3.73,4.56,4.54
06/22/2018 03:29:56.000000,3.3,4.9,4.1
06/22/2018 03:32:36.000000,2.67,3.28,3.05
06/22/2018 03:35:16.000000,2.75,3.03,3.03
06/22/2018 03:37:56.000000,2.28,3.05,2.8
06/22/2018 03:41:56.000000,3.0,4.11,3.58
06/22/2018 03:44:36.000000,4.15,5.37,4.87
06/22/2018 03:47:16.000000,3.76,4.84,4.84
06/22/2018 03:49:56.000000,3.25,4.0,4.0
06/22/2018 03:53:56.000000,3.0,3.42,3.42
06/22/2018 03:56:36.000000,2.73,3.27,3.08
06/22/2018 03:59:17.000000,2.49,3.4,3.11
06/22/2018 04:01:56.000000,2.37,2.97,2.63
06/22/2018 04:05:56.000000,2.33,3.12,2.97
06/22/2018 04:08:37.000000,2.52,3.6,3.26
06/22/2018 04:11:16.000000,2.22,3.25,2.67
06/22/2018 04:13:56.000000,2.42,3.37,2.97
06/22/2018 04:17:56.000000,3.1,4.15,3.8
06/22/2018 04:20:36.000000,3.05,3.95,3.88
06/22/2018 04:23:16.000000,3.33,4.5,4.22
06/22/2018 04:25:56.000000,3.12,3.78,3.62
06/22/2018 04:29:56.000000,3.26,3.76,3.61
06/22/2018 04:32:37.000000,2.97,4.03,4.03
06/22/2018 04:35:16.000000,3.05,3.74,3.62
06/22/2018 04:37:56.000000,2.85,4.24,3.85
06/22/2018 04:41:56.000000,2.58,3.53,3.33
06/22/2018 04:44:36.000000,2.87,3.53,3.28
06/22/2018 04:47:16.000000,3.07,3.83,3.56
06/22/2018 04:49:56.000000,3.5,4.89,4.18
06/22/2018 04:53:56.000000,2.98,3.9,3.9
06/22/2018 04:56:36.000000,3.4,4.03,4.03
06/22/2018 04:59:16.000000,2.73,4.1,3.54
06/22/2018 05:01:56.000000,3.29,4.39,3.95
06/22/2018 05:05:56.000000,3.16,3.97,3.97
06/22/2018 05:08:36.000000,2.58,3.45,3.42
06/22/2018 05:11:16.000000,3.1,3.82,3.36
06/22/2018 05:13:56.000000,2.84,3.66,3.66
06/22/2018 05:17:56.000000,2.55,2.81,2.6
06/22/2018 05:20:36.000000,2.81,3.86,3.59
06/22/2018 05:23:16.000000,2.87,3.37,3.33
06/22/2018 05:25:56.000000,2.78,3.47,3.47
06/22/2018 05:29:56.000000,3.76,4.39,4.32
06/22/2018 05:32:36.000000,3.17,3.97,3.78
06/22/2018 05:35:17.000000,3.84,4.37,4.37
06/22/2018 05:37:56.000000,4.18,5.4,4.9
06/22/2018 05:41:56.000000,3.78,5.07,4.41
06/22/2018 05:44:36.000000,3.03,4.55,4.03
06/22/2018 05:47:17.000000,3.55,4.57,4.57
06/22/2018 05:49:56.000000,3.46,4.27,4.27
06/22/2018 05:53:56.000000,3.5,4.93,4.68
06/22/2018 05:56:36.000000,3.49,4.2,4.2
06/22/2018 05:59:16.000000,3.54,4.56,4.54
06/22/2018 06:01:56.000000,4.0,4.8,4.63
06/22/2018 06:05:56.000000,3.66,4.42,4.08
06/22/2018 06:08:36.000000,3.51,4.54,4.1
06/22/2018 06:11:16.000000,3.92,4.97,4.54
06/22/2018 06:13:56.000000,4.12,5.54,5.15
06/22/2018 06:17:56.000000,3.88,5.54,5.12
06/22/2018 06:20:36.000000,3.4,4.57,4.36
06/22/2018 06:23:16.000000,4.67,6.0,5.79
06/22/2018 06:25:56.000000,5.07,6.54,6.1
06/22/2018 06:29:56.000000,4.78,6.62,5.87
06/22/2018 06:32:36.000000,4.82,6.55,5.62
06/22/2018 06:35:16.000000,4.3,5.62,5.2
06/22/2018 06:37:56.000000,5.62,7.68,6.93
06/22/2018 06:41:56.000000,5.38,7.79,6.71
06/22/2018 06:44:36.000000,5.75,8.6,7.43
06/22/2018 06:47:16.000000,5.51,6.9,6.69
06/22/2018 06:49:56.000000,5.8,7.61,7.05
06/22/2018 06:53:56.000000,6.12,7.57,7.28
06/22/2018 06:56:36.000000,6.7,8.35,8.0
06/22/2018 06:59:18.000000,6.69,8.64,7.85
06/22/2018 07:01:56.000000,7.65,9.16,8.92
06/22/2018 07:05:56.000000,8.0,16.0,16.0
06/22/2018 07:08:37.000000,6.18,8.68,8.3
06/22/2018 07:11:17.000000,6.93,8.51,8.51
06/22/2018 07:13:56.000000,6.78,9.1,7.93
06/22/2018 07:17:57.000000,6.85,8.45,8.38
06/22/2018 07:20:36.000000,7.28,9.46,8.41
06/22/2018 07:23:16.000000,7.22,9.07,9.07
06/22/2018 07:25:57.000000,6.6,8.13,7.68
06/22/2018 07:29:57.000000,8.37,10.1,9.83
06/22/2018 07:32:37.000000,8.36,10.33,9.86
06/22/2018 07:35:16.000000,7.32,9.68,9.27
06/22/2018 07:37:57.000000,8.39,10.71,10.47
06/22/2018 07:41:57.000000,8.05,10.3,10.1
06/22/2018 07:44:36.000000,8.73,12.57,10.68
06/22/2018 07:47:16.000000,9.44,11.82,11.36
06/22/2018 07:49:57.000000,8.07,10.15,9.45
06/22/2018 07:52:37.000000,8.1,10.38,9.73
06/22/2018 07:56:37.000000,8.93,10.41,10.32
06/22/2018 07:59:16.000000,8.22,9.49,9.49
06/22/2018 08:01:57.000000,7.79,10.33,9.71
06/22/2018 08:04:37.000000,7.69,9.77,9.36
06/22/2018 08:08:37.000000,7.68,10.56,9.85
06/22/2018 08:11:17.000000,7.78,9.73,9.27
06/22/2018 08:13:57.000000,7.32,9.43,8.77
06/22/2018 08:16:37.000000,7.95,10.05,9.44
06/22/2018 08:20:37.000000,7.92,10.77,9.87
06/22/2018 08:23:16.000000,8.51,10.63,10.07
06/22/2018 08:25:57.000000,8.93,10.1,10.1
06/22/2018 08:28:36.000000,8.26,10.63,10.37
06/22/2018 08:32:37.000000,8.28,10.46,9.87
06/22/2018 08:35:17.000000,8.68,10.68,10.68
06/22/2018 08:37:57.000000,8.65,11.23,10.27
06/22/2018 08:41:57.000000,8.23,10.9,10.07
06/22/2018 08:44:37.000000,9.0,11.29,10.68
06/22/2018 08:47:17.000000,8.75,10.98,10.15
06/22/2018 08:49:57.000000,8.54,10.9,10.49
06/22/2018 08:53:56.000000,8.7,11.07,10.65
06/22/2018 08:56:37.000000,7.95,10.27,9.59
06/22/2018 08:59:17.000000,9.76,11.39,11.24
06/22/2018 09:01:57.000000,9.2,10.93,10.93
06/22/2018 09:04:37.000000,9.6,12.23,11.43
06/22/2018 09:08:37.000000,8.6,10.77,10.45
06/22/2018 09:11:17.000000,9.49,11.85,11.21
06/22/2018 09:13:57.000000,8.56,10.32,10.1
06/22/2018 09:17:57.000000,8.39,10.76,10.24
06/22/2018 09:20:37.000000,7.49,9.72,9.44
06/22/2018 09:23:17.000000,7.75,10.07,9.57
06/22/2018 09:25:57.000000,8.1,10.1,9.38
06/22/2018 09:29:56.000000,7.24,9.66,9.24
06/22/2018 09:32:37.000000,6.78,8.43,7.8
06/22/2018 09:35:17.000000,6.92,9.19,8.35
06/22/2018 09:37:57.000000,7.1,8.8,8.8
06/22/2018 09:40:37.000000,8.38,11.36,10.0
06/22/2018 09:44:37.000000,9.02,11.68,10.95
06/22/2018 09:47:18.000000,7.69,9.79,9.44
06/22/2018 09:49:57.000000,8.1,10.73,10.22
06/22/2018 09:52:37.000000,7.05,8.54,8.49
06/22/2018 09:56:37.000000,6.8,8.35,8.07
06/22/2018 09:59:17.000000,5.41,7.12,6.73
06/22/2018 10:01:57.000000,6.15,7.73,7.73
06/22/2018 10:05:57.000000,8.16,9.26,9.26
06/22/2018 10:08:37.000000,7.35,8.98,8.95
06/22/2018 10:11:17.000000,6.32,8.1,7.6
06/22/2018 10:13:57.000000,6.5,9.05,7.95
06/22/2018 10:16:37.000000,6.44,8.26,7.95
06/22/2018 10:20:37.000000,7.62,9.43,9.07
06/22/2018 10:23:17.000000,7.88,9.76,9.49
06/22/2018 10:25:57.000000,6.15,7.26,6.95
06/22/2018 10:29:57.000000,7.47,9.45,9.15
06/22/2018 10:32:37.000000,7.05,9.7,9.15
06/22/2018 10:35:17.000000,6.78,8.34,8.27
06/22/2018 10:37:57.000000,6.9,8.82,8.18
06/22/2018 10:40:37.000000,7.26,9.45,8.81
06/22/2018 10:44:37.000000,6.68,8.39,8.32
06/22/2018 10:47:17.000000,6.3,8.55,8.32
06/22/2018 10:49:57.000000,6.82,9.25,8.82
06/22/2018 10:52:37.000000,6.93,8.7,8.45
06/22/2018 10:56:37.000000,7.12,9.18,9.0
06/22/2018 10:59:17.000000,6.55,8.6,8.43
06/22/2018 11:01:57.000000,6.62,9.36,8.76
06/22/2018 11:04:38.000000,7.65,9.4,9.07
06/22/2018 11:08:37.000000,7.64,10.41,9.54
06/22/2018 11:11:17.000000,8.13,10.18,9.95
06/22/2018 11:13:57.000000,8.0,10.23,9.9
06/22/2018 11:16:37.000000,7.45,9.98,9.71
06/22/2018 11:20:37.000000,7.93,10.71,10.37
06/22/2018 11:23:17.000000,7.8,10.0,9.56
06/22/2018 11:25:57.000000,7.78,10.12,9.63
06/22/2018 11:28:37.000000,7.97,10.55,10.05
06/22/2018 11:32:38.000000,8.05,10.6,10.17
06/22/2018 11:35:17.000000,8.32,10.63,10.47
06/22/2018 11:37:57.000000,8.18,10.88,9.9
06/22/2018 11:40:37.000000,8.5,10.98,10.75
06/22/2018 11:44:37.000000,9.31,12.41,11.77
06/22/2018 11:47:17.000000,8.27,10.51,10.32
06/22/2018 11:49:57.000000,9.08,11.28,10.82
06/22/2018 11:52:37.000000,8.83,11.0,10.93
06/22/2018 11:56:37.000000,8.53,10.92,10.84
06/22/2018 11:59:17.000000,9.39,12.93,12.32
06/22/2018 12:01:57.000000,11.18,15.1,14.15
06/22/2018 12:05:57.000000,10.73,15.25,13.65
06/22/2018 12:08:37.000000,10.0,13.73,13.2
06/22/2018 12:11:17.000000,10.05,14.21,13.05
06/22/2018 12:13:57.000000,10.05,12.68,12.32
06/22/2018 12:16:37.000000,9.73,14.38,12.82
06/22/2018 12:20:37.000000,10.02,15.07,13.75
06/22/2018 12:23:17.000000,10.54,13.38,13.38
06/22/2018 12:25:57.000000,10.98,15.39,14.71
06/22/2018 12:29:57.000000,10.25,14.57,13.52
06/22/2018 12:32:37.000000,10.15,14.93,14.0
06/22/2018 12:35:17.000000,10.2,13.44,12.93
06/22/2018 12:37:57.000000,10.22,14.32,13.27
06/22/2018 12:40:37.000000,10.35,14.5,13.25
06/22/2018 12:44:37.000000,11.18,15.45,15.03
06/22/2018 12:47:17.000000,9.88,14.43,13.8
06/22/2018 12:49:57.000000,9.65,13.5,13.02
06/22/2018 12:52:37.000000,10.4,14.93,13.65
06/22/2018 12:56:37.000000,10.07,14.27,13.3
06/22/2018 12:59:17.000000,10.08,14.32,13.58
06/22/2018 13:01:57.000000,11.1,15.0,14.79
06/22/2018 13:04:37.000000,10.0,13.95,13.29
06/22/2018 13:08:37.000000,10.54,14.1,13.93
06/22/2018 13:11:17.000000,10.12,14.46,13.68
06/22/2018 13:13:57.000000,9.76,13.95,12.93
06/22/2018 13:17:57.000000,9.68,13.5,12.95
06/22/2018 13:20:37.000000,10.79,14.46,14.08
06/22/2018 13:23:17.000000,10.98,15.05,14.15
06/22/2018 13:25:57.000000,10.15,14.8,13.88
06/22/2018 13:28:37.000000,10.34,15.15,14.39
06/22/2018 13:32:37.000000,16.73,21.41,20.34
06/22/2018 13:35:17.000000,10.7,15.65,14.43
06/22/2018 13:37:57.000000,11.38,16.55,15.35
06/22/2018 13:39:17.000000,10.72,15.18,14.1
06/25/2018 13:05:48.000000,9.02,13.39,12.51
06/25/2018 13:08:28.000000,9.68,13.7,12.73
06/25/2018 13:11:08.000000,9.15,12.8,12.37
06/25/2018 13:13:49.000000,9.24,12.63,11.41
06/25/2018 13:17:48.000000,7.93,13.6,11.6
06/25/2018 13:20:29.000000,9.2,12.52,11.95
06/25/2018 13:23:08.000000,9.18,13.92,13.18
06/25/2018 13:25:48.000000,8.2,12.46,11.9
06/25/2018 13:29:48.000000,9.15,13.38,12.8
06/25/2018 13:32:29.000000,8.87,14.0,12.95
06/25/2018 13:35:08.000000,8.0,12.22,10.59
06/25/2018 13:37:49.000000,8.63,12.6,11.05
06/25/2018 13:41:48.000000,7.79,10.69,9.59
06/25/2018 13:44:29.000000,7.53,9.93,9.32
06/25/2018 13:47:08.000000,8.13,10.98,10.6
06/25/2018 13:49:48.000000,6.62,10.13,9.18
06/25/2018 13:53:49.000000,7.1,10.07,9.32
06/25/2018 13:56:29.000000,7.07,9.3,8.65
06/25/2018 13:59:08.000000,6.22,8.85,8.13
06/25/2018 14:01:48.000000,7.11,9.59,9.0
06/25/2018 14:05:49.000000,7.3,10.88,10.38
06/25/2018 14:08:28.000000,7.11,10.39,9.47
06/25/2018 14:11:09.000000,6.78,9.03,8.78
06/25/2018 14:13:49.000000,6.49,8.33,8.1
06/25/2018 14:17:48.000000,6.73,8.68,8.34
06/25/2018 14:20:28.000000,6.53,8.32,7.57
06/25/2018 14:23:09.000000,5.6,7.2,7.0
06/25/2018 14:25:48.000000,6.22,9.37,8.22
06/25/2018 14:29:48.000000,7.44,9.62,9.28
06/25/2018 14:32:29.000000,6.03,8.2,7.97
06/25/2018 14:35:09.000000,6.07,8.36,8.05
06/25/2018 14:37:49.000000,8.28,10.41,10.18
06/25/2018 14:41:48.000000,6.3,7.85,7.72
06/25/2018 14:44:29.000000,4.88,6.93,6.44
06/25/2018 14:47:09.000000,3.61,4.93,4.71
06/25/2018 14:49:48.000000,5.05,6.51,6.21
06/25/2018 14:53:48.000000,4.37,5.57,5.4
06/25/2018 14:56:29.000000,5.27,6.68,6.46
06/25/2018 14:59:08.000000,5.2,6.17,5.78
06/25/2018 15:01:48.000000,5.3,6.15,6.15
06/25/2018 15:05:48.000000,4.75,6.97,6.25
06/25/2018 15:08:29.000000,5.03,6.03,6.0
06/25/2018 15:11:08.000000,4.74,6.53,6.45
06/25/2018 15:13:48.000000,4.8,6.17,5.78
06/25/2018 15:17:48.000000,4.7,6.0,5.93
06/25/2018 15:20:28.000000,5.31,7.07,6.6
06/25/2018 15:23:08.000000,4.59,5.76,5.76
06/25/2018 15:25:49.000000,3.73,4.88,4.59
06/25/2018 15:29:48.000000,4.38,6.13,5.82
06/25/2018 15:32:28.000000,4.32,5.39,5.39
06/25/2018 15:35:08.000000,4.75,6.07,5.97
06/25/2018 15:37:48.000000,4.14,5.45,5.31
06/25/2018 15:41:48.000000,3.49,4.41,4.37
06/25/2018 15:53:48.000000,2.9,3.39,3.39
06/25/2018 15:56:29.000000,2.51,2.97,2.97
06/25/2018 15:59:08.000000,1.92,2.72,2.72
06/25/2018 16:01:48.000000,2.25,2.92,2.6
06/25/2018 16:05:49.000000,3.33,4.19,4.05
06/25/2018 16:08:29.000000,3.39,3.83,3.59
06/25/2018 16:11:08.000000,2.69,3.9,3.44
06/25/2018 16:13:49.000000,2.6,3.24,3.24
06/25/2018 16:17:45.000000,3.08,4.54,4.54
06/25/2018 16:20:26.000000,2.82,3.44,3.44
06/25/2018 16:23:06.000000,2.87,4.36,3.87
06/25/2018 16:25:46.000000,2.8,3.72,3.53
06/25/2018 16:29:46.000000,2.51,3.22,3.22
06/25/2018 16:32:26.000000,3.07,3.78,3.51
06/25/2018 16:35:06.000000,2.8,2.9,2.9
06/25/2018 16:37:45.000000,2.6,3.17,2.95
06/25/2018 16:41:45.000000,2.0,2.54,2.54
06/25/2018 16:44:25.000000,2.7,3.8,3.6
06/25/2018 16:47:05.000000,2.92,4.05,3.63
06/25/2018 16:49:46.000000,2.3,3.15,3.15
06/25/2018 16:53:46.000000,2.69,3.46,3.44
06/25/2018 16:56:26.000000,2.4,3.3,2.95
06/25/2018 16:59:06.000000,3.55,4.18,4.18
06/25/2018 17:01:45.000000,2.62,3.55,3.55
06/25/2018 17:05:46.000000,3.26,4.45,4.11
06/25/2018 17:08:25.000000,2.7,3.7,3.62
06/25/2018 17:11:06.000000,3.37,4.6,4.18
06/25/2018 17:13:46.000000,3.05,3.85,3.85
06/25/2018 17:17:46.000000,3.51,4.44,4.0
06/25/2018 17:20:26.000000,3.05,3.64,3.56
06/25/2018 17:23:06.000000,2.98,4.21,3.86
