InstrumentName, Construction Dust Monitor (B) [Sensor B],,
06/21/2018 17:01:50.000000,12.45,18.19,17.12
06/21/2018 17:05:51.000000,11.62,15.95,14.69
06/21/2018 17:08:30.000000,10.93,15.26,13.76
06/21/2018 17:11:10.000000,12.32,16.75,15.55
06/21/2018 17:13:50.000000,10.95,15.14,13.69
06/21/2018 17:17:50.000000,12.61,17.02,16.15
06/21/2018 17:20:29.000000,11.86,16.17,15.79
06/21/2018 17:23:09.000000,18.62,24.8,23.7
06/21/2018 17:25:50.000000,11.12,15.49,14.78
06/21/2018 17:29:50.000000,11.57,15.31,14.12
06/21/2018 17:32:30.000000,12.36,16.69,16.14
06/21/2018 17:35:10.000000,11.41,16.1,15.32
06/21/2018 17:37:50.000000,11.6,15.1,14.55
06/21/2018 17:41:51.000000,12.24,17.44,16.24
06/21/2018 17:44:30.000000,10.07,14.37,13.07
06/21/2018 17:47:13.000000,10.03,13.18,13.0
06/21/2018 17:51:10.000000,10.27,14.0,13.1
06/21/2018 17:53:50.000000,8.56,11.1,10.76
06/21/2018 17:56:30.000000,7.67,9.98,9.74
06/21/2018 17:59:10.000000,10.83,14.05,13.43
06/21/2018 18:01:49.000000,9.9,12.95,12.29
06/21/2018 18:05:50.000000,7.55,10.25,9.85
06/21/2018 18:08:30.000000,7.83,9.76,9.39
06/21/2018 18:11:10.000000,8.48,12.48,11.45
06/21/2018 18:13:50.000000,8.02,10.55,10.05
06/21/2018 18:17:50.000000,9.44,11.27,10.83
06/21/2018 18:20:30.000000,8.82,11.1,10.67
06/21/2018 18:23:10.000000,7.57,9.13,9.13
06/21/2018 18:25:50.000000,6.54,7.85,7.59
06/21/2018 18:29:50.000000,5.76,7.46,7.12
06/21/2018 18:32:30.000000,7.17,8.19,8.05
06/21/2018 18:35:10.000000,5.71,7.76,7.24
06/21/2018 18:37:49.000000,6.08,7.33,7.1
06/21/2018 18:41:50.000000,5.98,7.36,6.76
06/21/2018 18:44:30.000000,5.78,7.37,6.68
06/21/2018 18:47:10.000000,6.65,7.9,7.62
06/21/2018 18:49:50.000000,6.36,7.5,7.36
06/21/2018 18:53:50.000000,4.7,5.57,5.28
06/21/2018 18:56:30.000000,5.0,6.24,6.05
06/21/2018 18:59:10.000000,5.37,6.37,5.72
06/21/2018 19:01:50.000000,4.78,5.85,5.24
06/21/2018 19:05:50.000000,4.0,4.32,4.32
06/21/2018 19:08:30.000000,4.2,4.83,4.61
06/21/2018 19:11:10.000000,3.78,4.39,4.29
06/21/2018 19:13:50.000000,4.59,5.41,5.27
06/21/2018 19:17:50.000000,3.05,4.62,3.9
06/21/2018 19:20:30.000000,2.97,4.25,3.62
06/21/2018 19:23:10.000000,3.28,3.75,3.75
06/21/2018 19:25:50.000000,3.17,3.68,3.68
06/21/2018 19:29:50.000000,3.67,4.19,3.83
06/21/2018 19:32:30.000000,3.9,4.39,4.24
06/21/2018 19:35:10.000000,3.17,3.64,3.55
06/21/2018 19:37:50.000000,3.49,4.54,4.05
06/21/2018 19:41:50.000000,4.0,6.05,5.1
06/21/2018 19:44:30.000000,3.83,4.71,4.67
06/21/2018 19:47:11.000000,3.36,4.38,3.95
06/21/2018 19:49:50.000000,6.19,8.21,7.76
06/21/2018 19:53:50.000000,3.62,4.29,4.17
06/21/2018 19:56:30.000000,3.66,4.82,4.5
06/21/2018 19:59:10.000000,4.02,5.2,4.98
06/21/2018 20:01:50.000000,3.56,4.76,4.49
06/21/2018 20:05:50.000000,4.17,6.17,5.1
06/21/2018 20:08:30.000000,4.17,4.66,4.59
06/21/2018 20:11:10.000000,3.9,5.15,4.68
06/21/2018 20:13:50.000000,3.49,5.02,4.22
06/21/2018 20:17:50.000000,3.79,4.74,4.74
06/21/2018 20:20:30.000000,3.07,4.17,3.83
06/21/2018 20:23:10.000000,4.2,4.95,4.73
06/21/2018 20:25:50.000000,4.15,5.78,5.22
06/21/2018 20:29:50.000000,3.78,4.07,3.88
06/21/2018 20:32:30.000000,3.66,4.16,4.16
06/21/2018 20:35:10.000000,3.61,4.24,4.07
06/21/2018 20:37:50.000000,2.9,3.38,3.31
06/21/2018 20:41:50.000000,3.0,3.31,3.31
06/21/2018 20:44:30.000000,3.37,5.07,4.02
06/21/2018 20:47:10.000000,3.5,4.24,3.95
06/21/2018 20:49:50.000000,2.67,3.48,3.12
06/21/2018 20:53:50.000000,2.15,2.65,2.6
06/21/2018 20:56:30.000000,3.0,3.98,3.54
06/21/2018 20:59:10.000000,2.88,3.69,3.14
06/21/2018 21:01:50.000000,2.92,4.79,3.63
06/21/2018 21:05:50.000000,2.77,4.23,3.49
06/21/2018 21:08:30.000000,2.68,3.63,2.85
06/21/2018 21:11:10.000000,3.36,3.86,3.83
06/21/2018 21:17:50.000000,2.08,2.57,2.49
06/21/2018 21:20:30.000000,2.12,2.59,2.59
06/21/2018 21:23:10.000000,2.48,3.0,2.81
06/21/2018 21:25:50.000000,2.63,3.66,3.0
06/21/2018 21:29:50.000000,2.2,2.54,2.54
06/21/2018 21:32:30.000000,1.83,2.2,2.05
06/21/2018 21:35:10.000000,2.44,3.02,2.76
06/21/2018 21:37:50.000000,1.76,1.98,1.98
06/21/2018 21:41:50.000000,3.1,3.46,3.46
06/21/2018 21:44:30.000000,1.78,2.68,2.68
06/21/2018 21:47:10.000000,2.0,2.39,2.2
06/21/2018 21:49:50.000000,2.59,3.1,2.83
06/21/2018 21:53:50.000000,2.22,2.95,2.66
06/21/2018 21:56:30.000000,1.84,2.08,2.08
06/21/2018 21:59:10.000000,2.0,3.4,2.86
06/21/2018 22:01:50.000000,1.92,2.95,2.5
06/21/2018 22:05:50.000000,2.8,3.42,3.28
06/21/2018 22:08:30.000000,2.71,3.15,2.88
06/21/2018 22:11:11.000000,4.0,5.32,4.59
06/21/2018 22:13:50.000000,3.15,4.1,3.9
06/21/2018 22:17:50.000000,4.17,5.32,4.59
06/21/2018 22:20:30.000000,3.52,4.31,4.1
06/21/2018 22:23:11.000000,3.29,3.5,3.5
06/21/2018 22:25:50.000000,3.26,4.05,3.48
06/21/2018 22:29:50.000000,3.71,4.15,3.88
06/21/2018 22:32:30.000000,3.32,4.49,3.63
06/21/2018 22:35:11.000000,2.69,3.28,3.03
06/21/2018 22:37:50.000000,2.4,2.86,2.81
06/21/2018 22:41:50.000000,2.67,3.45,2.95
06/21/2018 22:44:30.000000,2.85,4.05,3.73
06/21/2018 22:47:10.000000,3.0,4.78,3.56
06/21/2018 22:49:50.000000,3.12,4.15,3.68
06/21/2018 22:53:50.000000,2.62,3.52,3.4
06/21/2018 22:56:30.000000,3.07,4.8,4.0
06/21/2018 22:59:12.000000,2.78,3.63,3.49
06/21/2018 23:01:50.000000,2.81,3.76,3.43
06/21/2018 23:05:50.000000,2.67,3.37,3.16
06/21/2018 23:08:30.000000,3.21,3.45,3.45
06/21/2018 23:11:10.000000,2.88,3.22,3.22
06/21/2018 23:13:50.000000,3.5,4.03,3.7
06/21/2018 23:17:50.000000,4.48,7.12,5.79
06/21/2018 23:20:30.000000,3.24,4.98,4.17
06/21/2018 23:23:10.000000,5.27,6.78,6.32
06/21/2018 23:25:50.000000,2.62,3.5,3.29
06/21/2018 23:29:50.000000,3.6,5.24,4.48
06/21/2018 23:31:10.000000,4.17,5.21,5.0
06/21/2018 23:35:46.000000,3.05,4.9,4.07
06/21/2018 23:38:26.000000,3.69,4.74,4.6
06/21/2018 23:41:06.000000,3.0,3.22,3.22
06/21/2018 23:43:46.000000,4.0,4.81,4.67
06/21/2018 23:47:46.000000,3.65,4.43,4.43
06/21/2018 23:50:26.000000,3.39,4.51,4.17
06/21/2018 23:53:06.000000,3.78,4.88,4.39
06/21/2018 23:55:46.000000,3.39,4.2,4.02
06/21/2018 23:59:46.000000,2.6,3.36,3.29
06/22/2018 00:02:26.000000,3.07,3.31,3.31
06/22/2018 00:05:07.000000,2.83,3.17,3.17
06/22/2018 00:07:46.000000,2.83,3.19,3.19
06/22/2018 00:11:46.000000,2.5,3.19,3.19
06/22/2018 00:14:26.000000,2.14,3.38,2.67
06/22/2018 00:17:06.000000,2.3,2.6,2.6
06/22/2018 00:19:46.000000,2.28,2.53,2.53
06/22/2018 00:23:46.000000,1.81,2.86,2.86
06/22/2018 00:26:26.000000,2.5,2.86,2.71
06/22/2018 00:29:07.000000,2.0,2.49,2.37
06/22/2018 00:31:46.000000,2.45,3.24,2.88
06/22/2018 00:35:50.000000,1.61,2.0,2.0
06/22/2018 00:38:26.000000,2.22,2.43,2.43
06/22/2018 00:41:06.000000,2.12,2.93,2.63
06/22/2018 00:43:46.000000,1.76,2.54,2.54
06/22/2018 00:47:46.000000,1.88,2.34,2.34
06/22/2018 00:50:26.000000,2.07,2.66,2.66
06/22/2018 00:53:06.000000,2.0,2.49,2.21
06/22/2018 00:55:46.000000,2.24,2.55,2.38
06/22/2018 00:59:46.000000,1.61,2.29,1.98
06/22/2018 01:02:26.000000,2.17,2.69,2.52
06/22/2018 01:05:06.000000,1.81,1.9,1.9
06/22/2018 01:07:46.000000,1.86,2.64,2.57
06/22/2018 01:11:46.000000,1.44,1.84,1.84
06/22/2018 01:14:26.000000,1.83,2.59,2.44
06/22/2018 01:17:06.000000,1.0,1.54,1.54
06/22/2018 01:19:46.000000,1.88,2.46,2.15
06/22/2018 01:23:46.000000,2.81,2.9,2.9
06/22/2018 01:26:26.000000,2.9,3.61,3.2
06/22/2018 01:29:06.000000,2.79,3.71,2.98
06/22/2018 01:31:46.000000,2.38,3.24,3.0
06/22/2018 01:35:46.000000,2.43,3.0,3.0
06/22/2018 01:38:26.000000,2.66,3.07,2.9
06/22/2018 01:41:06.000000,2.14,2.36,2.36
06/22/2018 01:43:46.000000,2.24,2.88,2.62
06/22/2018 01:47:46.000000,2.27,3.02,2.78
06/22/2018 01:50:26.000000,2.58,3.5,3.15
06/22/2018 01:53:06.000000,2.5,2.97,2.87
06/22/2018 01:55:46.000000,1.88,2.85,2.41
06/22/2018 01:59:46.000000,2.9,3.21,3.0
06/22/2018 02:02:26.000000,2.4,3.3,3.19
06/22/2018 02:05:06.000000,3.29,4.0,3.76
06/22/2018 02:07:46.000000,2.69,3.38,3.26
06/22/2018 02:11:46.000000,3.24,3.64,3.64
06/22/2018 02:14:26.000000,3.1,4.05,3.4
06/22/2018 02:17:06.000000,2.83,3.53,3.2
06/22/2018 02:19:46.000000,3.22,3.98,3.98
06/22/2018 02:23:46.000000,2.55,3.55,3.05
06/22/2018 02:26:26.000000,2.57,3.88,3.0
06/22/2018 02:29:06.000000,1.9,3.17,2.45
06/22/2018 02:31:46.000000,2.05,2.34,2.34
06/22/2018 02:35:46.000000,2.4,2.9,2.76
06/22/2018 02:38:26.000000,2.74,3.76,3.0
06/22/2018 02:41:06.000000,2.52,3.98,3.67
06/22/2018 02:43:46.000000,2.68,3.85,3.37
06/22/2018 02:47:47.000000,2.98,3.22,3.2
06/22/2018 02:50:27.000000,2.63,3.05,2.98
06/22/2018 02:53:06.000000,2.78,3.0,3.0
06/22/2018 02:55:47.000000,2.44,3.34,3.05
06/22/2018 02:59:46.000000,2.91,4.35,3.42
06/22/2018 03:02:26.000000,2.71,3.74,3.48
06/22/2018 03:05:07.000000,3.0,4.19,3.67
06/22/2018 03:07:46.000000,2.76,3.71,3.36
06/22/2018 03:11:46.000000,2.59,3.66,3.15
06/22/2018 03:14:26.000000,2.73,3.49,3.49
06/22/2018 03:17:06.000000,2.83,3.59,3.12
06/22/2018 03:19:46.000000,2.74,3.64,3.64
06/22/2018 03:23:46.000000,2.61,3.05,3.05
06/22/2018 03:26:26.000000,3.57,4.5,4.31
06/22/2018 03:29:06.000000,4.07,5.12,4.63
06/22/2018 03:31:46.000000,3.1,4.43,4.14
06/22/2018 03:35:46.000000,2.93,3.55,3.55
06/22/2018 03:38:26.000000,3.36,4.57,4.1
06/22/2018 03:41:06.000000,3.59,4.22,4.15
06/22/2018 03:43:46.000000,4.21,5.45,4.9
06/22/2018 03:47:46.000000,4.0,5.94,4.86
06/22/2018 03:50:26.000000,3.35,4.25,4.05
06/22/2018 03:53:11.000000,3.14,3.83,3.83
06/22/2018 03:55:51.000000,3.0,3.38,3.07
06/22/2018 03:59:49.000000,2.73,3.07,2.93
06/22/2018 04:02:26.000000,2.34,2.76,2.76
06/22/2018 04:05:06.000000,2.93,3.2,3.2
06/22/2018 04:07:46.000000,2.93,3.63,3.27
06/22/2018 04:11:46.000000,2.63,3.24,3.24
06/22/2018 04:14:26.000000,3.28,3.92,3.69
06/22/2018 04:17:06.000000,2.78,3.03,3.03
06/22/2018 04:19:46.000000,2.69,3.86,3.45
06/22/2018 04:23:46.000000,3.83,4.76,4.69
06/22/2018 04:26:26.000000,3.47,4.95,4.78
06/22/2018 04:29:06.000000,3.46,4.37,4.37
06/22/2018 04:31:46.000000,3.0,3.81,3.76
06/22/2018 04:35:46.000000,3.6,4.38,4.24
06/22/2018 04:38:26.000000,3.71,4.62,4.55
06/22/2018 04:41:06.000000,2.81,3.24,3.02
06/22/2018 04:43:46.000000,3.17,4.31,4.02
06/22/2018 04:47:46.000000,2.46,2.93,2.63
06/22/2018 04:50:26.000000,3.37,4.17,4.17
06/22/2018 04:53:06.000000,2.95,3.89,3.89
06/22/2018 04:55:46.000000,2.93,3.86,3.17
06/22/2018 04:59:46.000000,3.43,4.9,4.31
06/22/2018 05:02:26.000000,4.37,5.32,5.32
06/22/2018 05:05:07.000000,3.9,4.55,4.55
06/22/2018 05:09:06.000000,2.98,4.24,3.55
06/22/2018 05:11:46.000000,3.73,4.49,4.43
06/22/2018 05:14:26.000000,3.49,4.37,4.37
06/22/2018 05:17:06.000000,3.32,4.59,4.0
06/22/2018 05:19:48.000000,2.67,3.81,3.81
06/22/2018 05:23:46.000000,3.35,4.74,4.51
06/22/2018 05:26:26.000000,3.6,4.29,4.26
06/22/2018 05:29:06.000000,2.53,3.28,3.19
06/22/2018 05:31:46.000000,3.7,4.5,4.18
06/22/2018 05:35:46.000000,3.61,5.05,4.78
06/22/2018 05:38:26.000000,4.56,7.03,5.31
06/22/2018 05:41:06.000000,4.0,6.17,5.38
06/22/2018 05:43:46.000000,3.61,4.51,4.37
06/22/2018 05:47:46.000000,3.95,4.95,4.86
06/22/2018 05:50:26.000000,3.77,4.72,4.35
06/22/2018 05:53:06.000000,3.81,4.44,4.44
06/22/2018 05:55:46.000000,3.76,4.9,4.83
06/22/2018 05:59:46.000000,4.21,4.9,4.9
06/22/2018 06:02:26.000000,3.93,5.38,4.95
06/22/2018 06:05:07.000000,3.26,4.23,3.88
06/22/2018 06:07:46.000000,4.18,5.08,5.05
06/22/2018 06:11:46.000000,3.6,5.4,4.86
06/22/2018 06:14:26.000000,4.83,5.54,5.54
06/22/2018 06:17:06.000000,3.8,4.87,4.6
06/22/2018 06:19:46.000000,4.78,6.34,5.95
06/22/2018 06:23:46.000000,5.19,6.98,6.05
06/22/2018 06:26:26.000000,5.37,6.93,6.42
06/22/2018 06:29:06.000000,4.6,6.4,6.1
06/22/2018 06:31:46.000000,5.14,6.52,6.05
06/22/2018 06:35:46.000000,5.8,7.95,7.34
06/22/2018 06:38:26.000000,5.51,7.56,6.78
06/22/2018 06:42:26.000000,5.75,7.57,7.05
06/22/2018 06:43:46.000000,6.19,8.0,7.38
06/22/2018 06:47:46.000000,6.71,9.2,8.59
06/22/2018 06:50:26.000000,6.46,8.51,8.1
06/22/2018 06:53:06.000000,7.0,8.45,8.05
06/22/2018 06:55:46.000000,6.74,9.6,8.24
06/22/2018 06:59:46.000000,6.83,7.81,7.55
06/22/2018 07:01:08.000000,8.2,9.71,9.44
06/22/2018 07:07:46.000000,7.52,10.48,9.5
06/22/2018 07:11:46.000000,6.63,7.98,7.56
06/22/2018 07:14:27.000000,7.22,8.9,8.76
06/22/2018 07:17:06.000000,7.66,10.17,9.49
06/22/2018 07:19:46.000000,7.52,9.86,9.36
06/22/2018 07:23:46.000000,6.19,9.07,8.4
06/22/2018 07:26:27.000000,7.0,8.62,8.31
06/22/2018 07:29:07.000000,7.59,9.34,9.0
06/22/2018 07:31:47.000000,7.71,9.86,9.5
06/22/2018 07:35:47.000000,8.64,9.86,9.57
06/22/2018 07:38:27.000000,8.86,11.62,10.55
06/22/2018 07:41:06.000000,10.31,12.24,11.48
06/22/2018 07:43:46.000000,8.95,11.5,11.12
06/22/2018 07:47:46.000000,8.95,12.05,11.26
06/22/2018 07:50:27.000000,8.33,10.05,9.69
06/22/2018 07:53:07.000000,9.12,12.05,10.95
06/22/2018 07:55:46.000000,8.52,11.12,10.12
06/22/2018 07:59:47.000000,8.9,11.19,11.19
06/22/2018 08:02:26.000000,8.46,10.2,9.95
06/22/2018 08:05:08.000000,8.49,10.63,10.02
06/22/2018 08:07:46.000000,8.6,9.83,9.55
06/22/2018 08:11:47.000000,8.56,10.85,10.46
06/22/2018 08:14:26.000000,8.33,10.77,10.23
06/22/2018 08:17:07.000000,9.0,10.7,10.24
06/22/2018 08:19:47.000000,9.23,11.05,10.7
06/22/2018 08:23:47.000000,8.32,10.27,9.95
06/22/2018 08:26:27.000000,8.95,11.57,10.76
06/22/2018 08:29:07.000000,8.95,11.0,10.56
06/22/2018 08:31:46.000000,8.93,11.17,10.38
06/22/2018 08:35:46.000000,8.76,10.6,10.17
06/22/2018 08:38:26.000000,8.59,11.15,10.9
06/22/2018 08:41:07.000000,9.66,11.9,11.29
06/22/2018 08:43:47.000000,9.02,11.6,10.73
06/22/2018 08:47:47.000000,9.05,11.34,11.15
06/22/2018 08:50:27.000000,9.62,12.0,11.0
06/22/2018 08:53:06.000000,8.98,10.9,10.9
06/22/2018 08:55:47.000000,9.3,10.67,10.44
06/22/2018 08:59:47.000000,9.79,12.4,11.95
06/22/2018 09:02:27.000000,9.12,11.66,11.15
06/22/2018 09:05:07.000000,10.37,12.9,12.71
06/22/2018 09:07:47.000000,9.5,12.4,11.76
06/22/2018 09:11:47.000000,9.53,11.53,11.16
06/22/2018 09:14:26.000000,8.88,11.17,10.63
06/22/2018 09:17:06.000000,8.49,11.37,10.67
06/22/2018 09:19:47.000000,7.64,9.98,9.21
06/22/2018 09:23:47.000000,8.8,11.15,10.39
06/22/2018 09:26:27.000000,7.41,9.12,8.83
06/22/2018 09:29:07.000000,8.48,9.71,9.52
06/22/2018 09:31:47.000000,8.17,10.1,9.85
06/22/2018 09:35:46.000000,8.0,9.98,9.79
06/22/2018 09:38:27.000000,7.74,9.38,8.9
06/22/2018 09:41:07.000000,8.41,11.12,10.27
06/22/2018 09:43:47.000000,9.2,11.8,11.0
06/22/2018 09:47:47.000000,9.63,12.51,11.88
06/22/2018 09:50:27.000000,7.57,9.81,9.81
06/22/2018 09:53:06.000000,7.88,10.21,9.62
06/22/2018 09:55:47.000000,7.6,9.4,8.98
06/22/2018 09:59:47.000000,6.79,9.86,9.48
06/22/2018 10:02:27.000000,7.1,9.95,8.44
06/22/2018 10:05:07.000000,8.05,9.98,9.69
06/22/2018 10:07:47.000000,8.59,10.24,10.07
06/22/2018 10:11:47.000000,6.84,9.12,8.63
06/22/2018 10:14:26.000000,7.16,9.6,8.26
06/22/2018 10:17:07.000000,6.81,9.4,8.95
06/22/2018 10:19:47.000000,7.64,9.83,9.48
06/22/2018 10:23:47.000000,8.24,10.1,9.76
06/22/2018 10:26:27.000000,5.9,7.55,6.83
06/22/2018 10:29:07.000000,7.46,9.29,8.88
06/22/2018 10:31:47.000000,7.12,9.6,9.1
06/22/2018 10:35:47.000000,7.44,9.26,9.02
06/22/2018 10:38:27.000000,7.5,9.83,9.24
06/22/2018 10:41:07.000000,6.9,9.17,8.41
06/22/2018 10:43:47.000000,7.54,8.88,8.88
06/22/2018 10:47:47.000000,6.98,9.0,8.88
06/22/2018 10:50:27.000000,7.67,9.12,8.86
06/22/2018 10:53:12.000000,6.81,9.38,8.74
06/22/2018 10:55:47.000000,7.51,9.56,9.56
06/22/2018 10:59:47.000000,7.23,10.16,9.4
06/22/2018 11:02:27.000000,7.78,9.54,9.2
06/22/2018 11:05:07.000000,7.56,9.44,9.15
06/22/2018 11:07:47.000000,7.45,9.45,9.1
06/22/2018 11:11:47.000000,7.84,9.91,9.8
06/22/2018 11:14:27.000000,8.32,11.39,10.49
06/22/2018 11:17:06.000000,9.64,12.81,12.1
06/22/2018 11:19:47.000000,8.05,10.29,10.05
06/22/2018 11:23:47.000000,8.32,10.34,10.07
06/22/2018 11:26:27.000000,8.41,11.1,10.97
06/22/2018 11:29:07.000000,8.56,11.73,10.78
06/22/2018 11:31:47.000000,8.9,11.24,10.79
06/22/2018 11:35:47.000000,7.95,11.21,10.4
06/22/2018 11:38:27.000000,8.26,10.52,10.0
06/22/2018 11:41:07.000000,8.15,10.93,10.46
06/22/2018 11:43:47.000000,9.4,12.95,11.55
06/22/2018 11:47:47.000000,9.55,12.71,12.71
06/22/2018 11:50:27.000000,9.33,12.24,11.79
06/22/2018 11:53:07.000000,8.67,11.26,11.05
06/22/2018 11:55:47.000000,8.83,13.15,11.95
06/22/2018 11:59:47.000000,9.61,13.39,12.05
06/22/2018 12:02:27.000000,11.45,16.29,15.43
06/22/2018 12:05:07.000000,11.61,16.15,15.41
06/22/2018 12:07:47.000000,11.62,15.55,14.95
06/22/2018 12:11:47.000000,10.07,13.55,13.17
06/22/2018 12:14:27.000000,10.34,13.2,12.66
06/22/2018 12:17:07.000000,10.4,14.36,13.45
06/22/2018 12:19:47.000000,11.37,15.66,14.83
06/22/2018 12:23:47.000000,10.36,14.88,14.07
06/22/2018 12:26:27.000000,10.93,14.83,14.29
06/22/2018 12:29:07.000000,11.17,15.07,14.39
06/22/2018 12:31:47.000000,10.29,14.32,13.73
06/22/2018 12:35:47.000000,9.97,14.0,12.95
06/22/2018 12:38:27.000000,10.9,14.27,13.9
06/22/2018 12:41:07.000000,10.79,14.6,14.48
06/22/2018 12:43:47.000000,11.12,16.17,14.88
06/22/2018 12:47:47.000000,11.72,15.91,15.91
06/22/2018 12:50:27.000000,10.21,14.0,13.5
06/22/2018 12:53:07.000000,11.66,15.34,15.15
06/22/2018 12:55:47.000000,11.44,15.78,15.12
06/22/2018 12:59:47.000000,11.83,16.07,15.9
06/22/2018 13:02:27.000000,10.79,16.36,15.71
06/22/2018 13:05:07.000000,10.61,14.61,14.0
06/22/2018 13:07:47.000000,11.83,16.85,16.76
06/22/2018 13:11:47.000000,10.81,15.57,14.48
06/22/2018 13:14:27.000000,12.07,16.34,15.9
06/22/2018 13:17:07.000000,11.62,15.14,14.74
06/22/2018 13:19:47.000000,11.22,15.88,15.15
06/22/2018 13:23:47.000000,12.52,16.92,16.27
06/22/2018 13:26:27.000000,12.31,16.21,15.98
06/22/2018 13:29:07.000000,12.41,16.32,15.85
06/22/2018 13:31:47.000000,15.66,21.73,20.68
06/22/2018 13:35:47.000000,10.76,15.67,14.6
06/22/2018 13:38:27.000000,11.66,15.66,14.85
06/22/2018 13:39:47.000000,11.79,16.43,16.36
06/25/2018 13:04:58.000000,9.1,13.98,12.73
06/25/2018 13:07:38.000000,9.88,13.52,12.95
06/25/2018 13:11:38.000000,9.1,13.27,12.46
06/25/2018 13:14:18.000000,9.24,12.69,12.1
06/25/2018 13:16:58.000000,9.05,12.24,11.44
06/25/2018 13:19:38.000000,9.1,11.93,11.71
06/25/2018 13:23:38.000000,13.29,18.49,17.54
06/25/2018 13:26:18.000000,10.17,13.48,12.9
06/25/2018 13:28:58.000000,12.62,16.95,16.33
06/25/2018 13:31:39.000000,9.9,13.48,12.76
06/25/2018 13:35:39.000000,9.63,13.12,13.12
06/25/2018 13:38:18.000000,9.69,12.71,12.31
06/25/2018 13:40:58.000000,9.76,12.73,12.27
06/25/2018 13:43:38.000000,8.95,12.02,11.5
06/25/2018 13:47:38.000000,9.41,12.32,12.05
06/25/2018 13:50:18.000000,7.51,9.67,9.59
06/25/2018 13:52:59.000000,7.85,12.02,10.2
06/25/2018 13:55:38.000000,7.83,10.62,10.21
06/25/2018 13:59:38.000000,7.36,11.36,10.36
06/25/2018 14:02:19.000000,6.95,9.64,9.21
06/25/2018 14:04:58.000000,8.2,10.85,10.63
06/25/2018 14:08:58.000000,7.1,10.3,10.18
06/25/2018 14:11:38.000000,7.26,10.48,9.64
06/25/2018 14:14:18.000000,7.48,10.0,9.86
06/25/2018 14:16:58.000000,6.79,8.76,8.32
06/25/2018 14:19:39.000000,7.74,10.43,9.95
06/25/2018 14:23:38.000000,6.78,8.44,8.2
06/25/2018 14:26:18.000000,7.17,9.69,9.0
06/25/2018 14:28:58.000000,5.66,7.71,7.63
06/25/2018 14:31:39.000000,6.69,9.5,8.86
06/25/2018 14:35:38.000000,5.35,7.98,7.14
06/25/2018 14:38:18.000000,8.45,11.39,10.76
06/25/2018 14:40:58.000000,6.76,9.07,8.56
06/25/2018 14:43:38.000000,6.74,8.4,8.23
06/25/2018 14:47:38.000000,5.86,7.88,7.64
06/25/2018 14:50:18.000000,5.15,6.07,6.07
06/25/2018 14:52:59.000000,5.15,6.88,6.68
06/25/2018 14:55:38.000000,6.22,7.83,7.63
06/25/2018 14:59:38.000000,5.9,7.95,7.9
06/25/2018 15:02:18.000000,5.43,7.02,6.71
06/25/2018 15:04:58.000000,5.1,6.44,6.32
06/25/2018 15:07:38.000000,5.46,6.71,6.12
06/25/2018 15:11:38.000000,4.62,5.95,5.95
06/25/2018 15:14:18.000000,5.35,6.65,6.45
06/25/2018 15:16:58.000000,5.55,6.69,6.69
06/25/2018 15:19:38.000000,5.14,6.17,6.17
06/25/2018 15:23:39.000000,5.43,7.07,6.57
06/25/2018 15:26:18.000000,4.83,6.45,6.19
06/25/2018 15:28:58.000000,5.2,6.54,6.54
06/25/2018 15:31:39.000000,5.8,7.39,7.1
06/25/2018 15:35:38.000000,5.26,6.67,6.07
06/25/2018 15:38:18.000000,4.97,6.18,5.95
06/25/2018 15:40:58.000000,3.71,4.4,4.4
06/25/2018 15:54:18.000000,1.88,3.1,2.68
06/25/2018 15:55:39.000000,2.05,2.63,2.63
06/25/2018 15:59:38.000000,2.71,3.19,3.19
06/25/2018 16:02:19.000000,2.79,3.48,3.48
06/25/2018 16:04:58.000000,3.32,4.17,4.07
06/25/2018 16:07:38.000000,3.1,4.02,3.95
06/25/2018 16:11:39.000000,2.86,3.6,3.4
06/25/2018 16:14:19.000000,3.1,4.56,4.27
06/25/2018 16:16:56.000000,3.25,7.0,7.0
06/25/2018 16:19:36.000000,3.31,4.21,3.76
06/25/2018 16:23:35.000000,2.95,4.22,3.98
06/25/2018 16:26:15.000000,2.83,3.72,3.72
06/25/2018 16:28:55.000000,3.07,3.9,3.78
06/25/2018 16:31:36.000000,3.0,3.74,3.55
06/25/2018 16:35:36.000000,2.88,3.39,3.27
06/25/2018 16:38:16.000000,3.0,3.83,3.49
06/25/2018 16:40:56.000000,3.37,3.83,3.83
06/25/2018 16:43:35.000000,3.0,3.81,3.55
06/25/2018 16:47:36.000000,3.05,3.95,3.76
06/25/2018 16:50:15.000000,3.41,4.2,4.02
06/25/2018 16:52:56.000000,3.14,3.81,3.81
06/25/2018 16:55:36.000000,2.76,3.66,3.29
06/25/2018 16:59:36.000000,3.71,4.37,4.37
06/25/2018 17:02:16.000000,3.02,3.67,3.67
06/25/2018 17:04:55.000000,2.76,3.88,3.51
06/25/2018 17:07:36.000000,3.07,3.88,3.71
06/25/2018 17:11:35.000000,3.5,4.1,4.1
06/25/2018 17:14:16.000000,3.58,4.81,4.51
06/25/2018 17:16:55.000000,3.37,4.4,4.1
06/25/2018 17:20:57.000000,3.57,4.4,4.07
06/25/2018 17:23:36.000000,3.47,4.8,4.45
06/25/2018 17:26:17.000000,2.61,3.47,3.47
06/25/2018 17:28:55.000000,4.41,5.39,4.98
