InstrumentName, I-25 Denver
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,CO,NO2,PM2.5
02/26/2021 10:00:00,0.628,41.0,24.7
02/26/2021 11:00:00,0.763,42.0,25.2
02/26/2021 12:00:00,0.869,43.0,27.4
02/26/2021 13:00:00,0.934,42.0,25.8
02/26/2021 14:00:00,0.987,43.0,24.2
02/26/2021 15:00:00,0.857,40.0,22.5
02/26/2021 16:00:00,0.697,38.0,16.2
02/26/2021 17:00:00,0.587,33.0,10.7
02/26/2021 18:00:00,0.421,25.0,6.9
02/26/2021 19:00:00,0.245,10.0,3.7
02/26/2021 20:00:00,0.269,14.0,4.8
02/26/2021 21:00:00,0.367,18.0,5.6
02/26/2021 22:00:00,0.261,15.0,5.6
02/26/2021 23:00:00,0.28,15.0,5.5
02/27/2021 00:00:00,0.396,18.0,5.3
02/27/2021 01:00:00,0.535,31.0,7.5
02/27/2021 02:00:00,0.636,42.0,8.7
02/27/2021 03:00:00,0.642,41.0,9.9
02/27/2021 04:00:00,1.108,,14.6
02/27/2021 05:00:00,0.663,38.0,9.9
02/27/2021 06:00:00,0.172,8.0,2.8
02/27/2021 07:00:00,0.392,24.0,2.9
02/27/2021 08:00:00,0.373,21.0,3.2
02/27/2021 09:00:00,0.329,27.0,2.7
02/27/2021 10:00:00,0.284,17.0,2.3
02/27/2021 11:00:00,0.241,17.0,2.1
02/27/2021 12:00:00,0.304,27.0,2.8
02/27/2021 13:00:00,0.361,28.0,2.8
02/27/2021 14:00:00,0.636,37.0,4.4
02/27/2021 15:00:00,0.44,23.0,4.4
02/27/2021 16:00:00,0.29,11.0,3.5
02/27/2021 17:00:00,0.316,9.0,2.4
02/27/2021 18:00:00,0.281,9.0,3.1
02/27/2021 19:00:00,0.223,4.0,2.4
02/27/2021 20:00:00,0.249,5.0,2.9
02/27/2021 21:00:00,0.238,5.0,3.1
02/27/2021 22:00:00,0.266,8.0,3.2
02/27/2021 23:00:00,0.46,10.0,2.3
02/28/2021 00:00:00,0.512,12.0,2.4
02/28/2021 01:00:00,0.447,11.0,2.7
02/28/2021 02:00:00,0.426,10.0,2.4
02/28/2021 03:00:00,0.373,12.0,2.4
02/28/2021 04:00:00,0.467,,2.8
02/28/2021 05:00:00,0.433,18.0,2.4
02/28/2021 06:00:00,0.333,10.0,1.3
02/28/2021 07:00:00,0.57,28.0,2.8
02/28/2021 08:00:00,0.829,38.0,3.7
02/28/2021 09:00:00,0.476,24.0,2.1
02/28/2021 10:00:00,0.231,14.0,1.4
02/28/2021 11:00:00,0.438,38.0,2.1
02/28/2021 12:00:00,0.512,45.0,2.6
02/28/2021 13:00:00,0.729,46.0,3.7
02/28/2021 14:00:00,0.458,29.0,2.1
02/28/2021 15:00:00,0.276,13.0,2.1
02/28/2021 16:00:00,0.242,7.0,1.9
02/28/2021 17:00:00,0.236,5.0,1.8
02/28/2021 18:00:00,0.183,3.0,1.4
02/28/2021 19:00:00,0.215,3.0,1.7
02/28/2021 20:00:00,0.193,3.0,1.4
02/28/2021 21:00:00,0.273,5.0,1.7
02/28/2021 22:00:00,0.384,8.0,2.2
02/28/2021 23:00:00,0.341,8.0,2.0
                
