"","X.2","X.1","X","date","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag"
"11684",11685,11685,11685,2020-03-29 20:00:00,626,89,36,46.1,3.14,3.9,0
"11685",11686,11686,11686,2020-03-29 21:00:00,626,89,39.3,44.1,4.01,4.5,0
"11686",11687,11687,11687,2020-03-29 22:00:00,626,89,43.4,42.7,3.79,4.5,0
"11687",11688,11688,11688,2020-03-29 23:00:00,626,89,46.1,42.2,4.89,5.4,0
"11688",11689,11689,11689,2020-03-30 00:00:00,627,89,48.1,42.2,5.05,5.7,0
"11689",11690,11690,11690,2020-03-30 01:00:00,627,89,52.1,41.6,4.34,5.1,0
"11690",11691,11691,11691,2020-03-30 02:00:00,627,89,54.3,41.6,4.93,5.1,0
"11691",11692,11692,11692,2020-03-30 03:00:00,627,89,55.8,42.3,3.83,4.5,0
"11692",11693,11693,11693,2020-03-30 04:00:00,627,89,59.8,43,3.32,4.5,0
"11693",11694,11694,11694,2020-03-30 05:00:00,627,89,58,41.7,5.55,6.5,0
"11694",11695,11695,11695,2020-03-30 06:00:00,627,89,53.5,41.8,7.44,7.9,0
"11695",11696,11696,11696,2020-03-30 07:00:00,627,89,45.5,45.5,7.92,7.6,0
"11696",11697,11697,11697,2020-03-30 08:00:00,627,89,41.8,47.9,8.65,9,0
"11697",11698,11698,11698,2020-03-30 09:00:00,627,89,37.1,50.9,6.26,6.8,0
"11698",11699,11699,11699,2020-03-30 10:00:00,627,89,29.9,58.3,5.43,6.7,0
"11699",11700,11700,11700,2020-03-30 11:00:00,627,89,25.1,65.8,4.63,5.9,0
"11700",11701,11701,11701,2020-03-30 12:00:00,627,89,23.7,69.8,6.29,6.7,0
"11701",11702,11702,11702,2020-03-30 13:00:00,627,89,23.4,69.5,6.28,6.7,0
"11702",11703,11703,11703,2020-03-30 14:00:00,627,89,25.2,65.1,3.54,5.1,0
"11703",11704,11704,11704,2020-03-30 15:00:00,627,89,23.7,67.2,3.8,5,0
"11704",11705,11705,11705,2020-03-30 16:00:00,627,89,21.2,71.8,2.64,4.4,0
"11705",11706,11706,11706,2020-03-30 17:00:00,627,89,22.8,67,1.61,3.8,0
"11706",11707,11707,11707,2020-03-30 18:00:00,627,89,29.4,57.3,1.42,3.6,0
"11707",11708,11708,11708,2020-03-30 19:00:00,627,89,36.3,51.1,2.47,4.4,0
"11708",11709,11709,11709,2020-03-30 20:00:00,627,89,42.4,47.8,7.36,7.1,0
"11709",11710,11710,11710,2020-03-30 21:00:00,627,89,41.3,45.9,3.73,4.7,0
"11710",11711,11711,11711,2020-03-30 22:00:00,627,89,42,46.3,3.26,4,0
"11711",11712,11712,11712,2020-03-30 23:00:00,627,89,51.6,43.4,4.43,4.8,0
"11712",11713,11713,11713,2020-03-31 00:00:00,628,89,51.2,42.9,4,4.6,0
"11713",11714,11714,11714,2020-03-31 01:00:00,628,89,53.9,41.4,3.82,4.4,0
"11714",11715,11715,11715,2020-03-31 02:00:00,628,89,49.7,41.6,1.8,3.1,0
"11715",11716,11716,11716,2020-03-31 03:00:00,628,89,54,40.4,2.25,3.3,0
"11716",11717,11717,11717,2020-03-31 04:00:00,628,89,55.4,39.4,1.68,3,0
"11717",11718,11718,11718,2020-03-31 05:00:00,628,89,55.6,38.6,1.91,3.6,0
"11718",11719,11719,11719,2020-03-31 06:00:00,628,89,52.2,40.2,2.23,4.1,0
"11719",11720,11720,11720,2020-03-31 07:00:00,628,89,41.9,48.2,2.11,4.1,0
"11720",11721,11721,11721,2020-03-31 08:00:00,628,89,29.4,57.3,1.72,4,0
"11721",11722,11722,11722,2020-03-31 09:00:00,628,89,20.5,68.6,0.531,2.4,0
"11722",11723,11723,11723,2020-03-31 10:00:00,628,89,18.6,72.2,0.435,2.4,0
"11723",11724,11724,11724,2020-03-31 11:00:00,628,89,17.5,75.3,0.496,2.4,0
"11724",11725,11725,11725,2020-03-31 12:00:00,628,89,17,77.4,0.394,2.4,0
"11725",11726,11726,11726,2020-03-31 13:00:00,628,89,16.7,79.7,0.582,2.6,0
"11726",11727,11727,11727,2020-03-31 14:00:00,628,89,15.7,82.5,0.843,2.9,0
"11727",11728,11728,11728,2020-03-31 15:00:00,628,89,15.4,82.2,2.93,4.3,0
"11728",11729,11729,11729,2020-03-31 16:00:00,628,89,15.4,81,2.6,4.2,0
"11729",11730,11730,11730,2020-03-31 17:00:00,628,89,17,75.9,1.89,3.7,0
"11730",11731,11731,11731,2020-03-31 18:00:00,628,89,21.8,64.9,2.95,4.3,0
"11731",11732,11732,11732,2020-03-31 19:00:00,628,89,24.4,60.7,2.81,4.4,0
"11732",11733,11733,11733,2020-03-31 20:00:00,628,89,27,57.9,3.05,4.5,0
"11733",11734,11734,11734,2020-03-31 21:00:00,628,89,30.6,55.6,4.24,5.3,0
"11734",11735,11735,11735,2020-03-31 22:00:00,628,89,36.2,52.3,5.99,6.5,0
"11735",11736,11736,11736,2020-03-31 23:00:00,628,89,38.4,50.1,4.47,5.3,0
"11736",11737,11737,11737,2020-04-01 00:00:00,629,89,41.3,48.2,4.24,5.1,0
"11737",11738,11738,11738,2020-04-01 01:00:00,629,89,40.2,47.7,2.36,3.8,0
"11738",11739,11739,11739,2020-04-01 02:00:00,629,89,41.7,46.6,1.94,3.6,0
"11739",11740,11740,11740,2020-04-01 03:00:00,629,89,48.4,43.6,2.08,3.7,0
"11740",11741,11741,11741,2020-04-01 04:00:00,629,89,48.8,42.9,2.13,3.8,0
"11741",11742,11742,11742,2020-04-01 05:00:00,629,89,48.4,43.1,2.58,4.4,0
"11742",11743,11743,11743,2020-04-01 06:00:00,629,89,46.2,44.9,3.09,5.6,0
"11743",11744,11744,11744,2020-04-01 07:00:00,629,89,41.1,49,3.97,6,0
"11744",11745,11745,11745,2020-04-01 08:00:00,629,89,34.4,54.5,2.57,5.2,0
"11745",11746,11746,11746,2020-04-01 09:00:00,629,89,26.9,62.3,1.73,4.1,0
"11746",11747,11747,11747,2020-04-01 10:00:00,629,89,21,68.5,1.4,3.5,0
"11747",11748,11748,11748,2020-04-01 11:00:00,629,89,16.2,75.6,0.666,2.8,0
"11748",11749,11749,11749,2020-04-01 12:00:00,629,89,15.1,78.2,0.553,2.5,0
"11749",11750,11750,11750,2020-04-01 13:00:00,629,89,13.9,81.1,0.737,3,0
"11750",11751,11751,11751,2020-04-01 14:00:00,629,89,14.3,80.2,0.584,2.7,0
"11751",11752,11752,11752,2020-04-01 16:00:00,629,89,16.8,74.4,1.06,3.3,0
"11752",11753,11753,11753,2020-04-01 17:00:00,629,89,19.7,69.7,1.64,3.7,0
"11753",11754,11754,11754,2020-04-01 18:00:00,629,89,22,64.8,2.36,4.2,0
"11754",11755,11755,11755,2020-04-01 19:00:00,629,89,25.6,60.4,4.29,5.7,0
"11755",11756,11756,11756,2020-04-01 20:00:00,629,89,41.5,57,2.9,7.9,0
"11756",11757,11757,11757,2020-04-01 21:00:00,629,89,71.3,49.9,6.43,7.6,0
"11757",11758,11758,11758,2020-04-01 22:00:00,629,89,81.7,47.6,8.2,6.7,0
"11758",11759,11759,11759,2020-04-01 23:00:00,629,89,88.2,45.8,9.33,6.9,0
"11759",11760,11760,11760,2020-04-02 00:00:00,630,90,93,43.5,7.02,5.4,0
"11760",11761,11761,11761,2020-04-02 01:00:00,630,90,94.8,41,4.42,4,0
"11761",11762,11762,11762,2020-04-02 02:00:00,630,90,95.8,39,3.44,3.4,0
"11762",11763,11763,11763,2020-04-02 03:00:00,630,90,96.7,37.3,1.6,2,0
"11763",11764,11764,11764,2020-04-02 04:00:00,630,90,97.3,35.3,1.04,1.5,0
"11764",11765,11765,11765,2020-04-02 05:00:00,630,90,97.9,33.9,0.55,1.1,0
"11765",11766,11766,11766,2020-04-02 06:00:00,630,90,97.5,32.6,0.695,1.2,0
"11766",11767,11767,11767,2020-04-02 07:00:00,630,90,96.5,31.3,0.291,1.2,0
"11767",11768,11768,11768,2020-04-02 08:00:00,630,90,95.6,30.6,0.181,0.9,0
"11768",11769,11769,11769,2020-04-02 09:00:00,630,90,94.5,30.1,0.419,0.9,0
"11769",11770,11770,11770,2020-04-02 10:00:00,630,90,93.9,29,2.46,2.7,0
"11770",11771,11771,11771,2020-04-02 11:00:00,630,90,93.8,28.4,2.77,3.2,0
"11771",11772,11772,11772,2020-04-02 12:00:00,630,90,93.3,29.1,2.24,3,0
"11772",11773,11773,11773,2020-04-02 13:00:00,630,90,92.1,30.4,3.37,3.5,0
"11773",11774,11774,11774,2020-04-02 14:00:00,630,90,90.9,30.6,5.19,4.7,0
"11774",11775,11775,11775,2020-04-02 15:00:00,630,90,91.5,30.6,8.06,5.6,0
"11775",11776,11776,11776,2020-04-02 16:00:00,630,90,90.5,31.3,8.72,5.9,0
"11776",11777,11777,11777,2020-04-02 17:00:00,630,90,92.7,30.7,9.73,6,0
"11777",11778,11778,11778,2020-04-02 18:00:00,630,90,94,28,9.57,6.1,0
"11778",11779,11779,11779,2020-04-02 19:00:00,630,90,93.7,24.7,8.74,5.6,0
"11779",11780,11780,11780,2020-04-02 20:00:00,630,90,93.4,23.9,9.65,6.1,0
"11780",11781,11781,11781,2020-04-02 21:00:00,630,90,92.7,23.2,11.3,7,0
"11781",11782,11782,11782,2020-04-02 22:00:00,630,90,91.8,23,11.3,6.9,0
"11782",11783,11783,11783,2020-04-02 23:00:00,630,90,92.2,23.1,10.9,6.8,0
"11783",11784,11784,11784,2020-04-03 00:00:00,631,90,92.7,23.3,12.6,7.3,0
"11784",11785,11785,11785,2020-04-03 01:00:00,631,90,92.6,22.7,10.3,6.2,0
"11785",11786,11786,11786,2020-04-03 02:00:00,631,90,93.1,22.5,11.5,6.7,0
"11786",11787,11787,11787,2020-04-03 03:00:00,631,90,93,23.1,13,7.2,0
"11787",11788,11788,11788,2020-04-03 04:00:00,631,90,92.4,23.8,14.4,7.7,0
"11788",11789,11789,11789,2020-04-03 05:00:00,631,90,93.1,23.9,19.8,9.6,0
"11789",11790,11790,11790,2020-04-03 06:00:00,631,90,91.8,25.9,24.6,11.5,0
"11790",11791,11791,11791,2020-04-03 07:00:00,631,90,88.6,29.3,27.2,12.9,0
"11791",11792,11792,11792,2020-04-03 08:00:00,631,90,80,34.2,28.1,13.6,0
"11792",11793,11793,11793,2020-04-03 09:00:00,631,90,57.9,45.3,24.6,13.5,0
"11793",11794,11794,11794,2020-04-03 10:00:00,631,90,51.4,48.2,21.8,12.8,0
"11794",11795,11795,11795,2020-04-03 11:00:00,631,90,47.1,49.2,16.3,10.4,0
"11795",11796,11796,11796,2020-04-03 12:00:00,631,90,36.3,47.3,2.91,4.3,0
"11796",11797,11797,11797,2020-04-03 13:00:00,631,90,31.3,51.9,3.07,4.1,0
"11797",11798,11798,11798,2020-04-03 14:00:00,631,90,29.2,53.1,2.83,3.8,0
"11798",11799,11799,11799,2020-04-03 15:00:00,631,90,29.8,54,3.9,4.4,0
"11799",11800,11800,11800,2020-04-03 16:00:00,631,90,42.7,46.6,6.1,5.7,0
"11800",11801,11801,11801,2020-04-03 17:00:00,631,90,51.5,42.4,6.53,5.4,0
"11801",11802,11802,11802,2020-04-03 18:00:00,631,90,54.3,41.3,7.24,5.6,0
"11802",11803,11803,11803,2020-04-03 19:00:00,631,90,58.2,40.3,9.73,6.7,0
"11803",11804,11804,11804,2020-04-03 20:00:00,631,90,59.9,40,7.58,5.9,0
"11804",11805,11805,11805,2020-04-03 21:00:00,631,90,65.7,39.4,7.33,5.7,0
"11805",11806,11806,11806,2020-04-03 22:00:00,631,90,63.6,39.5,6.45,5.4,0
"11806",11807,11807,11807,2020-04-03 23:00:00,631,90,56.9,38.2,5.06,5.1,0
"11807",11808,11808,11808,2020-04-04 00:00:00,632,90,48.8,35.7,4.88,5.3,0
"11808",11809,11809,11809,2020-04-04 01:00:00,632,90,49.3,34.1,4.47,5,0
"11809",11810,11810,11810,2020-04-04 02:00:00,632,90,52.4,33,4.76,5.1,0
"11810",11811,11811,11811,2020-04-04 03:00:00,632,90,53.6,32.7,5.2,5.2,0
"11811",11812,11812,11812,2020-04-04 04:00:00,632,90,58.4,31.6,5.6,5.5,0
"11812",11813,11813,11813,2020-04-04 05:00:00,632,90,62.6,29.9,6.1,5.8,0
"11813",11814,11814,11814,2020-04-04 06:00:00,632,90,65,30.7,7.4,6.2,0
"11814",11815,11815,11815,2020-04-04 07:00:00,632,90,57.6,40.5,14.7,10,0
"11815",11816,11816,11816,2020-04-04 08:00:00,632,90,44,48.6,13.5,10,0
"11816",11817,11817,11817,2020-04-04 09:00:00,632,90,35.3,54.7,13.4,9.8,0
"11817",11818,11818,11818,2020-04-04 10:00:00,632,90,30.4,59.7,12.5,9.5,0
"11818",11819,11819,11819,2020-04-04 11:00:00,632,90,26.2,65.7,11.1,8.7,0
"11819",11820,11820,11820,2020-04-04 12:00:00,632,90,22.3,69.9,4.61,5.9,0
"11820",11821,11821,11821,2020-04-04 13:00:00,632,90,18.8,73.3,0.847,3,0
"11821",11822,11822,11822,2020-04-04 14:00:00,632,90,20.6,69.5,1.2,3.1,0
"11822",11823,11823,11823,2020-04-04 15:00:00,632,90,21.9,68.3,0.964,3.1,0
"11823",11824,11824,11824,2020-04-04 16:00:00,632,90,24.3,65.4,1.58,3.5,0
"11824",11825,11825,11825,2020-04-04 17:00:00,632,90,26.6,62.5,2.11,4.1,0
"11825",11826,11826,11826,2020-04-04 18:00:00,632,90,32.9,57.2,6.09,6.1,0
"11826",11827,11827,11827,2020-04-04 19:00:00,632,90,40.1,54.8,3.72,4.9,0
"11827",11828,11828,11828,2020-04-04 20:00:00,632,90,47.4,52.2,4.87,5.6,0
"11828",11829,11829,11829,2020-04-04 21:00:00,632,90,45.4,50.5,4.66,5.3,0
"11829",11830,11830,11830,2020-04-04 22:00:00,632,90,49.1,48,4.84,5.3,0
"11830",11831,11831,11831,2020-04-04 23:00:00,632,90,55.4,46.1,5.67,5.8,0
"11831",11832,11832,11832,2020-04-05 00:00:00,633,90,54.9,46,6.77,6.7,0
"11832",11833,11833,11833,2020-04-05 01:00:00,633,90,59.7,43.9,8.15,7.3,0
"11833",11834,11834,11834,2020-04-05 02:00:00,633,90,64.2,42,6.52,6.8,0
"11834",11835,11835,11835,2020-04-05 03:00:00,633,90,69.3,41.2,7.15,6.4,0
"11835",11836,11836,11836,2020-04-05 04:00:00,633,90,69.9,40.4,5.68,5.8,0
"11836",11837,11837,11837,2020-04-05 05:00:00,633,90,68.4,40.3,4.35,5,0
"11837",11838,11838,11838,2020-04-05 06:00:00,633,90,66.4,41.5,4.61,5.3,0
"11838",11839,11839,11839,2020-04-05 07:00:00,633,90,47,50.7,3.23,4.6,0
"11839",11840,11840,11840,2020-04-05 08:00:00,633,90,36.2,57.4,2.47,4.3,0
"11840",11841,11841,11841,2020-04-05 09:00:00,633,90,26.7,64,1.32,3.6,0
"11841",11842,11842,11842,2020-04-05 10:00:00,633,90,21.4,70.6,1.22,3.5,0
"11842",11843,11843,11843,2020-04-05 11:00:00,633,90,18.4,75.4,0.899,3.4,0
"11843",11844,11844,11844,2020-04-05 12:00:00,633,90,16.5,80.8,0.882,3.3,0
"11844",11845,11845,11845,2020-04-05 13:00:00,633,90,17.2,76.8,0.789,3.2,0
"11845",11846,11846,11846,2020-04-05 14:00:00,633,90,17.8,77.1,1.14,3.5,0
"11846",11847,11847,11847,2020-04-05 15:00:00,633,90,19.3,76.6,1.74,3.9,0
"11847",11848,11848,11848,2020-04-05 16:00:00,633,90,19,79.3,1.95,4.2,0
"11848",11849,11849,11849,2020-04-05 17:00:00,633,90,23.3,70.5,4.97,5.1,0
"11849",11850,11850,11850,2020-04-05 18:00:00,633,90,26.2,65.4,4.98,6.2,0
"11850",11851,11851,11851,2020-04-05 19:00:00,633,90,31.7,59,7.5,7.6,0
"11851",11852,11852,11852,2020-04-05 20:00:00,633,90,36.6,55.6,12.1,10,0
"11852",11853,11853,11853,2020-04-05 21:00:00,633,90,39.9,53.7,16.5,12.7,0
"11853",11854,11854,11854,2020-04-05 22:00:00,633,90,39.7,52,8.88,8.3,0
"11854",11855,11855,11855,2020-04-05 23:00:00,633,90,39.7,50.8,4.89,5.8,0
"11855",11856,11856,11856,2020-04-06 00:00:00,634,90,41.2,49.3,3.93,5.1,0
"11856",11857,11857,11857,2020-04-06 01:00:00,634,90,48.5,45.8,4.97,5.7,0
"11857",11858,11858,11858,2020-04-06 02:00:00,634,90,48.8,45.5,3.33,4.6,0
"11858",11859,11859,11859,2020-04-06 03:00:00,634,90,43.4,46.5,2.12,3.9,0
"11859",11860,11860,11860,2020-04-06 04:00:00,634,90,45.3,45.2,1.81,3.9,0
"11860",11861,11861,11861,2020-04-06 05:00:00,634,90,44.2,45.3,1.9,4,0
"11861",11862,11862,11862,2020-04-06 06:00:00,634,90,42.6,46.9,2.7,5,0
"11862",11863,11863,11863,2020-04-06 07:00:00,634,90,30.6,56,1.67,4.7,0
"11863",11864,11864,11864,2020-04-06 08:00:00,634,90,25.1,62.8,1.22,3.8,0
"11864",11865,11865,11865,2020-04-06 09:00:00,634,90,19,69.7,0.872,3.4,0
"11865",11866,11866,11866,2020-04-06 10:00:00,634,90,15.7,73.8,0.653,3.1,0
"11866",11867,11867,11867,2020-04-06 11:00:00,634,90,13.6,77.8,0.745,2.9,0
"11867",11868,11868,11868,2020-04-06 12:00:00,634,90,13,81,0.625,2.9,0
"11868",11869,11869,11869,2020-04-06 13:00:00,634,90,12.3,84.1,0.58,2.7,0
"11869",11870,11870,11870,2020-04-06 14:00:00,634,90,11.2,85.3,0.723,3.5,0
"11870",11871,11871,11871,2020-04-06 15:00:00,634,90,11.1,86.7,0.919,3.5,0
"11871",11872,11872,11872,2020-04-06 16:00:00,634,90,10.9,84.2,0.875,3.4,0
"11872",11873,11873,11873,2020-04-06 17:00:00,634,90,12.2,80.8,1.23,3.8,0
"11873",11874,11874,11874,2020-04-06 18:00:00,634,90,15.7,70.5,2.45,4.5,0
"11874",11875,11875,11875,2020-04-06 19:00:00,634,90,20.4,63.4,4.68,6.1,0
"11875",11876,11876,11876,2020-04-06 20:00:00,634,90,21.3,61.3,4.19,5.6,0
"11876",11877,11877,11877,2020-04-06 21:00:00,634,90,23.7,58.4,3.98,5.5,0
"11877",11878,11878,11878,2020-04-06 22:00:00,634,90,22.8,56.4,2.4,4.4,0
"11878",11879,11879,11879,2020-04-06 23:00:00,634,90,23.2,55.6,1.57,3.7,0
"11879",11880,11880,11880,2020-04-07 01:00:00,635,90,29.3,50.5,1.75,3.6,0
"11880",11881,11881,11881,2020-04-07 02:00:00,635,90,33.6,48,1.55,3.6,0
"11881",11882,11882,11882,2020-04-07 03:00:00,635,90,36,46.8,1.93,3.6,0
"11882",11883,11883,11883,2020-04-07 04:00:00,635,90,37.2,45.9,1.72,3.8,0
"11883",11884,11884,11884,2020-04-07 05:00:00,635,90,36.4,46.2,1.95,4.1,0
"11884",11885,11885,11885,2020-04-07 06:00:00,635,90,36.9,47.4,2.55,5.2,0
"11885",11886,11886,11886,2020-04-07 07:00:00,635,90,27.5,58.3,2.4,5.5,0
"11886",11887,11887,11887,2020-04-07 08:00:00,635,90,19.9,68,1.2,4.2,0
"11887",11888,11888,11888,2020-04-07 09:00:00,635,90,13.2,78.2,0.612,3.1,0
"11888",11889,11889,11889,2020-04-07 10:00:00,635,90,12.5,80.7,0.742,3.5,0
"11889",11890,11890,11890,2020-04-07 11:00:00,635,90,12,81.3,1.08,3.8,0
"11890",11891,11891,11891,2020-04-07 12:00:00,635,90,11.5,84.9,1.19,4.1,0
"11891",11892,11892,11892,2020-04-07 13:00:00,635,90,11,87,1.35,4.4,0
"11892",11893,11893,11893,2020-04-07 14:00:00,635,90,11,87,1.53,4.6,0
"11893",11894,11894,11894,2020-04-07 15:00:00,635,90,11,88.1,1.71,5,0
"11894",11895,11895,11895,2020-04-07 16:00:00,635,90,11.3,86.2,1.49,4.8,0
"11895",11896,11896,11896,2020-04-07 17:00:00,635,90,11.9,81,1.64,5.2,0
"11896",11897,11897,11897,2020-04-07 18:00:00,635,90,14.7,70.4,2.13,5.7,0
"11897",11898,11898,11898,2020-04-07 19:00:00,635,90,17.8,64.4,2.81,5.7,0
"11898",11899,11899,11899,2020-04-07 20:00:00,635,90,20,61.7,17.7,15.9,0
"11899",11900,11900,11900,2020-04-07 21:00:00,635,90,21.6,59.1,5.09,7.1,0
"11900",11901,11901,11901,2020-04-07 22:00:00,635,90,23,57.7,2.33,4.8,0
"11901",11902,11902,11902,2020-04-07 23:00:00,635,90,24,56.6,2.25,4.5,0
"11902",11903,11903,11903,2020-04-08 00:00:00,636,90,28.1,52.8,3.15,5.2,0
"11903",11904,11904,11904,2020-04-08 01:00:00,636,90,32.6,49.1,3.18,5.2,0
"11904",11905,11905,11905,2020-04-08 02:00:00,636,90,37.2,46.7,3.18,5.1,0
"11905",11906,11906,11906,2020-04-08 03:00:00,636,90,42.4,44.3,3.08,5,0
"11906",11907,11907,11907,2020-04-08 04:00:00,636,90,43.7,43.5,3.14,5.5,0
"11907",11908,11908,11908,2020-04-08 05:00:00,636,90,46.1,42.2,3.34,6.2,0
"11908",11909,11909,11909,2020-04-08 06:00:00,636,90,40.1,45.2,3.7,6.5,0
"11909",11910,11910,11910,2020-04-08 07:00:00,636,90,27.7,56.1,3.02,5.8,0
"11910",11911,11911,11911,2020-04-08 08:00:00,636,90,21.4,67,2.55,5.2,0
"11911",11912,11912,11912,2020-04-08 09:00:00,636,90,17.7,74.6,1.85,4.8,0
"11912",11913,11913,11913,2020-04-08 10:00:00,636,90,16,78,1.71,4.8,0
"11913",11914,11914,11914,2020-04-08 11:00:00,636,90,15.5,79.1,1.61,4.4,0
"11914",11915,11915,11915,2020-04-08 12:00:00,636,90,15.4,81.5,2.1,4.9,0
"11915",11916,11916,11916,2020-04-08 13:00:00,636,90,14.9,83.2,2.34,5,0
"11916",11917,11917,11917,2020-04-08 14:00:00,636,90,14.5,84.7,2.39,5.2,0
"11917",11918,11918,11918,2020-04-08 15:00:00,636,90,14.9,84,2.24,5,0
"11918",11919,11919,11919,2020-04-08 16:00:00,636,90,15.4,82.6,2.46,5.1,0
"11919",11920,11920,11920,2020-04-08 17:00:00,636,90,16.1,78,2.46,5.1,0
"11920",11921,11921,11921,2020-04-08 18:00:00,636,90,19.4,69,2.17,4.8,0
"11921",11922,11922,11922,2020-04-08 19:00:00,636,90,30.3,61.5,1.26,4.7,0
"11922",11923,11923,11923,2020-04-08 20:00:00,636,90,37,56.4,1.29,4.5,0
"11923",11924,11924,11924,2020-04-08 21:00:00,636,90,40.5,53.8,1.26,4.6,0
"11924",11925,11925,11925,2020-04-08 22:00:00,636,90,44.7,51.5,1.37,4.7,0
"11925",11926,11926,11926,2020-04-08 23:00:00,636,90,47.9,49.4,1.48,4.4,0
"11926",11927,11927,11927,2020-04-09 00:00:00,637,91,52,47.4,1.58,4.6,0
"11927",11928,11928,11928,2020-04-09 01:00:00,637,91,57.7,45.8,3.57,5.9,0
"11928",11929,11929,11929,2020-04-09 02:00:00,637,91,65.7,43.7,5.69,7.2,0
"11929",11930,11930,11930,2020-04-09 03:00:00,637,91,73.2,41.8,7.04,7.8,0
"11930",11931,11931,11931,2020-04-09 04:00:00,637,91,79.4,40,8.09,8.5,0
"11931",11932,11932,11932,2020-04-09 05:00:00,637,91,81.2,39.3,9.31,9.2,0
"11932",11933,11933,11933,2020-04-09 06:00:00,637,91,79,41,11.2,10.3,0
"11933",11934,11934,11934,2020-04-09 07:00:00,637,91,66.6,46,12.5,11.3,0
"11934",11935,11935,11935,2020-04-09 08:00:00,637,91,49.5,53,11.8,11.7,0
"11935",11936,11936,11936,2020-04-09 09:00:00,637,91,41,57.2,11,10.3,0
"11936",11937,11937,11937,2020-04-09 10:00:00,637,91,38.4,59.6,10.8,10.4,0
"11937",11938,11938,11938,2020-04-09 12:00:00,637,91,32.7,64.7,11.3,10.2,0
"11938",11939,11939,11939,2020-04-09 13:00:00,637,91,31.2,66.6,11.2,10.1,0
"11939",11940,11940,11940,2020-04-09 14:00:00,637,91,29,69.4,12.4,10.7,0
"11940",11941,11941,11941,2020-04-09 15:00:00,637,91,28.2,71.2,11.3,10.4,0
"11941",11942,11942,11942,2020-04-09 16:00:00,637,91,29,70.5,9.18,9.3,0
"11942",11943,11943,11943,2020-04-09 17:00:00,637,91,32.8,65.8,8.06,8.4,0
"11943",11944,11944,11944,2020-04-09 18:00:00,637,91,40.6,58.6,7.08,8,0
"11944",11945,11945,11945,2020-04-09 19:00:00,637,91,43.6,56.8,7.1,8,0
"11945",11946,11946,11946,2020-04-09 20:00:00,637,91,47.2,53.8,7.31,7.8,0
"11946",11947,11947,11947,2020-04-09 21:00:00,637,91,51.6,50.5,7.15,7.7,0
"11947",11948,11948,11948,2020-04-09 22:00:00,637,91,55.9,48.3,7.79,8.4,0
"11948",11949,11949,11949,2020-04-09 23:00:00,637,91,60.9,47.8,11.4,9.4,0
"11949",11950,11950,11950,2020-04-10 00:00:00,638,91,63.7,47.2,13.1,9.9,0
"11950",11951,11951,11951,2020-04-10 01:00:00,638,91,62.5,46.4,13.2,10,0
"11951",11952,11952,11952,2020-04-10 02:00:00,638,91,68.7,44.9,14.2,10.4,0
"11952",11953,11953,11953,2020-04-10 03:00:00,638,91,75,43.8,18.1,12.7,0
"11953",11954,11954,11954,2020-04-10 04:00:00,638,91,75.1,44.1,15.3,11.2,0
"11954",11955,11955,11955,2020-04-10 05:00:00,638,91,72.3,45.1,13.6,10.6,0
"11955",11956,11956,11956,2020-04-10 06:00:00,638,91,68.2,46.9,14.3,11.4,0
"11956",11957,11957,11957,2020-04-10 07:00:00,638,91,49.9,55.3,9.5,9.8,0
"11957",11958,11958,11958,2020-04-10 08:00:00,638,91,34.4,64.1,4.18,6.1,0
"11958",11959,11959,11959,2020-04-10 09:00:00,638,91,24.8,73.3,2.21,4.5,0
"11959",11960,11960,11960,2020-04-10 10:00:00,638,91,18.1,79.5,1.29,3.7,0
"11960",11961,11961,11961,2020-04-10 11:00:00,638,91,15.9,79.7,0.781,3,0
"11961",11962,11962,11962,2020-04-10 12:00:00,638,91,16.5,76.1,0.915,3.6,0
"11962",11963,11963,11963,2020-04-10 13:00:00,638,91,17.4,75.6,1.16,3.3,0
"11963",11964,11964,11964,2020-04-10 14:00:00,638,91,15.8,78.7,0.74,4.1,0
"11964",11965,11965,11965,2020-04-10 15:00:00,638,91,16.1,75.4,0.739,3,0
"11965",11966,11966,11966,2020-04-10 16:00:00,638,91,18.1,70.6,0.981,3.4,0
"11966",11967,11967,11967,2020-04-10 17:00:00,638,91,23.9,65.8,1.4,4.9,0
"11967",11968,11968,11968,2020-04-10 18:00:00,638,91,28.4,62.3,1.17,3.3,0
"11968",11969,11969,11969,2020-04-10 19:00:00,638,91,28.8,61.6,1.97,3.7,0
"11969",11970,11970,11970,2020-04-10 20:00:00,638,91,29.3,60.1,2.56,4.1,0
"11970",11971,11971,11971,2020-04-10 21:00:00,638,91,29.6,58.6,2.16,3.7,0
"11971",11972,11972,11972,2020-04-10 22:00:00,638,91,30.2,56.9,2.65,4.1,0
"11972",11973,11973,11973,2020-04-10 23:00:00,638,91,35.7,52.7,4.51,5.7,0
"11973",11974,11974,11974,2020-04-11 00:00:00,639,91,41.4,49.4,4.13,5.1,0
"11974",11975,11975,11975,2020-04-11 01:00:00,639,91,40,49.3,3.13,4.4,0
"11975",11976,11976,11976,2020-04-11 02:00:00,639,91,37.6,49,1.95,3.6,0
"11976",11977,11977,11977,2020-04-11 03:00:00,639,91,40.7,47.1,2.23,3.6,0
"11977",11978,11978,11978,2020-04-11 04:00:00,639,91,41.4,46.1,2.38,3.8,0
