InstrumentName, Chatfield Park
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,O3,PM2.5
06/25/2021 11:00:00,24.0,5.9
06/25/2021 12:00:00,22.0,6.2
06/25/2021 13:00:00,25.0,5.5
06/25/2021 14:00:00,34.0,5.1
06/25/2021 15:00:00,43.0,4.5
06/25/2021 16:00:00,49.0,4.8
06/25/2021 17:00:00,59.0,6.1
06/25/2021 18:00:00,64.0,7.0
06/25/2021 19:00:00,58.0,5.7
06/25/2021 20:00:00,68.0,5.9
06/25/2021 21:00:00,63.0,6.4
06/25/2021 22:00:00,50.0,7.5
06/25/2021 23:00:00,48.0,6.3
06/26/2021 00:00:00,48.0,4.7
06/26/2021 01:00:00,47.0,3.5
06/26/2021 02:00:00,45.0,2.9
06/26/2021 03:00:00,37.0,3.7
06/26/2021 04:00:00,37.0,4.4
06/26/2021 05:00:00,42.0,3.2
06/26/2021 06:00:00,42.0,3.3
06/26/2021 07:00:00,40.0,3.6
06/26/2021 08:00:00,42.0,2.9
06/26/2021 09:00:00,43.0,2.6
06/26/2021 10:00:00,37.0,2.2
06/26/2021 11:00:00,31.0,2.1
06/26/2021 12:00:00,28.0,2.8
06/26/2021 13:00:00,27.0,3.5
06/26/2021 14:00:00,35.0,4.3
06/26/2021 15:00:00,41.0,5.4
06/26/2021 16:00:00,48.0,6.3
06/26/2021 17:00:00,53.0,7.3
06/26/2021 18:00:00,57.0,7.2
06/26/2021 19:00:00,49.0,5.9
06/26/2021 20:00:00,52.0,4.8
06/26/2021 21:00:00,49.0,5.2
06/26/2021 22:00:00,42.0,4.3
06/26/2021 23:00:00,43.0,4.1
06/27/2021 00:00:00,35.0,3.3
06/27/2021 01:00:00,32.0,3.4
06/27/2021 02:00:00,34.0,3.4
06/27/2021 03:00:00,31.0,5.2
06/27/2021 04:00:00,30.0,9.6
06/27/2021 05:00:00,37.0,4.7
06/27/2021 06:00:00,34.0,4.9
06/27/2021 07:00:00,23.0,4.3
06/27/2021 08:00:00,23.0,4.3
06/27/2021 09:00:00,23.0,4.4
06/27/2021 10:00:00,23.0,4.5
06/27/2021 11:00:00,20.0,4.7
06/27/2021 12:00:00,16.0,4.9
06/27/2021 13:00:00,21.0,5.4
06/27/2021 14:00:00,34.0,5.3
06/27/2021 15:00:00,34.0,5.2
06/28/2021 17:00:00,50.0,
06/28/2021 18:00:00,53.0,6.4
06/28/2021 19:00:00,60.0,7.3
06/28/2021 20:00:00,62.0,8.0
06/28/2021 21:00:00,54.0,6.1
06/28/2021 22:00:00,61.0,7.2
06/28/2021 23:00:00,63.0,7.1
06/29/2021 00:00:00,60.0,6.0
06/29/2021 01:00:00,59.0,9.9
06/29/2021 02:00:00,54.0,12.0
06/29/2021 03:00:00,45.0,6.5
06/29/2021 04:00:00,38.0,6.8
06/29/2021 10:00:00,24.0,7.4
06/29/2021 11:00:00,22.0,7.8
06/29/2021 12:00:00,20.0,7.4
06/29/2021 13:00:00,22.0,7.9
06/29/2021 14:00:00,25.0,8.2
06/29/2021 15:00:00,32.0,8.9
06/29/2021 16:00:00,47.0,8.3
06/29/2021 17:00:00,54.0,7.0
06/29/2021 18:00:00,58.0,5.7
06/29/2021 19:00:00,61.0,5.5
06/29/2021 20:00:00,61.0,5.4
06/29/2021 21:00:00,61.0,6.1
06/29/2021 22:00:00,60.0,5.3
06/29/2021 23:00:00,58.0,4.0
06/30/2021 00:00:00,50.0,4.1
06/30/2021 01:00:00,48.0,4.1
06/30/2021 02:00:00,48.0,4.3
06/30/2021 04:00:00,51.0,4.4
06/30/2021 05:00:00,47.0,4.6
06/30/2021 06:00:00,43.0,5.0
06/30/2021 07:00:00,42.0,4.9
06/30/2021 08:00:00,41.0,5.0
06/30/2021 09:00:00,37.0,5.1
06/30/2021 10:00:00,31.0,5.1
06/30/2021 11:00:00,27.0,5.1
06/30/2021 12:00:00,23.0,5.5
06/30/2021 13:00:00,27.0,5.5
06/30/2021 14:00:00,29.0,5.4
06/30/2021 15:00:00,34.0,5.8
06/30/2021 16:00:00,43.0,6.0
06/30/2021 17:00:00,57.0,6.0
06/30/2021 18:00:00,65.0,6.9
06/30/2021 19:00:00,71.0,7.3
06/30/2021 20:00:00,78.0,7.3
06/30/2021 21:00:00,84.0,7.4
06/30/2021 22:00:00,86.0,7.8
06/30/2021 23:00:00,82.0,7.6
                
