InstrumentName, I-25 Globeville,,,,
09/30/2020 11:38:00.000000,39.033333,,41.066528,330.174527,6.91958
09/30/2020 11:39:00.000000,36.383333,,41.287628,327.55026,6.412695
09/30/2020 11:40:00.000000,36.35,,41.140686,327.903838,8.10083
09/30/2020 11:41:00.000000,36.366667,,40.674072,328.99808,7.47124
09/30/2020 11:42:00.000000,34.966667,,39.828583,327.110548,7.756641
09/30/2020 11:43:00.000000,37.833333,,39.097382,321.646801,7.212842
09/30/2020 11:44:00.000000,47.6,,38.757111,316.1375,6.783203
09/30/2020 11:45:00.000000,37.883333,,38.409821,311.798643,6.990674
09/30/2020 11:46:00.000000,32.016667,,38.249603,306.541208,6.212744
09/30/2020 11:47:00.000000,35.383333,,38.23053,305.989884,6.090723
09/30/2020 11:48:00.000000,34.316667,,38.118988,309.635497,5.833008
09/30/2020 11:49:00.000000,37.866667,,38.080841,312.129164,5.158643
09/30/2020 11:50:00.000000,37.116667,,37.975555,312.785385,4.6818360000000006
09/30/2020 11:51:00.000000,37.3,,37.799927,282.591857,2.349414
09/30/2020 11:52:00.000000,37.15,,37.495361,312.205202,4.380371
09/30/2020 11:53:00.000000,37.816667,,37.156616,306.865375,5.144629
09/30/2020 11:54:00.000000,37.92,,37.114655,310.941043,5.39209
09/30/2020 11:55:00.000000,35.716667,,36.979614,315.63377,5.503516
09/30/2020 11:56:00.000000,38.5,,36.498199,320.906746,5.622119
09/30/2020 11:57:00.000000,38.016667,,36.319061,317.159672,6.252393
09/30/2020 11:58:00.000000,38.4,,35.860687,318.113111,7.032373
09/30/2020 11:59:00.000000,39.633333,,35.358978,312.537271,7.089453
09/30/2020 12:00:00.000000,40.033333,,35.113007,314.099376,5.76875
09/30/2020 12:01:00.000000,54.733333,,34.773949,310.357706,5.720703
09/30/2020 12:02:00.000000,39.75,,34.609314,313.049728,5.156934
09/30/2020 12:03:00.000000,35.966667,,34.158417,305.98359,5.898633
09/30/2020 12:04:00.000000,35.416667,,33.691498,313.301594,6.509766
09/30/2020 12:05:00.000000,35.166667,,33.215271,316.884035,5.522314
09/30/2020 12:06:00.000000,34.933333,,32.782684,310.124516,4.57998
09/30/2020 12:07:00.000000,37.283333,,32.377562999999995,315.401173,5.522656
09/30/2020 12:08:00.000000,34.7,,32.008301,314.857418,6.714502
09/30/2020 12:09:00.000000,31.616667,,31.984192,319.964344,6.208301
09/30/2020 12:10:00.000000,32.366667,,31.782166,318.932526,7.165332
09/30/2020 12:11:00.000000,33.266667,,31.787811,314.698126,7.13833
09/30/2020 12:12:00.000000,31.433333,,31.798492,312.648797,6.882324
09/30/2020 12:13:00.000000,40.916667,,31.822601,319.792879,7.514307
09/30/2020 12:14:00.000000,31.8,,31.935364,310.48744,6.344678
09/30/2020 12:15:00.000000,28.816667,,31.908966,313.000621,7.403906
09/30/2020 12:16:00.000000,29.933333,,32.057281,316.427506,7.302393
09/30/2020 12:17:00.000000,31.0,,32.196289,302.628286,6.932568
09/30/2020 12:18:00.000000,32.083333,,32.196442000000005,321.412925,6.024072
09/30/2020 12:19:00.000000,33.1,,32.149597,314.765366,6.754492
09/30/2020 12:20:00.000000,35.216667,,32.115875,313.353045,7.422021
09/30/2020 12:21:00.000000,43.683333,,32.14563,310.422891,5.582471
09/30/2020 12:22:00.000000,36.733333,,32.181641,306.685869,6.6229
09/30/2020 12:23:00.000000,40.266667,,32.12854,309.451864,5.942725
09/30/2020 12:24:00.000000,31.9,,32.230621,313.211054,5.923926
09/30/2020 12:25:00.000000,42.2,,32.056976,313.510825,6.100293
09/30/2020 12:26:00.000000,36.033333,,32.056671,315.202022,5.460791
09/30/2020 12:27:00.000000,36.683333,,31.921173,314.036528,5.469678
09/30/2020 12:28:00.000000,36.466667,,31.918427,317.780073,4.314063
09/30/2020 12:29:00.000000,34.7,,31.992889,307.390462,4.5646
09/30/2020 12:30:00.000000,41.766667,,32.023712,312.308636,4.529053
09/30/2020 12:31:00.000000,41.983333,,32.060790999999995,313.72587,4.98501
09/30/2020 12:32:00.000000,39.066667,,32.204529,292.355556,3.41958
09/30/2020 12:33:00.000000,41.55,,32.281281,321.798583,3.963379
09/30/2020 12:34:00.000000,35.1,,32.300049,304.170221,3.155371
09/30/2020 12:35:00.000000,34.366667,,32.356659,290.644202,4.034473
09/30/2020 12:36:00.000000,34.083333,,32.442871,305.530008,2.93833
09/30/2020 12:37:00.000000,31.883333,,32.60553,294.010608,2.590723
09/30/2020 12:38:00.000000,36.283333,,32.70639,284.958057,3.712158
09/30/2020 12:39:00.000000,38.633333,,32.774139000000005,257.191232,2.3316410000000003
09/30/2020 12:40:00.000000,39.316667,,32.824036,225.090939,3.067529
09/30/2020 12:41:00.000000,38.766667,,32.789246,230.437705,3.023096
09/30/2020 12:42:00.000000,37.716667,,32.722717,235.154927,3.134521
09/30/2020 12:43:00.000000,37.133333,,32.631012,206.430016,4.236133000000001
09/30/2020 12:44:00.000000,37.533333,,32.420441,198.954286,4.209814
09/30/2020 12:45:00.000000,35.783333,,32.627196999999995,191.428997,4.6001460000000005
09/30/2020 12:46:00.000000,39.833333,,32.706085,188.756068,4.457275
09/30/2020 12:47:00.000000,38.783333,,32.863251000000005,186.467719,5.000391
09/30/2020 12:48:00.000000,39.366667,,32.927948,194.288537,5.210254
09/30/2020 12:49:00.000000,35.05,,33.071228,200.213025,4.93374
09/30/2020 12:50:00.000000,36.683333,,33.169495,189.549519,4.9709959999999995
09/30/2020 12:51:00.000000,44.883333,,33.297058,208.452772,5.129248
09/30/2020 12:52:00.000000,44.033333,,33.413788,245.185904,2.9496089999999997
09/30/2020 12:53:00.000000,35.783333,,33.584534,195.977541,3.906641
09/30/2020 12:54:00.000000,25.433333,,33.375793,196.318044,5.884277
09/30/2020 12:55:00.000000,39.75,,33.287445,205.69718,4.796338
09/30/2020 12:56:00.000000,35.66,,33.31369,200.770103,5.494629
09/30/2020 12:57:00.000000,31.516667,,33.447815,210.221636,4.791895
09/30/2020 12:58:00.000000,40.45,,33.322998,214.155032,4.041650000000001
09/30/2020 12:59:00.000000,35.833333,,33.174683,209.479134,4.7409669999999995
09/30/2020 13:00:00.000000,45.433333,,32.941834,211.042144,4.346191
09/30/2020 13:01:00.000000,38.633333,,32.897118,199.313038,5.363932
09/30/2020 13:02:00.000000,42.6,,32.533051,202.48092,5.970752
09/30/2020 13:03:00.000000,35.816667,,32.43692,200.821012,4.924512
09/30/2020 13:04:00.000000,37.383333,,32.072388000000004,200.733253,5.355176
09/30/2020 13:05:00.000000,33.616667,,31.79834,195.402395,5.16958
09/30/2020 13:06:00.000000,38.983333,,31.627441,211.176675,4.237158
09/30/2020 13:07:00.000000,35.683333,,31.408936,201.534551,4.7587399999999995
09/30/2020 13:08:00.000000,27.6,,31.289917,204.459298,4.882129
09/30/2020 13:09:00.000000,39.016667,,31.190277,214.957768,4.507178
09/30/2020 13:10:00.000000,33.716667,,31.425873,212.276361,3.965088
09/30/2020 13:11:00.000000,34.583333,,31.230865,211.021376,4.704395
09/30/2020 13:12:00.000000,34.65,,31.29541,210.437646,4.642188
09/30/2020 13:13:00.000000,33.283333,,31.470123,205.98675,4.3813960000000005
09/30/2020 13:14:00.000000,36.766667,,31.470428,211.622186,3.378906
09/30/2020 13:15:00.000000,36.616667,,31.480042,213.010105,4.8763179999999995
09/30/2020 13:16:00.000000,35.7,,31.48172,221.705057,4.282275
09/30/2020 13:17:00.000000,36.316667,,31.491333,235.041847,2.8474120000000003
09/30/2020 13:18:00.000000,60.75,,31.405884,225.786414,3.498877
09/30/2020 13:19:00.000000,43.383333,,31.46936,214.011398,3.975
09/30/2020 13:20:00.000000,36.066667,,31.289307,213.666528,4.778563999999999
09/30/2020 13:21:00.000000,32.283333,,31.36026,215.738075,4.637744
09/30/2020 13:22:00.000000,37.983333,,31.290222,218.887138,4.414893
09/30/2020 13:23:00.000000,38.916667,,31.283356,225.490639,3.652686
09/30/2020 13:24:00.000000,42.066667,,31.232239,215.792843,3.391895
09/30/2020 13:25:00.000000,18.316667,,31.298462,199.25778,4.336279
09/30/2020 13:26:00.000000,55.733333,,31.238953,222.656271,4.054639
09/30/2020 13:27:00.000000,40.5,,31.330658,211.363808,4.448729999999999
09/30/2020 13:28:00.000000,30.716667,,31.350189,218.963217,2.999512
09/30/2020 13:29:00.000000,37.716667,,31.383606,208.734656,3.688916
09/30/2020 13:30:00.000000,32.366667,,31.519714,204.08442,3.766504
09/30/2020 13:31:00.000000,34.616667,,31.317841,198.232745,4.570752000000001
09/30/2020 13:32:00.000000,38.616667,,31.185699,198.208275,4.714648
09/30/2020 13:33:00.000000,44.233333,,31.085144,184.305549,5.289893
09/30/2020 13:34:00.000000,43.24,,30.740753,187.201099,5.386621
09/30/2020 13:35:00.000000,38.966667,,30.512329,190.797995,5.217432
09/30/2020 13:36:00.000000,38.0,,30.498901,188.796246,4.854785
09/30/2020 13:37:00.000000,35.683333,,30.434204,185.166736,3.700195
09/30/2020 13:38:00.000000,37.983333,,30.784546,180.019094,4.710889
09/30/2020 13:39:00.000000,37.4,,30.637909,174.460527,5.09917
09/30/2020 13:40:00.000000,33.466667,,30.300842,208.245243,3.647559
09/30/2020 13:41:00.000000,37.0,,30.299469,177.002905,4.421387
09/30/2020 13:42:00.000000,30.766667,,30.132538,197.791124,3.762061
09/30/2020 13:43:00.000000,42.866667,,30.333954,195.826999,4.570068
09/30/2020 13:44:00.000000,34.633333,,30.597015,210.497927,4.400195
09/30/2020 13:45:00.000000,46.316667,,30.782867,211.188061,4.7686519999999994
09/30/2020 13:46:00.000000,39.25,,30.904785,203.189698,3.73916
09/30/2020 13:47:00.000000,51.4,,30.891968,188.733808,4.396436
09/30/2020 13:48:00.000000,37.433333,,30.841461,198.2215,4.137695
09/30/2020 13:49:00.000000,37.566667,,30.7052,191.889016,5.450195
09/30/2020 13:50:00.000000,35.983333,,30.542542,192.974216,5.82002
09/30/2020 13:51:00.000000,42.383333,,30.335175,190.885127,5.871631
09/30/2020 13:52:00.000000,58.666667,,30.715881,196.020247,6.625635
09/30/2020 13:53:00.000000,45.1,,30.586334,202.73301,6.046631
09/30/2020 13:54:00.000000,45.516667,,30.736328,197.760019,6.534033
09/30/2020 13:55:00.000000,23.6,,31.124359,195.751678,5.367822
09/30/2020 13:56:00.000000,43.083333,,31.410156,193.249007,6.105078
09/30/2020 13:57:00.000000,40.733333,,31.522156,197.450047,6.873779
09/30/2020 13:58:00.000000,36.233333,,31.722351,189.166383,8.170214999999999
09/30/2020 13:59:00.000000,40.7,,31.876312,190.468285,7.47876
09/30/2020 14:00:00.000000,42.166667,,31.888367,189.92538,7.985645
09/30/2020 14:01:00.000000,40.0,,31.769501,183.538389,7.841406
09/30/2020 14:02:00.000000,45.466667,,31.844116,186.429646,8.474756
09/30/2020 14:03:00.000000,40.816667,,31.915222,189.425274,8.506543
09/30/2020 14:04:00.000000,42.783333,,31.89386,191.650965,7.104492
09/30/2020 14:05:00.000000,48.766667,,31.886383,195.049955,7.89917
09/30/2020 14:06:00.000000,50.05,,31.597076,192.331622,7.33623
09/30/2020 14:07:00.000000,44.65,,31.756378,199.477082,6.323486
09/30/2020 14:08:00.000000,52.616667,,31.552979,196.275895,6.334424
09/30/2020 14:09:00.000000,59.0,,31.177917,193.499497,5.819336
09/30/2020 14:10:00.000000,49.2,,31.193634,204.66047,5.085156
09/30/2020 14:11:00.000000,45.766667,,31.193634,208.738592,4.339697
09/30/2020 14:12:00.000000,44.45,,31.337372,199.508125,3.822559
09/30/2020 14:13:00.000000,46.283333,,31.30365,195.310407,5.346973
09/30/2020 14:14:00.000000,40.483333,,31.38147,194.731836,3.934668
09/30/2020 14:15:00.000000,45.2,,31.438385,191.408315,4.516406
09/30/2020 14:16:00.000000,48.466667,,31.570068,200.511509,4.576221
09/30/2020 14:17:00.000000,47.05,,31.731049,194.005939,5.679541
09/30/2020 14:18:00.000000,60.966667,,31.858612,184.144098,5.598535
09/30/2020 14:19:00.000000,58.666667,,32.576386,182.740113,4.656200999999999
09/30/2020 14:20:00.000000,49.7,,32.109618999999995,200.524027,6.066113
09/30/2020 14:21:00.000000,57.833333,,31.134277,221.550705,4.491797
09/30/2020 14:22:00.000000,41.466667,,30.738007,227.876313,2.9954099999999997
09/30/2020 14:23:00.000000,43.733333,,30.889832,209.330821,3.690625
09/30/2020 14:24:00.000000,42.333333,,31.512543,148.445996,3.702588
09/30/2020 14:25:00.000000,43.65,,31.993195,140.865539,2.074951
09/30/2020 14:26:00.000000,41.85,,32.345062,170.747549,3.511523
09/30/2020 14:27:00.000000,40.266667,,32.27655,191.123527,6.402783
09/30/2020 14:28:00.000000,41.333333,,31.862122,196.748875,7.23916
09/30/2020 14:29:00.000000,42.533333,,31.134583,211.160409,6.243506
09/30/2020 14:30:00.000000,46.483333,,30.673462,215.210234,5.44917
09/30/2020 14:31:00.000000,51.433333,,30.569855,208.88325,5.440967
09/30/2020 14:32:00.000000,47.0,,30.942474,200.067088,5.229395
09/30/2020 14:33:00.000000,49.9,,31.328674,190.585221,5.62417
09/30/2020 14:34:00.000000,41.483333,,30.959564,190.286466,6.305713
09/30/2020 14:35:00.000000,51.166667,,30.675293,205.57808,6.305029
09/30/2020 14:36:00.000000,53.333333,,30.593048,202.585398,5.399609
09/30/2020 14:37:00.000000,50.683333,,30.619598,205.020711,5.082422
09/30/2020 14:38:00.000000,42.383333,,30.727478,205.489008,5.208545
09/30/2020 14:39:00.000000,42.416667,,30.887695,192.263414,4.236133000000001
09/30/2020 14:40:00.000000,49.166667,,30.972839,201.28738,3.606543
09/30/2020 14:41:00.000000,49.616667,,31.047607,175.406025,5.436182
09/30/2020 14:42:00.000000,46.766667,,31.11795,185.639918,6.652295
09/30/2020 14:43:00.000000,45.733333,,31.800934,178.375933,5.198291
09/30/2020 14:44:00.000000,49.95,,31.461731,200.275803,7.350586
09/30/2020 14:45:00.000000,52.916667,,32.199188,175.043978,5.151123
09/30/2020 14:46:00.000000,53.916667,,32.720428,166.532348,3.616797
09/30/2020 14:47:00.000000,44.333333,,32.716919000000004,175.079992,4.951855
09/30/2020 14:48:00.000000,44.85,,32.577301,182.668994,6.479346
09/30/2020 14:49:00.000000,50.066667,,32.290436,194.3765,5.936914
09/30/2020 14:50:00.000000,56.9,,31.575256,195.804784,5.916406
09/30/2020 14:51:00.000000,48.6,,31.435638,198.706341,4.447363
09/30/2020 14:52:00.000000,25.233333,,31.310669,202.997111,5.109424
09/30/2020 14:53:00.000000,37.716667,,30.990845,208.206266,5.238623
09/30/2020 14:54:00.000000,55.366667,,30.620514,210.380715,4.744043
09/30/2020 14:55:00.000000,48.7,,30.593506,190.325623,6.121484
09/30/2020 14:56:00.000000,40.033333,,30.419556,197.414804,5.927686
09/30/2020 14:57:00.000000,51.6,,30.36615,212.02544,4.897852
09/30/2020 14:58:00.000000,40.866667,,30.507294,205.37586,4.545116999999999
09/30/2020 14:59:00.000000,45.333333,,30.933472,191.38986,5.032861
09/30/2020 15:00:00.000000,44.65,,31.14267,177.055077,5.000732
09/30/2020 15:01:00.000000,33.55,,31.210724,173.102594,3.902881
09/30/2020 15:02:00.000000,37.6,,31.342712,176.698404,3.998242
09/30/2020 15:03:00.000000,52.766667,,31.475464,173.431536,4.073096
09/30/2020 15:04:00.000000,47.3,,31.463409,171.682761,4.332520000000001
09/30/2020 15:05:00.000000,44.683333,,31.555725,150.44048,4.403613
09/30/2020 15:06:00.000000,40.68,,31.243225,133.228249,4.612451
09/30/2020 15:07:00.000000,40.466667,,31.198517,145.935256,3.950391
09/30/2020 15:08:00.000000,39.983333,,31.476685,161.522779,3.131445
09/30/2020 15:09:00.000000,39.266667,,31.201111,157.351052,3.594922
09/30/2020 15:10:00.000000,39.433333,,30.92218,130.546401,4.8975100000000005
09/30/2020 15:11:00.000000,39.266667,,30.816437,135.000172,5.436182
09/30/2020 15:12:00.000000,38.166667,,30.967651,140.570369,4.557422
09/30/2020 15:13:00.000000,37.25,,30.998779,129.70297,3.805127
09/30/2020 15:14:00.000000,36.616667,,30.810638,119.772981,3.966797
09/30/2020 15:15:00.000000,36.35,,30.693298,145.410676,3.377539
09/30/2020 15:16:00.000000,35.816667,,30.748993,158.957295,3.896387
09/30/2020 15:17:00.000000,35.383333,,30.287415,116.406238,4.521191
09/30/2020 15:18:00.000000,34.783333,,30.159241,101.727963,5.111133
09/30/2020 15:19:00.000000,34.466667,,29.96698,96.793634,5.303906
09/30/2020 15:20:00.000000,34.45,,29.974304,109.967638,4.736523
09/30/2020 15:21:00.000000,34.483333,,29.854675,116.130437,3.805811
09/30/2020 15:22:00.000000,34.783333,,29.73764,141.895578,4.464111
09/30/2020 15:23:00.000000,34.816667,,29.632813,130.262753,5.85625
09/30/2020 15:24:00.000000,34.116667,,29.242035,130.953396,4.770703
09/30/2020 15:25:00.000000,33.76,,28.693176,119.442902,5.861377
09/30/2020 15:26:00.000000,33.1,,28.698364,125.760096,6.324512
09/30/2020 15:27:00.000000,32.516667,,29.414001,128.551639,5.414648
09/30/2020 15:28:00.000000,32.216667,,29.813324,139.784097,5.607764
09/30/2020 15:29:00.000000,31.516667,,29.796997,126.184591,5.832324
09/30/2020 15:30:00.000000,31.166667,,30.229278,119.706138,4.31543
09/30/2020 15:31:00.000000,31.133333,,30.367676,108.637225,5.40166
09/30/2020 15:32:00.000000,31.016667,,30.026184,138.143499,6.294092
09/30/2020 15:33:00.000000,31.066667,,30.187622,133.323617,5.668262
09/30/2020 15:34:00.000000,30.833333,,30.438477,118.194418,5.884277
09/30/2020 15:35:00.000000,30.35,,30.028931,127.690333,6.27666
09/30/2020 15:36:00.000000,29.766667,,29.674622,105.245943,4.493164
09/30/2020 15:37:00.000000,29.1,,29.223114,111.450137,5.572217
09/30/2020 15:38:00.000000,28.46,,29.220978,102.447793,4.852734
09/30/2020 15:39:00.000000,28.216667,,28.873383,108.520418,2.916113
09/30/2020 15:40:00.000000,28.433333,,28.317047,100.119673,3.737109
09/30/2020 15:41:00.000000,27.216667,,27.978912,85.776328,2.045898
09/30/2020 15:42:00.000000,33.0,,27.300201,98.902287,3.098633
09/30/2020 15:43:00.000000,28.466667,,27.004028,105.198507,1.319238
09/30/2020 15:44:00.000000,34.5,,26.882263,105.569019,2.057861
09/30/2020 15:45:00.000000,33.083333,,27.207886,135.879709,1.692822
09/30/2020 15:46:00.000000,43.783333,,27.057587,99.37777,3.820508
09/30/2020 15:47:00.000000,50.966667,,26.652618,97.433013,4.173242
09/30/2020 15:48:00.000000,36.266667,,26.097961,59.895226,2.174072
09/30/2020 15:49:00.000000,33.183333,,25.466553,104.95778,4.7881350000000005
09/30/2020 15:50:00.000000,33.2,,25.33197,98.546371,4.272363
09/30/2020 15:51:00.000000,33.45,,24.853149,62.391485,6.10542
09/30/2020 15:52:00.000000,33.566667,,24.498383,108.844447,4.63877
09/30/2020 15:53:00.000000,33.6,,23.890778,92.435899,7.307861
09/30/2020 15:54:00.000000,33.316667,,23.549591,73.493814,7.123291
09/30/2020 15:55:00.000000,33.266667,,23.900238,57.794978,3.06377
09/30/2020 15:56:00.000000,33.466667,,23.085114,73.140508,5.696289
09/30/2020 15:57:00.000000,33.1,,21.98114,62.059264,8.239258
09/30/2020 15:58:00.000000,32.15,,19.504639,50.432568,10.070947
09/30/2020 15:59:00.000000,30.15,,18.179718,63.686381,7.634961
09/30/2020 16:00:00.000000,26.9,,18.020721,61.574253,7.359131
09/30/2020 16:01:00.000000,23.916667,,18.043304,68.069053,6.311865
09/30/2020 16:02:00.000000,23.75,,17.836243,81.881812,8.691113
09/30/2020 16:03:00.000000,10.833333,,17.918488,41.435186,6.341943
09/30/2020 16:04:00.000000,10.9,,17.699066,59.761026,10.349512
09/30/2020 16:05:00.000000,9.366667,,17.859131,60.745423,8.340771
09/30/2020 16:06:00.000000,9.4,,17.950836,57.278468,8.271045
09/30/2020 16:07:00.000000,9.433333,,18.255859,53.124145,7.546094
09/30/2020 16:08:00.000000,9.65,,18.608032,40.774068,6.244531
09/30/2020 16:09:00.000000,9.983333,,18.460938,46.068943,8.189696999999999
09/30/2020 16:10:00.000000,10.6,,18.724152,44.303622,5.552393
09/30/2020 16:11:00.000000,11.4,,19.02002,21.904689,9.12998
09/30/2020 16:12:00.000000,11.566667,,19.64975,38.066217,8.91875
09/30/2020 16:13:00.000000,11.9,,21.158844,18.079818,12.343213
09/30/2020 16:14:00.000000,11.966667,,21.755005,8.204752,10.122559
09/30/2020 16:15:00.000000,11.8,,21.479736,9.179707,9.71582
09/30/2020 16:16:00.000000,20.1,,21.752106,11.050069,10.199463
09/30/2020 16:17:00.000000,10.366667,,22.396027,32.254648,13.783545
09/30/2020 16:18:00.000000,8.5,,22.563416,41.180867,10.959961
09/30/2020 16:19:00.000000,9.433333,,22.847839,48.614399,9.305664
09/30/2020 16:20:00.000000,9.7,,23.125702,24.693341,10.518701
09/30/2020 16:21:00.000000,10.216667,,23.225189,29.089281,9.313867
09/30/2020 16:22:00.000000,10.733333,,23.646027,63.177105,8.332227
09/30/2020 16:23:00.000000,10.716667,,23.351837,28.041805,8.0646
09/30/2020 16:24:00.000000,10.966667,,23.108459,13.275833,7.927197
09/30/2020 16:25:00.000000,12.65,,23.479401,354.948581,7.213525
09/30/2020 16:26:00.000000,22.383333,,23.30545,30.280109,8.011279
09/30/2020 16:27:00.000000,14.483333,,23.20932,21.477515,6.606152
09/30/2020 16:28:00.000000,15.45,,23.269592,47.499726,7.866699
09/30/2020 16:29:00.000000,15.95,,23.196503,51.636412,8.440576
09/30/2020 16:30:00.000000,15.383333,,23.281494,13.876847,9.116309
09/30/2020 16:31:00.000000,14.9,,23.188416,26.50954,10.128369
09/30/2020 16:32:00.000000,14.133333,,23.383728,22.988244,9.602002
09/30/2020 16:33:00.000000,13.366667,,23.030792,343.168318,7.573096
09/30/2020 16:34:00.000000,27.083333,,22.678009,2.636472,9.690527
09/30/2020 16:35:00.000000,21.85,,22.483612,6.401156,8.068701
09/30/2020 16:36:00.000000,24.533333,,22.599426,7.249655,5.538721
09/30/2020 16:37:00.000000,36.733333,,22.419067,9.780026,7.11167
09/30/2020 16:38:00.000000,14.466667,,22.584625,358.836198,7.368359
09/30/2020 16:39:00.000000,23.95,,22.500854,358.209926,6.098926
09/30/2020 16:40:00.000000,33.6,,22.29776,356.721886,8.772119
09/30/2020 16:41:00.000000,22.933333,,22.629333,356.821246,7.850293
09/30/2020 16:42:00.000000,27.516667,,22.561584,7.439809,7.210791
09/30/2020 16:43:00.000000,47.36,,22.49231,351.466258,4.120604999999999
09/30/2020 16:44:00.000000,50.95,,22.402435,26.04731,6.594531
09/30/2020 16:45:00.000000,34.683333,,22.46347,25.95159,6.272559
09/30/2020 16:46:00.000000,47.1,,22.224213,13.248227,7.827051
09/30/2020 16:47:00.000000,17.333333,,22.360626,345.968876,4.8585449999999994
09/30/2020 16:48:00.000000,38.033333,,22.424103,2.8694040000000003,4.697559
09/30/2020 16:49:00.000000,43.32,,22.251678,6.032876,8.418018
09/30/2020 16:50:00.000000,30.216667,,22.490326,358.575977,9.052051
09/30/2020 16:51:00.000000,24.283333,,22.749267,360.042496,6.950684
09/30/2020 16:52:00.000000,40.783333,,22.451721,12.999455,7.067578
09/30/2020 16:53:00.000000,27.8,,22.522827,335.686056,4.169482
09/30/2020 16:54:00.000000,37.5,,22.240082,352.403362,4.7864260000000005
09/30/2020 16:55:00.000000,33.3,,22.052704,12.540862,7.128418
09/30/2020 16:56:00.000000,25.5,,22.127319,17.533182,8.761523
09/30/2020 16:57:00.000000,14.216667,,22.537933,16.591556,7.19165
09/30/2020 16:58:00.000000,32.5,,22.744995,355.684203,7.364941
09/30/2020 16:59:00.000000,32.183333,,22.713715,16.298845999999998,5.47207
09/30/2020 17:00:00.000000,22.883333,,22.826935,353.587817,5.630322
09/30/2020 17:01:00.000000,30.1,,22.846924,354.043413,2.902441
09/30/2020 17:02:00.000000,52.36,,22.458588,16.909886,6.418506
09/30/2020 17:03:00.000000,35.2,,22.368408,360.554924,4.224512
09/30/2020 17:04:00.000000,29.05,,22.344604,331.084966,4.503076
09/30/2020 17:05:00.000000,49.45,,22.413727,25.522246,8.916699000000001
09/30/2020 17:06:00.000000,22.16,,22.672516,38.815546,7.564209
09/30/2020 17:07:00.000000,14.616667,,22.73172,10.045702,6.683398
09/30/2020 17:08:00.000000,30.8,,22.80191,13.144184,6.538818
09/30/2020 17:09:00.000000,31.0,,22.954956,14.130957,8.278223
09/30/2020 17:10:00.000000,29.02,,23.294769,7.119487,10.644482
09/30/2020 17:11:00.000000,32.32,,23.368927,4.721204,8.465527
09/30/2020 17:12:00.000000,21.3,,23.415924,2.8971,8.015723000000001
09/30/2020 17:13:00.000000,23.2,,23.816315,37.469225,8.855518
09/30/2020 17:14:00.000000,19.52,,23.97348,25.698448,7.792188
09/30/2020 17:15:00.000000,12.025,,24.419647,37.857133,9.492969
09/30/2020 17:16:00.000000,12.7,,24.728333,47.222359,9.218506
09/30/2020 17:17:00.000000,13.66,,24.736725,56.208008,7.006738
09/30/2020 17:18:00.000000,14.52,,24.357391,62.031422,5.267334
09/30/2020 17:19:00.000000,14.95,,24.275604,44.011109,6.261621
09/30/2020 17:20:00.000000,15.466667,,24.022919,59.411483,6.22915
09/30/2020 17:21:00.000000,15.58,,23.992096,51.217563,7.847217
09/30/2020 17:22:00.000000,15.533333,,23.686005,54.501067,7.319141
09/30/2020 17:23:00.000000,14.7,,24.000641,44.943162,5.561963
09/30/2020 17:24:00.000000,14.0,,24.059692,27.28388,5.637842
09/30/2020 17:25:00.000000,14.933333,,24.069458,357.583376,5.227002
09/30/2020 17:26:00.000000,33.916667,,23.883453,1.5121090000000001,5.917432
09/30/2020 17:27:00.000000,37.22,,23.732391,5.704157,8.181836
09/30/2020 17:28:00.000000,22.76,,23.773895,11.227245,5.699023
09/30/2020 17:29:00.000000,40.6,,23.706909,16.289586999999997,10.777441
09/30/2020 17:30:00.000000,13.416667,,24.108368,10.778535,7.323926
09/30/2020 17:31:00.000000,15.266667,,24.040466,356.676345,8.004102
09/30/2020 17:32:00.000000,18.66,,24.237152,353.656944,7.983252
09/30/2020 17:33:00.000000,21.033333,,24.311462,2.028881,6.958545
09/30/2020 17:34:00.000000,24.916667,,24.475037,340.899123,5.609473
09/30/2020 17:35:00.000000,33.88,,24.349762,4.482847,4.002686000000001
09/30/2020 17:36:00.000000,56.133333,,24.170319,8.80949,5.97998
09/30/2020 17:37:00.000000,29.916667,,24.497009,358.146083,5.787549
09/30/2020 17:38:00.000000,28.9,,24.580017,335.384697,4.823682
09/30/2020 17:39:00.000000,43.2,,24.747711,334.889888,4.352686
09/30/2020 17:40:00.000000,33.016667,,24.69873,324.565893,6.770215
09/30/2020 17:41:00.000000,30.86,,24.868713,355.566112,4.747803
09/30/2020 17:42:00.000000,31.916667,,24.824615,24.186284,7.936768
09/30/2020 17:43:00.000000,30.86,,25.136353,13.453005,5.297412
09/30/2020 17:44:00.000000,17.233333,,25.48761,31.263566,9.52373
09/30/2020 17:45:00.000000,10.55,,25.87793,41.394881,9.376758
09/30/2020 17:46:00.000000,6.8,,26.14328,52.467735,6.418848
09/30/2020 17:47:00.000000,17.56,,25.631042,82.316727,8.845604999999999
09/30/2020 17:48:00.000000,5.05,,25.809113,96.793299,4.793945
09/30/2020 17:49:00.000000,5.2,,25.414063,68.37572,5.86582
09/30/2020 17:50:00.000000,5.4,,25.488983,63.111963,9.21167
09/30/2020 17:51:00.000000,5.5,,25.670868,51.396378,9.250635
09/30/2020 17:52:00.000000,5.583333,,25.539948,71.148927,6.686133
09/30/2020 17:53:00.000000,5.6,,25.536438,51.426108,5.760547
09/30/2020 17:54:00.000000,5.85,,25.571381,56.831039,7.004346
