"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1928","2022-05-19 13:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1929","2022-05-19 14:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1930","2022-05-19 14:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1931","2022-05-19 14:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1932","2022-05-19 14:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1933","2022-05-19 15:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1934","2022-05-19 15:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1935","2022-05-19 15:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1936","2022-05-19 15:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1937","2022-05-19 16:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1938","2022-05-19 16:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1939","2022-05-19 16:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1940","2022-05-19 16:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1941","2022-05-19 17:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1942","2022-05-19 17:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1943","2022-05-19 17:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1944","2022-05-19 17:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1945","2022-05-19 18:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1946","2022-05-19 18:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1947","2022-05-19 18:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1948","2022-05-19 18:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1949","2022-05-19 19:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1950","2022-05-19 19:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1951","2022-05-19 19:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1952","2022-05-19 19:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1953","2022-05-19 20:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1954","2022-05-19 20:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1955","2022-05-19 20:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1956","2022-05-19 20:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1957","2022-05-19 21:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1958","2022-05-19 21:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1959","2022-05-19 21:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1960","2022-05-19 21:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1961","2022-05-19 22:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
