InstrumentName, AQSync-1003,,,,,,,,,,,,,,,,,
StartTime, 2022-12-01 00:00:00,,,,,,,,,,,,,,,,,
EndTime, 2022-12-31 23:59:59,,,,,,,,,,,,,,,,,
Date,BarometricPressure,CO,CO2,Latitude,Longitude,NO,NO2,NOx,Ozone,PM1,PM10,PM2.5,PM4,RelativeHumidity,TVOC,Temperature,WindDirection,WindSpeed
12/19/2022 13:52:40.965632,837.6,0.24,459.04,40.022,-105.217,2.0,14.8,16.7,28.9,0.28,2.77,0.84,1.88,30.4,358.0,-2.0,26.5,0.11
12/19/2022 13:53:04.721574,837.3,0.22,472.73,40.022,-105.217,2.8,18.7,21.5,27.6,0.43,2.35,1.11,1.96,29.5,382.0,-1.3,333.5,0.11
12/19/2022 13:53:28.917626,837.1,0.18,467.53,40.022,-105.217,2.9,17.2,20.0,36.0,0.48,2.74,1.38,2.3,29.3,401.0,-1.1,302.0,0.19
12/19/2022 13:57:40.957709,836.9,0.17,451.56,40.022,-105.217,2.1,5.3,7.4,39.6,0.15,3.5,0.54,1.36,25.1,422.0,0.4,52.4,0.16
12/19/2022 14:02:40.924503,836.6,0.18,458.41,40.022,-105.217,0.8,5.3,6.1,38.2,0.22,5.05,0.9,2.41,24.0,451.0,1.3,5.7,0.2
12/19/2022 14:07:40.912797,836.4,0.18,459.34,40.022,-105.217,2.3,6.5,8.8,41.3,0.2,4.1,0.79,2.1,23.3,481.0,1.6,354.3,0.2
12/19/2022 14:12:40.979232,836.4,0.18,458.79,40.022,-105.217,1.6,3.1,4.7,42.4,0.2,5.11,0.75,2.0,22.7,508.0,2.0,67.4,0.26
12/19/2022 14:17:41.511471,836.4,0.17,459.76,40.022,-105.217,1.5,3.2,4.7,39.6,0.2,6.43,0.85,2.35,22.2,536.0,2.3,14.0,0.21
12/19/2022 14:22:40.929874,836.5,0.18,461.07,40.022,-105.217,1.2,2.3,3.6,43.9,0.2,9.22,1.24,4.04,21.9,563.0,2.5,2.8,0.2
12/19/2022 14:27:40.932346,836.8,0.17,466.67,40.022,-105.217,0.6,2.4,3.1,36.8,0.21,5.66,1.04,2.76,21.8,587.0,2.6,60.9,0.21
12/19/2022 14:32:40.835841,836.8,0.15,462.19,40.022,-105.217,0.4,4.9,5.3,38.0,0.21,10.17,1.11,3.11,21.2,610.0,2.7,55.8,0.71
12/19/2022 14:37:40.965420,836.7,0.16,461.62,40.022,-105.217,0.1,1.2,1.3,40.0,0.24,7.59,1.32,3.8,20.5,637.0,3.1,51.7,0.48
12/19/2022 14:52:41.020545,836.7,0.15,464.96,40.021,-105.217,0.4,4.2,4.6,37.1,0.24,5.9,1.1,2.65,20.5,668.0,3.2,54.4,0.34
12/19/2022 14:53:04.793759,836.8,0.14,461.55,40.021,-105.217,1.8,1.8,3.7,39.4,0.27,15.9,2.27,7.13,20.1,697.0,3.2,48.7,1.21
12/19/2022 14:53:28.877961,836.8,0.14,463.91,40.021,-105.217,0.5,1.1,1.5,39.1,0.18,2.93,0.64,1.59,19.9,729.0,3.3,58.0,0.19
12/19/2022 14:57:41.462446,836.9,0.12,462.69,40.021,-105.217,0.7,2.9,3.6,37.3,0.2,3.68,0.94,2.48,20.0,753.0,3.2,60.9,0.41
12/19/2022 15:02:41.001364,836.9,0.12,460.86,40.022,-105.217,0.3,2.3,2.6,39.1,0.24,5.48,1.04,2.78,20.3,770.0,3.0,73.1,0.34
12/19/2022 15:07:42.002033,836.9,0.11,459.77,40.022,-105.217,1.1,1.3,2.4,40.1,0.2,4.55,0.86,2.45,20.2,782.0,3.0,42.7,0.54
12/19/2022 15:12:41.920214,837.1,0.1,458.38,40.022,-105.217,-0.2,2.0,1.8,41.0,0.21,2.08,0.62,1.49,20.0,794.0,3.1,42.0,0.4
12/19/2022 15:17:41.961527,837.3,0.1,456.65,40.021,-105.217,0.2,2.2,2.4,38.3,0.32,12.98,2.08,6.51,20.1,806.0,3.1,70.0,0.59
12/19/2022 15:22:41.982822,837.2,0.1,454.26,40.022,-105.217,1.6,0.5,2.2,38.4,0.21,4.48,0.89,2.43,20.0,818.0,3.1,117.2,0.44
12/19/2022 15:27:41.998733,837.2,0.09,455.71,40.021,-105.217,1.0,2.6,3.6,39.3,0.21,3.94,0.76,1.98,20.0,829.0,3.1,64.0,0.46
12/19/2022 15:32:41.937184,837.3,0.1,454.01,40.021,-105.217,1.3,1.3,2.6,39.1,0.23,5.27,1.01,2.68,20.0,841.0,3.1,56.3,0.36
12/19/2022 15:37:41.956422,837.4,0.09,453.04,40.021,-105.217,-0.2,2.6,2.5,39.3,0.22,6.06,0.94,2.56,20.2,853.0,3.1,90.0,0.23
12/19/2022 15:52:41.819576,837.5,0.09,449.81,40.022,-105.217,-0.3,3.2,2.9,36.8,0.22,5.94,1.05,3.01,20.3,863.0,3.1,62.8,0.44
12/19/2022 15:53:05.655704,,,447.9,,,1.7,2.3,4.0,,,,,,,,,,
12/19/2022 15:54:22.694387,837.7,,,,,,,,,0.32,19.71,2.24,7.1,20.2,,3.3,44.6,1.12
12/19/2022 15:57:40.916799,837.7,0.08,445.17,40.021,-105.217,0.0,0.6,0.7,39.3,0.22,5.67,0.97,2.73,20.0,908.0,3.4,64.1,1.14
12/19/2022 16:02:40.978290,837.6,0.09,443.65,40.022,-105.217,-0.4,0.7,0.3,38.7,0.2,3.04,0.62,1.64,19.7,929.0,3.6,73.1,0.69
12/19/2022 16:07:41.897157,837.7,0.09,446.88,40.021,-105.217,1.4,1.3,2.8,38.0,0.22,2.13,0.69,1.51,19.6,950.0,3.8,40.9,0.4
12/19/2022 16:12:41.881446,837.8,0.1,446.59,40.022,-105.217,0.4,1.8,2.2,37.4,0.27,5.74,0.99,2.87,19.8,971.0,3.7,52.4,0.82
12/19/2022 16:17:42.239317,837.9,0.09,444.68,40.022,-105.217,0.2,2.4,2.6,40.0,0.21,4.93,0.85,2.08,19.6,991.0,3.8,54.4,1.03
12/19/2022 16:22:41.362934,837.8,0.29,444.77,40.021,-105.217,1.5,2.0,3.6,36.2,0.99,57.18,8.57,25.81,19.7,1012.0,3.8,48.6,0.45
12/19/2022 16:27:41.508728,838.1,0.2,444.98,40.021,-105.217,1.8,1.3,3.2,39.0,0.59,38.8,4.84,15.74,19.7,1031.0,3.7,42.0,1.21
12/19/2022 16:32:40.882923,838.3,0.16,443.34,40.021,-105.217,0.6,1.5,2.1,37.9,0.59,45.48,5.13,18.03,19.7,1049.0,3.7,46.0,1.15
12/19/2022 16:37:41.885630,838.4,0.17,443.35,40.021,-105.217,0.2,2.3,2.4,38.5,0.51,43.06,4.37,14.42,19.7,1065.0,3.7,49.3,1.23
12/19/2022 16:52:49.717748,838.5,0.13,,40.022,-105.217,,,,40.2,0.32,18.08,2.11,6.75,19.6,1082.0,3.8,43.5,1.1
12/19/2022 16:53:05.640878,838.6,0.09,441.16,40.021,-105.217,0.2,1.4,1.6,41.1,0.22,4.92,0.86,2.29,19.6,1101.0,3.9,33.0,0.95
12/19/2022 16:53:29.672143,838.5,0.09,441.09,40.021,-105.217,1.1,0.7,1.8,38.8,0.21,2.94,0.72,1.97,19.3,1124.0,4.2,78.2,0.49
12/19/2022 16:57:41.839381,838.4,0.1,440.38,40.022,-105.217,1.0,2.5,3.4,37.6,0.22,3.71,0.85,2.28,18.8,1158.0,4.6,60.9,0.41
12/19/2022 17:02:41.957502,838.3,0.1,442.71,40.022,-105.217,1.8,1.7,3.5,38.6,0.21,2.48,0.85,1.97,18.6,1207.0,4.9,59.5,0.2
12/19/2022 17:07:41.005823,838.1,0.1,443.98,40.021,-105.217,1.2,1.8,3.0,38.5,0.2,1.7,0.58,1.42,18.2,1260.0,5.3,206.5,0.11
12/19/2022 17:12:40.904775,837.9,0.1,442.55,40.022,-105.217,0.9,1.8,2.7,40.1,0.21,2.26,0.74,1.77,17.7,1321.0,5.6,54.4,0.17
12/19/2022 17:17:41.014518,837.8,0.11,442.52,40.021,-105.217,0.1,0.3,0.4,39.4,0.22,4.46,0.83,2.38,17.4,1391.0,5.8,90.0,0.36
12/19/2022 17:22:40.913139,837.8,0.12,441.75,40.022,-105.217,0.7,0.7,1.3,37.6,0.46,22.21,3.21,9.85,17.2,1455.0,5.8,37.4,0.76
12/19/2022 17:27:40.997696,837.9,0.11,442.78,40.021,-105.217,1.0,-0.2,0.8,39.6,0.29,12.0,1.55,4.54,17.1,1514.0,5.8,67.8,0.53
12/19/2022 17:32:40.957120,837.9,0.15,442.73,40.021,-105.217,1.8,0.2,2.0,40.3,0.61,31.3,4.59,14.63,17.0,1565.0,5.9,63.9,1.14
12/19/2022 17:37:41.444588,837.9,0.13,442.76,40.022,-105.217,1.0,-0.4,0.6,40.8,0.27,8.5,1.32,3.82,16.9,1618.0,6.1,71.8,0.64
12/19/2022 17:52:41.913290,837.9,0.11,442.95,40.021,-105.217,1.3,0.8,2.1,38.5,0.36,12.39,2.01,5.58,16.6,1670.0,6.2,52.4,0.82
12/19/2022 17:53:05.641603,837.7,0.13,446.23,40.021,-105.217,1.5,1.1,2.5,38.6,0.29,7.78,1.42,4.0,16.4,1721.0,6.3,28.8,0.46
12/19/2022 17:53:29.692399,837.4,0.11,445.56,40.021,-105.217,2.2,1.8,4.0,38.2,0.66,37.9,5.96,19.46,16.3,1768.0,6.3,53.1,1.0
12/19/2022 17:57:41.857164,837.1,0.11,445.2,40.022,-105.217,1.6,-0.6,1.0,38.9,0.49,29.31,3.98,13.04,16.3,1805.0,6.4,57.0,0.92
12/19/2022 18:02:41.891502,836.9,0.1,445.08,40.022,-105.217,2.5,0.2,2.8,39.2,0.41,18.52,2.66,8.08,16.2,1839.0,6.6,90.0,0.35
12/19/2022 18:07:40.909136,836.8,0.09,445.3,40.022,-105.217,0.0,1.9,2.0,39.3,0.27,7.6,1.3,3.92,16.3,1873.0,6.6,52.4,0.33
12/19/2022 18:12:40.924366,836.7,0.1,445.98,40.022,-105.217,0.5,0.7,1.2,40.0,0.27,8.61,1.31,3.75,16.3,1904.0,6.7,60.9,0.41
12/19/2022 18:17:41.402255,836.5,0.12,446.21,40.022,-105.217,1.4,1.1,2.5,38.9,0.34,15.22,2.19,6.66,16.1,1929.0,6.8,132.3,0.15
12/19/2022 18:22:41.086658,836.4,0.1,443.98,40.022,-105.217,0.2,1.2,1.4,40.6,0.38,16.52,2.7,8.03,15.9,1947.0,6.9,56.3,0.36
12/19/2022 18:27:40.900776,836.4,0.1,441.96,40.022,-105.217,0.6,1.2,1.7,40.3,0.38,21.74,2.51,7.97,15.7,1956.0,6.9,43.0,0.82
12/19/2022 18:32:40.991802,836.3,0.1,443.13,40.022,-105.217,0.0,2.1,2.1,40.1,0.38,11.17,2.19,6.23,15.8,1962.0,6.9,53.5,0.34
12/19/2022 18:37:40.940667,836.3,0.1,440.63,40.022,-105.217,0.4,0.8,1.2,39.7,0.42,21.2,2.96,9.19,15.4,1967.0,7.2,65.5,0.48
12/19/2022 18:52:44.610925,836.4,0.1,441.04,40.022,-105.217,,,,40.7,0.41,17.29,2.64,8.26,15.3,1982.0,7.3,51.7,0.48
12/19/2022 18:53:04.706401,836.5,0.1,440.11,40.022,-105.217,1.9,4.3,6.2,40.3,0.35,10.6,1.8,5.41,15.0,2005.0,7.6,43.0,0.82
12/19/2022 18:53:28.709154,836.6,0.1,438.74,40.022,-105.217,1.7,2.0,3.7,40.5,0.32,9.26,1.59,4.56,14.7,2036.0,7.6,50.2,0.31
12/19/2022 18:57:41.706954,836.5,0.11,438.25,40.021,-105.217,0.8,1.1,1.9,41.4,0.34,12.08,1.98,5.71,14.4,2063.0,7.7,53.5,0.67
12/19/2022 19:02:41.966550,836.4,0.1,436.97,40.022,-105.217,-0.1,0.4,0.4,41.0,0.43,18.57,2.64,7.59,14.3,2086.0,7.6,50.2,0.78
12/19/2022 19:07:40.884128,836.2,0.09,439.94,40.022,-105.217,-0.7,1.2,0.5,41.2,0.35,13.14,1.97,5.9,14.5,2090.0,7.5,57.7,0.93
12/19/2022 19:12:41.078507,836.0,0.1,439.24,40.022,-105.217,1.3,0.8,2.1,40.8,0.49,19.65,3.43,10.06,14.3,2090.0,7.6,54.4,0.69
12/19/2022 19:17:41.084907,835.7,0.1,437.81,40.022,-105.217,1.2,0.5,1.7,42.6,0.33,9.29,1.62,4.64,14.2,2094.0,7.7,58.8,0.77
12/19/2022 19:22:41.411768,835.5,0.1,437.72,40.022,-105.217,0.2,1.5,1.6,41.2,0.56,32.82,4.21,13.97,14.1,2104.0,7.9,78.9,0.52
12/19/2022 19:27:41.990075,835.3,0.1,435.86,40.022,-105.217,-0.6,1.1,0.5,42.5,0.45,22.17,2.76,8.78,14.2,2117.0,8.0,56.3,0.36
12/19/2022 19:32:41.898995,835.2,0.1,435.31,40.022,-105.217,1.5,0.2,1.8,42.4,0.53,36.21,4.13,13.3,14.3,2127.0,7.8,69.0,0.56
12/19/2022 19:37:41.903440,835.2,0.1,435.29,40.022,-105.217,-0.5,1.4,0.9,42.2,0.47,24.69,3.13,9.68,14.4,2121.0,7.8,45.0,0.42
12/19/2022 19:52:41.954683,835.1,0.1,435.19,40.022,-105.217,1.1,0.4,1.5,40.8,0.47,14.92,2.36,7.25,14.4,2110.0,7.9,57.4,0.56
12/19/2022 19:53:05.739001,835.2,0.09,435.77,40.022,-105.217,1.4,0.2,1.6,43.2,0.45,24.14,2.87,9.5,14.3,2099.0,7.8,13.1,0.62
12/19/2022 19:53:29.764296,835.2,0.09,433.75,40.021,-105.217,0.6,0.8,1.4,43.5,0.44,21.05,2.6,8.17,14.6,2075.0,7.6,37.4,0.76
12/19/2022 19:57:41.847431,835.3,0.1,432.89,40.021,-105.217,0.1,1.1,1.2,43.8,0.45,23.41,2.78,9.16,14.4,2043.0,7.6,60.0,0.6
12/19/2022 20:02:41.991548,835.4,0.1,430.85,40.022,-105.217,0.4,0.5,0.9,43.3,0.42,20.45,2.45,8.34,14.3,2010.0,7.4,90.0,0.54
12/19/2022 20:07:40.867645,835.5,0.09,430.71,40.022,-105.217,0.9,-0.3,0.6,45.3,0.34,10.35,1.54,4.54,14.5,1973.0,7.3,55.6,0.88
12/19/2022 20:12:40.992781,835.7,0.1,429.31,40.022,-105.217,1.0,-0.2,0.8,44.5,0.31,9.35,1.15,3.43,14.6,1937.0,7.5,75.2,0.39
12/19/2022 20:17:41.378087,835.6,0.1,428.53,40.022,-105.217,-1.4,0.9,-0.4,44.9,0.34,8.6,1.48,3.85,14.6,1910.0,7.5,24.2,0.66
12/19/2022 20:22:41.975930,835.6,0.1,428.52,40.022,-105.217,0.3,0.2,0.5,44.5,0.37,15.39,2.0,6.23,14.3,1889.0,7.6,30.1,0.58
12/19/2022 20:27:41.891513,835.7,0.1,429.09,40.022,-105.217,0.6,-0.7,-0.1,44.6,0.36,12.88,1.68,5.04,13.7,1873.0,7.6,53.7,0.84
12/19/2022 20:32:41.939059,835.7,0.1,427.54,40.022,-105.217,1.1,0.0,1.1,45.4,0.36,9.12,1.4,4.15,13.6,1862.0,7.8,40.0,0.65
12/19/2022 20:37:41.837403,835.6,0.1,428.38,40.022,-105.217,0.5,1.0,1.5,44.4,0.36,14.18,2.03,6.11,12.9,1870.0,8.1,82.1,0.73
12/19/2022 20:52:41.938725,835.7,0.11,428.63,40.022,-105.217,0.5,-0.1,0.4,43.1,0.39,12.55,1.99,5.67,12.7,1885.0,8.1,62.8,0.88
12/19/2022 20:53:05.731277,835.8,0.11,428.63,40.022,-105.217,-0.4,1.1,0.7,43.9,0.37,12.91,1.76,5.19,12.8,1895.0,8.2,14.0,0.62
12/19/2022 20:53:29.775542,835.9,0.11,428.43,40.022,-105.217,0.8,-0.7,0.1,44.0,0.46,22.51,3.1,9.86,13.0,1899.0,8.0,56.7,0.73
12/19/2022 20:57:41.950397,836.0,0.1,427.12,40.022,-105.217,-0.6,0.6,0.0,43.8,0.42,17.27,2.53,7.29,12.8,1885.0,8.0,74.5,0.37
12/19/2022 21:02:41.965594,836.1,0.11,427.36,40.022,-105.217,0.7,-0.4,0.2,43.9,0.36,11.38,1.68,4.64,12.7,1870.0,7.9,90.0,0.77
12/19/2022 21:07:40.905532,836.3,0.11,428.76,40.022,-105.217,-0.5,1.1,0.6,44.8,0.4,15.29,2.09,6.42,12.7,1844.0,7.7,49.8,1.09
12/19/2022 21:12:40.959948,836.5,0.11,429.53,40.022,-105.217,0.5,0.7,1.2,44.2,0.54,13.03,2.04,5.87,12.9,1810.0,7.6,64.0,0.46
12/19/2022 21:17:40.951600,836.6,0.1,427.16,40.021,-105.217,0.4,1.8,2.1,45.2,0.76,7.55,1.82,3.95,13.2,1771.0,7.5,79.5,0.55
12/19/2022 21:22:41.046150,836.8,0.11,425.4,40.021,-105.217,0.4,0.4,0.8,44.2,0.76,11.09,2.2,5.58,13.1,1732.0,7.4,72.9,0.68
12/19/2022 21:27:40.967817,836.9,0.12,423.78,40.022,-105.217,-0.5,0.6,0.1,45.6,0.6,7.82,1.71,4.39,12.8,1701.0,7.6,51.7,0.48
12/19/2022 21:32:40.974940,837.0,0.11,423.83,40.022,-105.217,0.5,1.8,2.2,44.4,0.82,8.1,2.24,5.24,12.9,1698.0,7.9,73.6,0.71
12/19/2022 21:37:41.502737,837.1,0.12,423.7,40.021,-105.217,-0.6,1.2,0.7,44.4,1.0,5.46,1.83,3.34,12.5,1708.0,7.9,45.5,0.86
12/19/2022 21:52:48.611308,837.2,0.11,,40.022,-105.217,,,,44.7,0.51,5.57,1.3,3.15,12.7,1718.0,8.0,55.6,0.88
12/19/2022 21:53:04.726047,837.3,0.12,422.83,40.022,-105.217,0.9,0.0,0.9,44.3,0.46,4.87,1.07,2.27,12.8,1728.0,8.1,52.9,0.66
12/19/2022 21:53:28.688957,837.4,0.11,423.86,40.022,-105.217,0.7,0.1,0.7,45.5,0.34,4.29,0.99,2.23,13.0,1737.0,8.2,53.5,0.34
12/19/2022 21:57:42.610188,837.5,0.13,423.76,40.022,-105.217,1.2,0.7,1.9,45.6,0.3,4.72,0.83,2.09,13.1,1740.0,8.1,68.2,0.27
12/19/2022 22:02:40.890587,837.6,0.12,423.82,40.022,-105.217,-0.6,2.1,1.5,46.1,0.3,4.04,1.02,2.55,13.5,1729.0,7.8,73.1,0.34
12/19/2022 22:07:40.930732,837.8,0.14,422.66,40.022,-105.217,1.2,0.9,2.1,45.7,0.31,3.5,0.96,1.97,13.4,1705.0,7.7,49.4,0.46
12/19/2022 22:12:40.925910,838.0,0.11,422.19,40.021,-105.217,0.5,0.8,1.3,45.1,0.3,3.4,0.91,1.99,13.6,1676.0,7.5,51.9,0.65
12/19/2022 22:17:41.513369,838.3,0.13,423.39,40.022,-105.217,-0.3,1.0,0.8,46.5,0.51,2.89,1.09,1.99,13.6,1640.0,7.4,78.7,0.51
12/19/2022 22:22:41.001239,838.4,0.12,422.6,40.021,-105.217,0.2,0.9,1.1,45.7,0.9,4.12,1.54,2.77,13.7,1603.0,7.3,90.0,0.26
12/19/2022 22:27:40.945449,838.5,0.11,420.18,40.022,-105.217,1.3,0.3,1.7,46.4,0.46,6.72,1.13,2.53,14.0,1560.0,7.1,11.3,0.41
12/19/2022 22:32:40.917080,838.6,0.12,419.75,40.021,-105.217,0.5,0.4,0.8,49.7,0.4,4.24,1.13,2.68,14.5,1503.0,6.7,11.3,0.51
12/19/2022 22:37:41.007540,838.8,0.11,418.61,40.022,-105.217,0.2,1.0,1.2,46.5,0.37,3.5,0.91,2.08,14.8,1440.0,6.6,30.9,0.35
12/19/2022 22:52:49.621785,839.0,0.12,,40.021,-105.217,,,,47.8,0.36,3.42,0.86,1.99,15.1,1384.0,6.5,58.5,0.57
12/19/2022 22:53:05.630701,839.1,0.1,416.2,40.022,-105.217,-1.5,1.3,-0.2,48.9,0.31,1.85,0.76,1.62,15.2,1333.0,6.3,20.8,0.53
12/19/2022 22:53:29.630902,839.3,0.1,414.61,40.021,-105.217,0.0,2.1,2.1,48.6,0.3,4.5,0.75,1.98,15.4,1288.0,6.2,49.4,0.46
12/19/2022 22:57:41.881504,839.5,0.1,413.26,40.022,-105.217,0.6,-0.1,0.5,48.1,0.29,3.86,0.8,1.83,15.5,1246.0,6.0,14.9,0.31
12/19/2022 23:02:41.943033,839.6,0.1,412.85,40.022,-105.217,0.3,1.0,1.2,48.9,0.3,2.62,0.75,1.41,15.7,1206.0,5.8,72.6,1.01
12/19/2022 23:07:40.969606,839.7,0.09,412.43,40.022,-105.217,0.4,0.9,1.3,49.0,0.27,1.85,0.63,1.28,15.6,1169.0,5.6,70.7,0.6
12/19/2022 23:12:40.837714,839.8,0.1,411.17,40.022,-105.217,1.3,0.5,1.8,49.3,0.29,3.3,0.85,1.79,15.7,1134.0,5.5,40.9,0.79
12/19/2022 23:17:41.001633,839.9,0.11,412.06,40.022,-105.217,-0.1,1.7,1.6,48.2,0.29,2.43,0.77,1.62,16.2,1103.0,5.4,63.4,0.67
12/19/2022 23:22:41.051404,840.0,0.1,411.16,40.022,-105.217,0.4,1.3,1.7,47.8,0.28,2.93,0.66,1.5,16.2,1076.0,5.3,33.4,0.6
12/19/2022 23:27:42.315169,840.0,0.11,408.96,40.022,-105.217,-0.2,1.2,1.1,47.4,0.31,3.85,0.87,1.94,16.0,1052.0,5.3,42.6,0.68
12/19/2022 23:32:40.918488,840.0,0.11,410.64,40.022,-105.217,0.5,0.6,1.0,49.4,0.32,1.89,0.73,1.35,16.1,1030.0,5.2,59.0,0.58
12/19/2022 23:37:41.343331,840.1,0.1,409.05,40.022,-105.217,0.8,0.4,1.2,51.0,0.32,2.73,0.81,1.68,16.0,1008.0,5.1,54.4,0.69
12/19/2022 23:52:41.048415,840.1,0.11,410.14,40.022,-105.217,0.2,1.2,1.5,,0.3,2.96,0.76,1.67,15.9,,5.1,55.7,0.53
12/19/2022 23:53:04.750310,840.2,0.13,409.29,40.022,-105.217,0.7,0.7,1.4,47.4,0.31,2.26,0.89,1.85,15.9,974.0,5.0,68.2,0.54
12/19/2022 23:53:28.725006,840.1,0.11,408.95,40.021,-105.217,0.4,1.1,1.5,47.3,0.36,3.84,0.9,1.8,15.6,958.0,5.0,52.9,0.66
12/19/2022 23:57:40.977296,840.1,0.11,408.53,40.021,-105.217,-0.6,0.9,0.3,46.4,0.34,3.14,0.91,2.08,15.0,946.0,5.0,33.0,0.48
12/20/2022 00:02:41.415971,840.2,0.11,408.53,40.021,-105.217,0.2,1.1,1.3,46.9,0.32,2.19,0.76,1.55,15.0,936.0,5.0,55.7,0.53
12/20/2022 00:07:42.012346,840.3,0.12,408.64,40.022,-105.217,0.4,2.8,3.1,46.7,0.32,2.26,0.81,1.6,14.9,925.0,4.9,66.5,0.75
12/20/2022 00:12:41.923613,840.4,0.12,408.17,40.022,-105.217,2.1,1.5,3.7,45.8,0.37,2.71,0.9,1.78,14.0,915.0,4.9,50.2,0.62
12/20/2022 00:17:41.900134,840.3,0.11,408.1,40.022,-105.217,1.1,0.7,1.8,48.7,0.41,3.07,1.0,2.05,14.4,906.0,5.0,60.5,0.61
12/20/2022 00:22:41.956482,840.5,0.12,409.11,40.022,-105.217,1.1,2.0,3.2,46.4,0.45,2.03,0.91,1.66,14.6,898.0,4.9,69.0,0.56
12/20/2022 00:27:46.410704,840.6,0.12,,40.022,-105.217,0.0,1.1,1.2,49.0,0.61,2.37,1.23,2.06,14.9,890.0,4.9,63.1,0.89
12/20/2022 00:32:41.825186,840.7,0.11,408.41,40.022,-105.217,0.6,0.8,1.4,47.1,0.75,3.39,1.61,2.79,15.1,884.0,4.9,51.9,0.65
12/20/2022 00:37:41.865659,840.9,0.12,408.39,40.022,-105.217,0.9,1.3,2.1,45.3,0.82,1.86,1.4,1.94,15.0,877.0,4.8,60.5,0.61
12/20/2022 00:52:41.872577,,,408.7,,,-0.8,2.6,1.8,46.9,,,,,,868.0,,,
12/20/2022 00:53:05.642831,841.0,0.11,407.6,40.022,-105.217,0.0,2.9,2.9,45.0,0.67,1.53,1.21,1.78,14.8,862.0,4.8,70.0,0.59
12/20/2022 00:53:29.667786,841.0,0.12,409.46,40.022,-105.217,-1.2,3.3,2.1,45.4,1.1,3.2,1.9,2.51,14.9,857.0,4.8,34.3,0.73
12/20/2022 00:57:41.851922,841.1,0.12,409.54,40.022,-105.217,0.4,3.3,3.7,48.3,1.5,2.15,2.38,2.93,15.0,850.0,4.7,36.5,0.62
12/20/2022 01:02:41.818923,841.1,0.14,408.97,40.022,-105.217,0.6,3.1,3.7,45.4,2.23,2.85,3.59,4.24,14.9,844.0,4.7,66.9,0.51
12/20/2022 01:07:41.016799,841.2,0.13,407.24,40.022,-105.217,0.0,3.5,3.5,45.9,2.61,3.79,4.2,4.99,14.7,838.0,4.7,49.0,0.3
12/20/2022 01:12:40.867747,841.2,0.13,408.53,40.022,-105.217,-0.6,3.7,3.1,47.9,3.16,4.03,4.99,5.82,15.2,833.0,4.7,79.5,0.55
12/20/2022 01:17:40.893861,841.2,0.14,407.01,40.022,-105.217,0.0,3.6,3.6,46.8,2.72,3.83,4.37,5.32,15.6,829.0,4.8,16.7,0.31
12/20/2022 01:22:40.924761,841.2,0.11,406.97,40.022,-105.217,1.1,1.4,2.5,47.5,0.98,2.51,1.77,2.4,15.7,827.0,4.8,35.0,0.12
12/20/2022 01:27:40.924248,841.3,0.12,406.24,40.022,-105.217,0.9,-0.1,0.8,48.3,0.48,2.36,0.92,1.57,16.1,825.0,4.7,44.3,0.56
12/20/2022 01:32:41.013231,841.3,0.11,408.91,40.022,-105.217,0.1,1.7,1.8,47.7,0.45,1.9,0.96,1.55,16.5,823.0,4.7,39.3,0.65
12/20/2022 01:37:41.387997,841.4,0.11,409.47,40.022,-105.217,1.2,1.4,2.6,45.7,0.58,1.92,1.07,1.66,16.3,818.0,4.6,44.0,0.42
12/20/2022 01:52:48.610983,,0.12,,40.022,-105.217,,,,49.4,,,,,,814.0,,,
12/20/2022 01:53:08.592336,841.6,0.12,408.45,40.022,-105.217,,,,47.2,0.4,1.46,0.82,1.3,16.8,810.0,4.5,75.2,0.39
12/20/2022 01:53:28.661698,842.0,0.11,408.47,40.022,-105.217,-0.7,1.2,0.5,47.0,0.37,1.47,0.8,1.41,16.2,804.0,4.5,62.6,0.65
12/20/2022 01:57:40.879037,842.2,0.11,408.06,40.022,-105.217,-0.7,1.8,1.1,44.1,0.43,1.86,0.91,1.5,16.2,800.0,4.5,90.0,0.34
12/20/2022 02:02:40.920450,842.4,0.11,407.07,40.022,-105.217,-0.1,1.3,1.3,48.5,0.41,1.49,0.85,1.33,15.9,794.0,4.4,42.0,0.27
12/20/2022 02:07:41.871957,842.5,0.12,406.95,40.022,-105.217,-0.2,1.5,1.3,44.9,0.35,1.75,0.75,1.41,15.3,789.0,4.4,90.0,0.13
12/20/2022 02:12:41.858339,842.4,0.11,408.97,40.022,-105.217,0.1,1.2,1.3,45.8,0.29,1.43,0.6,1.1,15.2,783.0,4.3,335.0,0.33
12/20/2022 02:17:41.889163,842.4,0.11,410.19,40.022,-105.217,1.3,1.5,2.8,45.3,0.3,1.86,0.58,1.17,15.0,779.0,4.4,16.7,0.1
12/20/2022 02:22:41.857475,842.3,0.12,408.64,40.022,-105.217,1.2,2.2,3.4,47.6,0.66,2.16,1.22,1.55,14.9,776.0,4.4,341.6,0.32
12/20/2022 02:27:41.842545,842.2,0.13,406.69,40.022,-105.217,0.9,2.8,3.7,46.5,1.34,2.23,2.31,2.92,14.9,772.0,4.3,0.0,0.3
12/20/2022 02:32:41.841713,842.1,0.12,408.25,40.021,-105.217,0.3,1.9,2.2,46.2,1.29,3.81,2.36,3.19,14.9,768.0,4.4,69.0,0.28
