InstrumentName, Columbian Elem (CS23),
StartTime, 2022-01-01 00:00:00,
EndTime, 2022-01-31 23:59:59,
Date,*Lat,*Lon
01/13/2022 03:42:31.515000,39.73891,-105.19347
01/13/2022 03:43:49.071000,39.73891,-105.19347
01/13/2022 03:45:06.538000,39.73891,-105.19347
01/13/2022 03:45:06.554000,39.73891,-105.19347
01/13/2022 03:46:19.476000,39.73891,-105.19347
01/13/2022 03:47:29.720000,39.73891,-105.19347
01/13/2022 03:48:40.357000,39.73891,-105.19347
01/13/2022 03:49:51.998000,39.73891,-105.19347
01/13/2022 03:51:09.300000,39.73891,-105.19347
01/13/2022 03:51:09.409000,39.73891,-105.19347
01/13/2022 03:56:04.927000,39.73891,-105.19347
01/13/2022 03:57:04.593000,39.73891,-105.19347
01/13/2022 03:58:04.642000,39.73891,-105.19347
01/13/2022 03:59:04.187000,39.73891,-105.19347
01/13/2022 04:00:29.477000,39.74083,-105.19865
01/13/2022 04:01:41.815000,39.74083,-105.19865
01/13/2022 04:02:50.349000,39.74083,-105.19865
01/13/2022 04:04:02.601000,39.74083,-105.19865
01/13/2022 04:04:02.712000,39.74083,-105.19865
01/13/2022 04:05:10.474000,39.74083,-105.19865
01/13/2022 04:06:24.909000,39.74083,-105.19865
01/13/2022 04:07:44.459000,39.74083,-105.19865
01/13/2022 04:09:07.120000,39.74083,-105.19865
01/13/2022 04:09:07.304000,39.74083,-105.19865
01/13/2022 04:10:18.728000,39.74083,-105.19865
01/13/2022 04:11:34.103000,39.74083,-105.19865
01/13/2022 04:12:48.759000,39.74083,-105.19865
01/13/2022 04:14:01.467000,39.74083,-105.19865
01/13/2022 04:14:01.689000,39.74083,-105.19865
01/13/2022 04:15:20.925000,39.74083,-105.19865
01/13/2022 04:16:38.367000,39.74083,-105.19865
01/13/2022 04:17:45.172000,39.74083,-105.19865
01/13/2022 04:19:01.202000,39.74083,-105.19865
01/13/2022 04:19:01.692000,39.74083,-105.19865
01/13/2022 04:20:16.464000,39.74083,-105.19865
01/13/2022 04:21:32.840000,39.74083,-105.19865
01/13/2022 04:22:46.868000,39.74083,-105.19865
01/13/2022 04:24:02.568000,39.74083,-105.19865
01/13/2022 04:24:02.597000,39.74083,-105.19865
01/13/2022 04:25:21.850000,39.74083,-105.19865
01/13/2022 04:26:30.866000,39.74083,-105.19865
01/13/2022 04:27:37.406000,39.74083,-105.19865
01/13/2022 04:28:50.495000,39.74083,-105.19865
01/13/2022 04:30:02.915000,39.74083,-105.19865
01/13/2022 04:30:03.014000,39.74083,-105.19865
01/13/2022 04:31:14.612000,39.74083,-105.19865
01/13/2022 04:32:26.761000,39.74083,-105.19865
01/13/2022 04:33:41.580000,39.74083,-105.19865
01/13/2022 04:34:45.605000,39.74083,-105.19865
01/13/2022 04:35:47.706000,39.74083,-105.19865
01/13/2022 04:36:53.002000,39.74083,-105.19865
01/13/2022 04:37:59.201000,39.74083,-105.19865
01/13/2022 04:38:02.043000,39.74083,-105.19865
01/13/2022 04:39:08.684000,39.74083,-105.19865
01/13/2022 04:40:17.762000,39.74083,-105.19865
01/13/2022 04:41:25.771000,39.74083,-105.19865
01/13/2022 04:42:46.935000,39.74083,-105.19865
01/13/2022 04:44:02.128000,39.74083,-105.19865
01/13/2022 04:44:02.315000,39.74083,-105.19865
01/13/2022 04:45:09.007000,39.74083,-105.19865
01/13/2022 04:46:18.024000,39.74083,-105.19865
01/13/2022 04:47:28.456000,39.74083,-105.19865
01/13/2022 04:48:42.401000,39.74083,-105.19865
01/13/2022 04:49:49.858000,39.74083,-105.19865
01/13/2022 04:51:05.017000,39.74083,-105.19865
01/13/2022 04:51:05.043000,39.74083,-105.19865
01/13/2022 04:52:12.020000,39.74083,-105.19865
01/13/2022 04:53:21.831000,39.74083,-105.19865
01/13/2022 04:54:34.693000,39.74083,-105.19865
01/13/2022 04:55:44.796000,39.74083,-105.19865
01/13/2022 04:57:02.257000,39.74083,-105.19865
01/13/2022 04:57:03.015000,39.74083,-105.19865
01/13/2022 04:58:13.152000,39.74083,-105.19865
01/13/2022 04:59:31.701000,39.74083,-105.19865
01/13/2022 05:00:47.412000,0.0,0.0
01/13/2022 05:01:05.232000,0.0,0.0
01/13/2022 05:02:04.904000,0.0,0.0
01/13/2022 05:03:05.401000,0.0,0.0
01/13/2022 05:04:03.127000,0.0,0.0
01/13/2022 05:05:05.345000,0.0,0.0
01/13/2022 05:06:05.244000,0.0,0.0
01/13/2022 05:07:03.711000,0.0,0.0
01/13/2022 05:08:04.563000,0.0,0.0
01/13/2022 05:09:03.510000,0.0,0.0
01/13/2022 05:10:03.604000,0.0,0.0
01/13/2022 05:11:04.542000,0.0,0.0
01/13/2022 05:12:05.077000,0.0,0.0
01/13/2022 05:13:04.480000,0.0,0.0
01/13/2022 05:14:05.207000,0.0,0.0
01/13/2022 05:15:04.319000,0.0,0.0
01/13/2022 05:16:04.065000,0.0,0.0
01/13/2022 05:17:03.786000,0.0,0.0
01/13/2022 05:18:04.475000,0.0,0.0
01/13/2022 05:19:03.879000,0.0,0.0
01/13/2022 05:20:04.857000,0.0,0.0
01/13/2022 05:21:05.576000,0.0,0.0
01/13/2022 05:22:06.621000,0.0,0.0
01/13/2022 05:23:04.653000,0.0,0.0
01/13/2022 05:24:04.571000,0.0,0.0
01/13/2022 05:25:05.895000,0.0,0.0
01/13/2022 05:26:04.967000,0.0,0.0
01/13/2022 05:27:04.085000,0.0,0.0
01/13/2022 05:28:07.403000,0.0,0.0
01/13/2022 05:29:04.241000,0.0,0.0
01/13/2022 05:30:05.990000,0.0,0.0
01/13/2022 05:31:04.528000,0.0,0.0
01/13/2022 05:32:04.304000,0.0,0.0
01/13/2022 05:33:04.049000,0.0,0.0
01/13/2022 05:34:05.521000,0.0,0.0
01/13/2022 05:35:06.409000,0.0,0.0
01/13/2022 05:36:05.077000,0.0,0.0
01/13/2022 05:37:03.276000,0.0,0.0
01/13/2022 05:38:04.001000,0.0,0.0
01/13/2022 05:39:03.683000,0.0,0.0
01/13/2022 05:40:03.862000,0.0,0.0
01/13/2022 05:41:05.314000,0.0,0.0
01/13/2022 05:42:04.456000,0.0,0.0
01/13/2022 05:43:04.324000,0.0,0.0
01/13/2022 05:44:03.359000,0.0,0.0
01/13/2022 05:45:04.725000,0.0,0.0
01/13/2022 05:46:04.473000,0.0,0.0
01/13/2022 05:47:05.491000,0.0,0.0
01/13/2022 05:48:03.875000,0.0,0.0
01/13/2022 05:49:03.553000,0.0,0.0
01/13/2022 05:50:06.058000,0.0,0.0
01/13/2022 05:51:05.122000,0.0,0.0
01/13/2022 05:52:04.010000,0.0,0.0
01/13/2022 05:53:03.707000,0.0,0.0
01/13/2022 05:54:05.527000,0.0,0.0
01/13/2022 05:55:05.320000,0.0,0.0
01/13/2022 05:56:03.052000,0.0,0.0
01/13/2022 05:57:04.840000,0.0,0.0
01/13/2022 05:58:04.595000,0.0,0.0
01/13/2022 05:59:03.787000,0.0,0.0
01/13/2022 06:00:27.770000,39.74083,-105.19865
01/13/2022 06:01:45.451000,39.74083,-105.19865
01/13/2022 06:03:01.910000,39.74083,-105.19865
01/13/2022 06:03:02.460000,39.74083,-105.19865
01/13/2022 06:04:13.321000,39.74083,-105.19865
01/13/2022 06:05:38.185000,39.74083,-105.19865
01/13/2022 06:06:59.097000,39.74083,-105.19865
01/13/2022 06:07:01.956000,39.74083,-105.19865
01/13/2022 06:08:15.834000,39.74083,-105.19865
01/13/2022 06:10:52.597000,39.74083,-105.19865
01/13/2022 06:14:10.410000,38.0,-97.0
01/13/2022 06:15:07.648000,38.0,-97.0
01/13/2022 06:16:08.246000,38.0,-97.0
01/13/2022 06:17:09.128000,38.0,-97.0
01/13/2022 06:18:06.885000,38.0,-97.0
01/13/2022 06:19:08.094000,38.0,-97.0
01/13/2022 06:20:07.335000,38.0,-97.0
01/13/2022 06:21:07.107000,38.0,-97.0
01/13/2022 06:22:07.818000,38.0,-97.0
01/13/2022 06:23:07.882000,38.0,-97.0
01/13/2022 06:24:06.658000,38.0,-97.0
01/13/2022 06:25:07.918000,38.0,-97.0
01/13/2022 06:26:08.253000,38.0,-97.0
01/13/2022 06:27:08.295000,38.0,-97.0
01/13/2022 06:28:07.703000,38.0,-97.0
01/13/2022 06:29:07.948000,38.0,-97.0
01/13/2022 06:30:06.666000,38.0,-97.0
01/13/2022 06:31:07.361000,38.0,-97.0
01/13/2022 06:32:07.972000,38.0,-97.0
01/13/2022 06:33:08.646000,38.0,-97.0
01/13/2022 06:34:07.066000,38.0,-97.0
01/13/2022 06:35:07.639000,38.0,-97.0
01/13/2022 06:36:07.457000,38.0,-97.0
01/13/2022 06:37:09.148000,38.0,-97.0
01/13/2022 06:38:07.798000,38.0,-97.0
01/13/2022 06:39:08.097000,38.0,-97.0
01/13/2022 06:40:07.337000,38.0,-97.0
01/13/2022 06:41:07.002000,38.0,-97.0
01/13/2022 06:42:07.805000,38.0,-97.0
01/13/2022 06:43:07.024000,38.0,-97.0
01/13/2022 06:44:08.306000,38.0,-97.0
01/13/2022 06:45:07.349000,38.0,-97.0
01/13/2022 06:46:07.534000,38.0,-97.0
01/13/2022 06:47:06.999000,38.0,-97.0
01/13/2022 06:48:07.678000,38.0,-97.0
01/13/2022 06:49:08.327000,38.0,-97.0
01/13/2022 06:50:07.615000,38.0,-97.0
01/13/2022 06:51:07.338000,38.0,-97.0
01/13/2022 06:52:07.038000,38.0,-97.0
01/13/2022 06:53:07.693000,38.0,-97.0
01/13/2022 06:54:07.765000,38.0,-97.0
01/13/2022 06:55:06.149000,38.0,-97.0
01/13/2022 06:56:06.314000,38.0,-97.0
01/13/2022 06:57:06.600000,38.0,-97.0
01/13/2022 06:58:06.369000,38.0,-97.0
01/13/2022 06:59:06.238000,38.0,-97.0
01/13/2022 07:00:31.768000,39.73891,-105.19347
01/13/2022 07:01:40.404000,39.73891,-105.19347
01/13/2022 07:02:59.697000,39.73891,-105.19347
01/13/2022 07:04:12.852000,39.73891,-105.19347
01/13/2022 07:04:12.931000,39.73891,-105.19347
01/13/2022 07:05:29.427000,39.73891,-105.19347
01/13/2022 07:06:40.613000,39.73891,-105.19347
01/13/2022 07:07:48.581000,39.73891,-105.19347
01/13/2022 07:08:58.954000,39.73891,-105.19347
01/13/2022 07:10:11.163000,39.73891,-105.19347
01/13/2022 07:10:11.294000,39.73891,-105.19347
01/13/2022 07:11:25.312000,39.73891,-105.19347
01/13/2022 07:12:26.091000,39.73891,-105.19347
01/13/2022 07:13:43.582000,39.73891,-105.19347
01/13/2022 07:15:09.257000,39.73891,-105.19347
01/13/2022 07:15:09.346000,39.73891,-105.19347
01/13/2022 07:16:17.217000,39.73891,-105.19347
01/13/2022 07:17:23.666000,39.73891,-105.19347
01/13/2022 07:18:39.352000,39.73891,-105.19347
01/13/2022 07:19:47.001000,39.73891,-105.19347
01/13/2022 07:21:10.864000,39.73891,-105.19347
01/13/2022 07:21:11.033000,39.73891,-105.19347
01/13/2022 07:22:29.105000,39.73891,-105.19347
01/13/2022 07:22:29.136000,39.73891,-105.19347
01/13/2022 07:23:43.281000,39.73891,-105.19347
01/13/2022 07:24:55.486000,39.73891,-105.19347
01/13/2022 07:26:01.514000,39.73891,-105.19347
01/13/2022 07:26:01.832000,39.73891,-105.19347
01/13/2022 07:27:18.232000,39.73891,-105.19347
01/13/2022 07:28:33.075000,39.73891,-105.19347
01/13/2022 07:29:51.166000,39.73891,-105.19347
01/13/2022 07:31:12.427000,39.73891,-105.19347
01/13/2022 07:31:12.505000,39.73891,-105.19347
01/13/2022 07:32:29.250000,39.73891,-105.19347
01/13/2022 07:33:37.724000,39.73891,-105.19347
01/13/2022 07:34:50.699000,39.73891,-105.19347
01/13/2022 07:36:05.756000,39.73891,-105.19347
01/13/2022 07:36:06.511000,39.73891,-105.19347
01/13/2022 07:37:22.325000,39.73891,-105.19347
01/13/2022 07:38:41.780000,39.73891,-105.19347
01/13/2022 07:39:58.668000,39.73891,-105.19347
01/13/2022 07:40:01.921000,39.73891,-105.19347
01/13/2022 07:41:09.538000,39.73891,-105.19347
01/13/2022 07:42:21.221000,39.73891,-105.19347
01/13/2022 07:43:29.177000,39.73891,-105.19347
01/13/2022 07:44:46.577000,39.73891,-105.19347
01/13/2022 07:46:02.042000,39.73891,-105.19347
01/13/2022 07:46:02.299000,39.73891,-105.19347
01/13/2022 07:47:13.792000,39.73891,-105.19347
01/13/2022 07:48:25.449000,39.73891,-105.19347
01/13/2022 07:49:32.178000,39.73891,-105.19347
01/13/2022 07:50:41.111000,39.73891,-105.19347
01/13/2022 07:51:59.929000,39.73891,-105.19347
01/13/2022 07:52:03.134000,39.73891,-105.19347
01/13/2022 07:53:29.243000,39.73891,-105.19347
01/13/2022 07:54:44.500000,39.73891,-105.19347
01/13/2022 07:55:54.154000,39.73891,-105.19347
01/13/2022 07:57:11.465000,39.73891,-105.19347
01/13/2022 07:57:12.217000,39.73891,-105.19347
01/13/2022 07:58:27.816000,39.73891,-105.19347
01/13/2022 07:59:55.403000,39.73891,-105.19347
01/13/2022 08:01:16.617000,0.0,0.0
01/13/2022 08:01:16.867000,0.0,0.0
01/13/2022 08:02:04.593000,0.0,0.0
01/13/2022 08:03:05.648000,0.0,0.0
01/13/2022 08:04:03.657000,0.0,0.0
01/13/2022 08:05:02.530000,0.0,0.0
01/13/2022 08:06:04.316000,0.0,0.0
01/13/2022 08:07:04.150000,0.0,0.0
01/13/2022 08:08:03.255000,0.0,0.0
01/13/2022 08:09:03.297000,0.0,0.0
01/13/2022 08:10:04.131000,0.0,0.0
01/13/2022 08:11:04.864000,0.0,0.0
01/13/2022 08:12:02.538000,0.0,0.0
01/13/2022 08:13:02.369000,0.0,0.0
01/13/2022 08:14:02.390000,0.0,0.0
01/13/2022 08:15:05.233000,0.0,0.0
01/13/2022 08:16:03.553000,0.0,0.0
01/13/2022 08:17:04.971000,0.0,0.0
01/13/2022 08:18:05.033000,0.0,0.0
01/13/2022 08:19:05.561000,0.0,0.0
01/13/2022 08:20:02.971000,0.0,0.0
01/13/2022 08:21:02.968000,0.0,0.0
01/13/2022 08:22:05.193000,0.0,0.0
01/13/2022 08:23:04.958000,0.0,0.0
01/13/2022 08:24:06.030000,0.0,0.0
01/13/2022 08:25:04.478000,0.0,0.0
01/13/2022 08:26:04.829000,0.0,0.0
01/13/2022 08:27:04.503000,0.0,0.0
01/13/2022 08:28:04.602000,0.0,0.0
01/13/2022 08:29:03.297000,0.0,0.0
01/13/2022 08:30:04.797000,0.0,0.0
01/13/2022 08:31:03.817000,0.0,0.0
01/13/2022 08:32:03.943000,0.0,0.0
01/13/2022 08:33:04.052000,0.0,0.0
01/13/2022 08:34:03.962000,0.0,0.0
01/13/2022 08:35:05.450000,0.0,0.0
01/13/2022 08:36:06.129000,0.0,0.0
01/13/2022 08:37:04.121000,0.0,0.0
01/13/2022 08:38:04.015000,0.0,0.0
01/13/2022 08:39:03.904000,0.0,0.0
01/13/2022 08:40:04.335000,0.0,0.0
01/13/2022 08:41:02.645000,0.0,0.0
01/13/2022 08:42:02.693000,0.0,0.0
01/13/2022 08:43:04.541000,0.0,0.0
01/13/2022 08:44:05.723000,0.0,0.0
01/13/2022 08:45:05.673000,0.0,0.0
01/13/2022 08:46:03.805000,0.0,0.0
01/13/2022 08:47:04.383000,0.0,0.0
01/13/2022 08:48:04.115000,0.0,0.0
01/13/2022 08:49:03.761000,0.0,0.0
01/13/2022 08:50:03.880000,0.0,0.0
01/13/2022 08:51:04.598000,0.0,0.0
01/13/2022 08:52:03.494000,0.0,0.0
01/13/2022 08:53:03.956000,0.0,0.0
01/13/2022 08:54:03.515000,0.0,0.0
01/13/2022 08:55:03.398000,0.0,0.0
01/13/2022 08:56:04.765000,0.0,0.0
01/13/2022 08:57:04.888000,0.0,0.0
01/13/2022 08:58:07.185000,0.0,0.0
01/13/2022 08:59:04.222000,0.0,0.0
01/13/2022 09:00:29.507000,39.74083,-105.19865
01/13/2022 09:01:47.335000,39.74083,-105.19865
01/13/2022 09:03:00.029000,39.74083,-105.19865
01/13/2022 09:03:02.785000,39.74083,-105.19865
01/13/2022 09:04:19.008000,39.74083,-105.19865
01/13/2022 09:05:35.222000,39.74083,-105.19865
01/13/2022 09:06:55.791000,39.74083,-105.19865
01/13/2022 09:08:13.277000,39.74083,-105.19865
01/13/2022 09:08:13.329000,39.74083,-105.19865
01/13/2022 09:09:28.145000,39.74083,-105.19865
01/13/2022 09:10:43.351000,39.74083,-105.19865
01/13/2022 09:11:58.508000,39.74083,-105.19865
01/13/2022 09:12:02.276000,39.74083,-105.19865
01/13/2022 09:13:13.449000,39.74083,-105.19865
01/13/2022 09:14:30.358000,39.74083,-105.19865
01/13/2022 09:15:46.980000,39.74083,-105.19865
01/13/2022 09:17:04.455000,39.74083,-105.19865
01/13/2022 09:17:04.557000,39.74083,-105.19865
01/13/2022 09:18:15.481000,39.74083,-105.19865
01/13/2022 09:19:36.764000,39.74083,-105.19865
01/13/2022 09:20:53.543000,39.74083,-105.19865
01/13/2022 09:21:59.499000,39.74083,-105.19865
01/13/2022 09:22:02.575000,39.74083,-105.19865
01/13/2022 09:22:03.001000,39.74083,-105.19865
01/13/2022 09:22:04.831000,39.74083,-105.19865
01/13/2022 09:23:27.287000,39.74083,-105.19865
01/13/2022 09:24:48.726000,39.74083,-105.19865
01/13/2022 09:26:05.855000,39.74083,-105.19865
01/13/2022 09:26:06.774000,39.74083,-105.19865
01/13/2022 09:27:15.147000,39.74083,-105.19865
01/13/2022 09:28:27.343000,39.74083,-105.19865
01/13/2022 09:29:52.645000,39.74083,-105.19865
01/13/2022 09:31:11.191000,39.74083,-105.19865
01/13/2022 09:31:11.313000,39.74083,-105.19865
01/13/2022 09:32:27.324000,39.74083,-105.19865
01/13/2022 09:33:46.249000,39.74083,-105.19865
01/13/2022 09:35:05.440000,39.74083,-105.19865
01/13/2022 09:35:05.556000,39.74083,-105.19865
01/13/2022 09:36:22.210000,39.74083,-105.19865
01/13/2022 09:37:34.605000,39.74083,-105.19865
01/13/2022 09:38:43.792000,39.74083,-105.19865
01/13/2022 09:39:55.311000,39.74083,-105.19865
01/13/2022 09:41:12.834000,39.74083,-105.19865
01/13/2022 09:41:12.844000,39.74083,-105.19865
01/13/2022 09:42:36.189000,39.74083,-105.19865
01/13/2022 09:43:53.394000,39.74083,-105.19865
01/13/2022 09:45:00.712000,39.74083,-105.19865
01/13/2022 09:46:12.931000,39.74083,-105.19865
01/13/2022 09:46:13.095000,39.74083,-105.19865
01/13/2022 09:47:30.464000,39.74083,-105.19865
01/13/2022 09:48:40.292000,39.74083,-105.19865
01/13/2022 09:49:56.297000,39.74083,-105.19865
01/13/2022 09:51:05.428000,39.74083,-105.19865
01/13/2022 09:51:05.783000,39.74083,-105.19865
01/13/2022 09:52:24.997000,39.74083,-105.19865
01/13/2022 09:53:43.522000,39.74083,-105.19865
01/13/2022 09:55:02.917000,39.74083,-105.19865
01/13/2022 09:55:06.028000,39.74083,-105.19865
01/13/2022 09:56:26.098000,39.74083,-105.19865
01/13/2022 09:57:50.610000,39.74083,-105.19865
01/13/2022 09:59:14.032000,39.74083,-105.19865
01/13/2022 09:59:14.078000,39.74083,-105.19865
01/13/2022 10:00:27.963000,39.74083,-105.19865
01/13/2022 10:01:46.098000,0.0,0.0
01/13/2022 10:02:08.158000,0.0,0.0
01/13/2022 10:03:07.999000,0.0,0.0
01/13/2022 10:04:07.060000,0.0,0.0
01/13/2022 10:05:07.923000,0.0,0.0
01/13/2022 10:06:08.429000,0.0,0.0
01/13/2022 10:07:07.141000,0.0,0.0
01/13/2022 10:08:06.820000,0.0,0.0
01/13/2022 10:09:09.000000,0.0,0.0
01/13/2022 10:10:07.214000,0.0,0.0
01/13/2022 10:11:07.468000,0.0,0.0
01/13/2022 10:12:07.347000,0.0,0.0
01/13/2022 10:13:08.415000,0.0,0.0
01/13/2022 10:14:08.131000,0.0,0.0
01/13/2022 10:15:07.709000,0.0,0.0
01/13/2022 10:16:08.274000,0.0,0.0
01/13/2022 10:17:07.305000,0.0,0.0
01/13/2022 10:18:08.933000,0.0,0.0
01/13/2022 10:19:06.629000,0.0,0.0
01/13/2022 10:20:08.139000,0.0,0.0
01/13/2022 10:21:08.603000,0.0,0.0
01/13/2022 10:22:07.325000,0.0,0.0
01/13/2022 10:23:08.623000,0.0,0.0
01/13/2022 10:23:39.575000,0.0,0.0
01/13/2022 10:24:05.244000,0.0,0.0
01/13/2022 10:25:04.595000,0.0,0.0
01/13/2022 10:26:05.315000,0.0,0.0
01/13/2022 10:27:05.756000,0.0,0.0
01/13/2022 10:28:04.504000,0.0,0.0
01/13/2022 10:29:05.227000,0.0,0.0
01/13/2022 10:30:02.850000,0.0,0.0
01/13/2022 10:31:02.688000,0.0,0.0
01/13/2022 10:32:04.911000,0.0,0.0
01/13/2022 10:33:03.153000,0.0,0.0
01/13/2022 10:34:04.425000,0.0,0.0
01/13/2022 10:35:04.799000,0.0,0.0
01/13/2022 10:36:04.464000,0.0,0.0
01/13/2022 10:37:03.849000,0.0,0.0
01/13/2022 10:38:05.551000,0.0,0.0
01/13/2022 10:39:03.026000,0.0,0.0
01/13/2022 10:40:03.189000,0.0,0.0
01/13/2022 10:41:03.122000,0.0,0.0
01/13/2022 10:42:04.646000,0.0,0.0
01/13/2022 10:43:03.651000,0.0,0.0
01/13/2022 10:44:04.271000,0.0,0.0
01/13/2022 10:45:04.807000,0.0,0.0
01/13/2022 10:46:05.108000,0.0,0.0
01/13/2022 10:47:04.940000,0.0,0.0
01/13/2022 10:48:05.314000,0.0,0.0
01/13/2022 10:49:03.770000,0.0,0.0
01/13/2022 10:50:04.132000,0.0,0.0
01/13/2022 10:51:02.844000,0.0,0.0
01/13/2022 10:52:03.162000,0.0,0.0
01/13/2022 10:53:03.165000,0.0,0.0
01/13/2022 10:54:02.746000,0.0,0.0
01/13/2022 10:55:03.829000,0.0,0.0
01/13/2022 10:56:04.141000,0.0,0.0
01/13/2022 10:57:04.730000,0.0,0.0
01/13/2022 10:58:05.098000,0.0,0.0
01/13/2022 10:59:04.028000,0.0,0.0
01/13/2022 11:00:28.870000,39.74083,-105.19865
01/13/2022 11:01:44.792000,39.74083,-105.19865
01/13/2022 11:02:59.193000,39.74083,-105.19865
01/13/2022 11:03:02.393000,39.74083,-105.19865
01/13/2022 11:04:17.690000,39.74083,-105.19865
01/13/2022 11:05:42.309000,39.74083,-105.19865
01/13/2022 11:06:57.182000,39.74083,-105.19865
01/13/2022 11:07:01.751000,39.74083,-105.19865
01/13/2022 11:08:03.236000,39.74083,-105.19865
01/13/2022 11:09:12.544000,39.74083,-105.19865
01/13/2022 11:10:36.597000,39.74083,-105.19865
01/13/2022 11:11:59.150000,39.74083,-105.19865
01/13/2022 11:12:02.390000,39.74083,-105.19865
01/13/2022 11:13:15.537000,39.74083,-105.19865
01/13/2022 11:14:30.869000,39.74083,-105.19865
01/13/2022 11:15:46.416000,39.74083,-105.19865
01/13/2022 11:17:04.441000,39.74083,-105.19865
01/13/2022 11:17:04.581000,39.74083,-105.19865
01/13/2022 11:18:28.300000,39.74083,-105.19865
01/13/2022 11:19:50.907000,39.74083,-105.19865
01/13/2022 11:21:08.301000,39.74083,-105.19865
01/13/2022 11:21:08.479000,39.74083,-105.19865
01/13/2022 11:25:25.746000,38.0,-97.0
01/13/2022 11:26:06.105000,38.0,-97.0
01/13/2022 11:27:08.280000,38.0,-97.0
01/13/2022 11:28:07.682000,38.0,-97.0
01/13/2022 11:29:08.508000,38.0,-97.0
01/13/2022 11:30:07.978000,38.0,-97.0
01/13/2022 11:31:07.272000,38.0,-97.0
01/13/2022 11:32:07.461000,38.0,-97.0
01/13/2022 11:33:08.744000,38.0,-97.0
01/13/2022 11:34:06.596000,38.0,-97.0
01/13/2022 11:35:06.787000,38.0,-97.0
01/13/2022 11:36:07.460000,38.0,-97.0
01/13/2022 11:37:07.328000,38.0,-97.0
01/13/2022 11:38:07.388000,38.0,-97.0
01/13/2022 11:39:07.599000,38.0,-97.0
01/13/2022 11:40:08.287000,38.0,-97.0
01/13/2022 11:41:06.794000,38.0,-97.0
01/13/2022 11:42:08.089000,38.0,-97.0
01/13/2022 11:43:07.463000,38.0,-97.0
01/13/2022 11:44:07.214000,38.0,-97.0
01/13/2022 11:45:06.484000,38.0,-97.0
01/13/2022 11:46:06.222000,38.0,-97.0
01/13/2022 11:47:05.957000,38.0,-97.0
01/13/2022 11:48:07.335000,38.0,-97.0
01/13/2022 11:49:07.898000,38.0,-97.0
01/13/2022 11:50:06.829000,38.0,-97.0
01/13/2022 11:51:07.226000,38.0,-97.0
01/13/2022 11:52:07.921000,38.0,-97.0
01/13/2022 11:53:06.500000,38.0,-97.0
01/13/2022 11:54:06.723000,38.0,-97.0
01/13/2022 11:55:06.383000,38.0,-97.0
01/13/2022 11:56:07.423000,38.0,-97.0
01/13/2022 11:57:07.723000,38.0,-97.0
01/13/2022 11:58:07.691000,38.0,-97.0
01/13/2022 11:59:07.807000,38.0,-97.0
01/13/2022 12:00:33.068000,39.73891,-105.19347
01/13/2022 12:01:56.321000,39.73891,-105.19347
01/13/2022 12:03:22.644000,39.73891,-105.19347
01/13/2022 12:03:22.819000,39.73891,-105.19347
01/13/2022 12:07:26.735000,38.0,-97.0
01/13/2022 12:08:05.447000,38.0,-97.0
01/13/2022 12:09:05.584000,38.0,-97.0
01/13/2022 12:10:07.406000,38.0,-97.0
01/13/2022 12:11:05.138000,38.0,-97.0
01/13/2022 12:12:05.765000,38.0,-97.0
01/13/2022 12:13:05.882000,38.0,-97.0
01/13/2022 12:14:05.929000,38.0,-97.0
01/13/2022 12:15:05.434000,38.0,-97.0
01/13/2022 12:16:06.440000,38.0,-97.0
01/13/2022 12:17:05.282000,38.0,-97.0
01/13/2022 12:18:05.555000,38.0,-97.0
01/13/2022 12:19:05.855000,38.0,-97.0
01/13/2022 12:20:06.580000,38.0,-97.0
01/13/2022 12:21:07.318000,38.0,-97.0
01/13/2022 12:22:06.519000,38.0,-97.0
01/13/2022 12:23:06.282000,38.0,-97.0
01/13/2022 12:24:06.004000,38.0,-97.0
01/13/2022 12:25:06.568000,38.0,-97.0
01/13/2022 12:26:06.624000,38.0,-97.0
01/13/2022 12:27:06.891000,38.0,-97.0
01/13/2022 12:28:07.373000,38.0,-97.0
01/13/2022 12:29:05.139000,38.0,-97.0
01/13/2022 12:30:06.327000,38.0,-97.0
01/13/2022 12:31:05.109000,38.0,-97.0
01/13/2022 12:32:05.888000,38.0,-97.0
01/13/2022 12:33:04.845000,38.0,-97.0
01/13/2022 12:34:05.411000,38.0,-97.0
01/13/2022 12:35:06.206000,38.0,-97.0
01/13/2022 12:36:06.081000,38.0,-97.0
01/13/2022 12:37:05.276000,38.0,-97.0
01/13/2022 12:38:06.135000,38.0,-97.0
01/13/2022 12:39:05.867000,38.0,-97.0
01/13/2022 12:40:04.992000,38.0,-97.0
01/13/2022 12:41:04.684000,38.0,-97.0
01/13/2022 12:42:04.263000,38.0,-97.0
01/13/2022 12:43:04.582000,38.0,-97.0
01/13/2022 12:44:05.229000,38.0,-97.0
01/13/2022 12:45:07.020000,38.0,-97.0
01/13/2022 12:46:05.254000,38.0,-97.0
01/13/2022 12:47:04.959000,38.0,-97.0
01/13/2022 12:48:04.772000,38.0,-97.0
01/13/2022 12:49:07.212000,38.0,-97.0
01/13/2022 12:50:05.432000,38.0,-97.0
01/13/2022 12:51:06.899000,38.0,-97.0
01/13/2022 12:52:04.825000,38.0,-97.0
01/13/2022 12:53:04.521000,38.0,-97.0
01/13/2022 12:54:06.759000,38.0,-97.0
01/13/2022 12:55:07.229000,38.0,-97.0
01/13/2022 12:56:07.018000,38.0,-97.0
