InstrumentName, CAMP
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
10/15/2021 00:00:00,0.362,10.0,26.0,11.4,7.3,0.0
10/15/2021 01:00:00,0.265,11.0,25.0,12.1,8.4,0.0
10/15/2021 02:00:00,0.261,11.0,25.0,12.1,9.7,0.0
10/15/2021 03:00:00,0.301,13.0,22.0,14.4,11.5,0.0
10/15/2021 04:00:00,0.254,,22.0,14.0,11.8,0.0
10/15/2021 06:00:00,0.238,13.0,22.0,16.5,13.7,0.0
10/15/2021 07:00:00,0.248,15.0,16.0,20.4,17.7,0.0
10/15/2021 09:00:00,0.238,15.0,20.0,14.8,12.5,0.0
10/15/2021 11:00:00,0.231,13.0,28.0,3.8,3.1,0.0
10/15/2021 12:00:00,0.242,10.0,31.0,2.5,2.1,0.0
10/15/2021 13:00:00,0.245,11.0,32.0,3.0,2.1,0.0
10/15/2021 14:00:00,0.254,9.0,33.0,3.8,2.1,0.0
10/15/2021 16:00:00,0.192,6.0,37.0,10.7,3.1,
10/15/2021 17:00:00,0.225,5.0,38.0,6.8,2.2,1.0
10/15/2021 18:00:00,0.249,6.0,38.0,12.1,2.6,0.0
10/15/2021 19:00:00,0.214,6.0,40.0,8.3,2.4,0.0
10/15/2021 20:00:00,0.22,7.0,40.0,5.4,2.3,0.0
10/15/2021 21:00:00,0.258,8.0,39.0,4.2,2.3,0.0
10/15/2021 22:00:00,0.33,9.0,38.0,4.4,2.4,0.0
10/15/2021 23:00:00,0.357,9.0,38.0,6.3,3.5,0.0
10/16/2021 00:00:00,0.431,22.0,25.0,9.3,4.9,0.0
10/16/2021 01:00:00,0.433,20.0,27.0,9.8,5.8,0.0
10/16/2021 02:00:00,0.401,20.0,26.0,11.0,6.1,0.0
10/16/2021 03:00:00,0.369,18.0,27.0,10.0,5.9,0.0
10/16/2021 04:00:00,0.274,,29.0,7.4,4.1,0.0
10/16/2021 05:00:00,0.249,10.0,30.0,6.0,4.2,0.0
10/16/2021 06:00:00,0.245,12.0,28.0,20.6,17.0,0.0
10/16/2021 07:00:00,0.204,9.0,32.0,6.9,4.8,0.0
10/16/2021 09:00:00,0.415,33.0,8.0,12.4,7.2,0.0
10/16/2021 10:00:00,0.438,40.0,1.0,13.4,8.2,0.0
10/16/2021 11:00:00,0.294,19.0,20.0,9.2,5.6,0.0
10/16/2021 12:00:00,0.206,12.0,28.0,5.2,3.4,0.0
10/16/2021 13:00:00,0.195,10.0,30.0,4.7,3.2,0.0
10/16/2021 14:00:00,0.249,13.0,28.0,13.3,4.2,0.0
10/16/2021 15:00:00,0.263,12.0,30.0,12.6,3.8,0.0
10/16/2021 17:00:00,0.224,8.0,38.0,5.3,2.8,0.0
10/16/2021 18:00:00,0.218,6.0,42.0,4.6,1.9,0.0
10/16/2021 19:00:00,0.183,4.0,45.0,3.2,1.6,0.0
10/16/2021 20:00:00,0.242,5.0,46.0,4.5,1.8,0.0
10/16/2021 21:00:00,0.22,5.0,46.0,3.7,1.6,0.0
10/16/2021 22:00:00,0.277,7.0,42.0,5.0,1.9,0.0
10/16/2021 23:00:00,0.485,11.0,37.0,6.9,2.8,0.0
10/17/2021 00:00:00,0.498,21.0,24.0,16.0,5.1,0.0
10/17/2021 01:00:00,0.455,20.0,26.0,15.1,5.8,0.0
10/17/2021 03:00:00,0.61,31.0,12.0,23.2,13.1,0.0
10/17/2021 04:00:00,0.477,,15.0,20.6,10.8,0.0
10/17/2021 05:00:00,0.278,14.0,27.0,10.7,5.9,0.0
10/17/2021 06:00:00,0.517,26.0,11.0,15.2,7.9,0.0
10/17/2021 07:00:00,0.268,13.0,25.0,7.4,4.7,0.0
10/17/2021 09:00:00,0.634,38.0,1.0,22.8,12.0,1.0
10/17/2021 10:00:00,0.415,33.0,2.0,15.4,8.3,0.0
10/17/2021 11:00:00,0.452,34.0,1.0,14.1,7.2,0.0
10/17/2021 12:00:00,0.342,25.0,12.0,8.5,5.0,0.0
10/17/2021 13:00:00,0.374,19.0,17.0,9.4,4.2,0.0
10/17/2021 14:00:00,0.323,19.0,17.0,8.5,4.5,0.0
10/17/2021 15:00:00,0.374,18.0,19.0,13.9,5.3,0.0
10/17/2021 16:00:00,0.369,16.0,25.0,11.9,4.9,0.0
10/17/2021 17:00:00,0.296,10.0,37.0,5.0,2.4,0.0
10/17/2021 18:00:00,0.312,8.0,42.0,6.2,2.3,0.0
10/17/2021 19:00:00,0.32,9.0,44.0,7.9,2.6,0.0
10/17/2021 20:00:00,0.28,10.0,46.0,7.9,2.7,0.0
10/17/2021 21:00:00,0.272,11.0,44.0,13.5,3.2,0.0
10/17/2021 22:00:00,0.297,11.0,43.0,11.4,3.0,0.0
10/17/2021 23:00:00,0.331,12.0,42.0,13.7,3.5,0.0
10/18/2021 00:00:00,0.365,21.0,34.0,21.9,8.0,0.0
10/18/2021 01:00:00,0.38,19.0,37.0,22.4,12.2,0.0
10/18/2021 02:00:00,0.345,18.0,37.0,19.2,9.8,0.0
10/18/2021 03:00:00,0.442,22.0,28.0,18.5,8.7,0.0
10/18/2021 04:00:00,0.335,,29.0,12.1,6.0,0.0
10/18/2021 05:00:00,0.356,16.0,28.0,13.3,5.6,0.0
10/18/2021 06:00:00,0.324,17.0,24.0,13.7,5.7,0.0
10/18/2021 07:00:00,0.301,17.0,21.0,11.6,5.4,0.0
10/18/2021 09:00:00,0.371,22.0,12.0,14.6,5.8,0.0
10/18/2021 10:00:00,0.392,20.0,14.0,11.5,5.3,0.0
10/18/2021 11:00:00,0.278,13.0,24.0,7.0,3.5,0.0
10/18/2021 12:00:00,0.281,11.0,26.0,7.7,3.2,0.0
10/18/2021 14:00:00,,27.0,16.0,22.1,6.6,0.0
10/18/2021 15:00:00,0.494,27.0,14.0,33.7,8.8,
10/18/2021 16:00:00,0.472,25.0,16.0,32.0,7.9,
10/18/2021 17:00:00,0.41,19.0,26.0,20.3,6.0,
10/18/2021 19:00:00,0.246,8.0,47.0,11.2,3.1,0.0
10/18/2021 20:00:00,0.235,,50.0,10.0,2.3,0.0
10/18/2021 21:00:00,0.262,6.0,49.0,7.1,2.5,0.0
10/18/2021 22:00:00,0.266,7.0,47.0,8.2,2.8,0.0
10/19/2021 00:00:00,0.464,21.0,32.0,15.3,5.3,0.0
