InstrumentName, MSLA (CS34),,,,,,,,,,,,,,,,
StartTime, 2021-12-01 00:00:00,,,,,,,,,,,,,,,,
EndTime, 2021-12-31 23:59:59,,,,,,,,,,,,,,,,
Date,*Lat,*Lon,B,EH,ET,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
12/01/2021 02:43:00.000000,39.70834,-105.0119,12.038,-1.0,-1.0,,12.97,58.48,838.85,3.93,2.36,3.34,5.39,0.0,,-1.0,-1.0
12/01/2021 02:44:00.000000,39.70834,-105.0119,12.048,-1.0,-1.0,,13.05,58.61,838.91,3.56,2.12,3.41,5.427,0.0,,-1.0,-1.0
12/01/2021 02:45:00.000000,39.70833,-105.0119,12.178,-1.0,-1.0,,13.24,58.68,839.0,4.05,2.8,4.05,5.821,0.0,,-1.0,-1.0
12/01/2021 02:46:00.000000,39.70834,-105.01188,12.154,-1.0,-1.0,,13.45,58.67,838.98,5.01,2.78,4.22,5.923,0.0,,-1.0,-1.0
12/01/2021 02:47:00.000000,39.70832,-105.01195,12.206,-1.0,-1.0,,13.64,58.75,839.03,4.18,2.53,3.68,5.577,0.0,,-1.0,-1.0
12/01/2021 02:48:01.000000,39.70832,-105.01195,12.158,-1.0,-1.0,,13.89,58.79,839.12,4.78,2.39,3.76,5.619,0.0,,-1.0,-1.0
12/01/2021 02:49:00.000000,39.70834,-105.01189,12.048,-1.0,-1.0,,14.14,58.87,839.16,5.01,2.48,4.04,5.786,0.0,,-1.0,-1.0
12/01/2021 02:50:00.000000,39.70834,-105.01189,12.062,-1.0,-1.0,,14.37,58.87,839.24,4.31,2.1,3.53,5.46,0.0,,-1.0,-1.0
12/01/2021 02:51:00.000000,39.70835,-105.01193,12.053,-1.0,-1.0,,14.6,58.75,839.25,4.62,2.5,4.03,5.772,0.0,,-1.0,-1.0
12/01/2021 02:52:00.000000,39.70832,-105.01192,12.134,-1.0,-1.0,,14.88,58.65,839.28,6.51,2.97,4.6,6.126,0.0,,-1.0,-1.0
12/01/2021 02:53:00.000000,39.70831,-105.01192,12.019,-1.0,-1.0,,15.12,58.63,839.32,4.38,2.58,3.57,5.474,0.0,,-1.0,-1.0
12/01/2021 02:54:00.000000,39.70831,-105.01192,12.178,-1.0,-1.0,,15.36,58.55,839.3,4.63,2.56,3.74,5.578,0.0,,-1.0,-1.0
12/01/2021 02:55:00.000000,39.70831,-105.01192,12.014,-1.0,-1.0,,15.71,58.43,839.29,4.52,2.34,4.08,5.786,0.0,,-1.0,-1.0
12/01/2021 02:56:00.000000,39.70831,-105.01192,12.125,-1.0,-1.0,,16.07,58.27,839.28,5.78,3.38,4.98,6.347,0.0,,-1.0,-1.0
12/01/2021 02:57:00.000000,39.70831,-105.01192,12.173,-1.0,-1.0,,16.39,58.12,839.24,6.55,3.1,5.32,6.557,0.0,,-1.0,-1.0
12/01/2021 02:58:00.000000,39.70831,-105.01192,12.029,-1.0,-1.0,,16.79,57.98,839.24,6.11,3.47,5.53,6.684,0.0,,-1.0,-1.0
12/01/2021 02:59:00.000000,39.70831,-105.01192,12.024,-1.0,-1.0,,17.1,57.86,839.29,5.52,3.3,4.85,6.254,0.0,,-1.0,-1.0
12/01/2021 03:00:00.000000,39.70831,-105.01192,12.154,-1.0,-1.0,,17.38,57.69,839.31,6.73,3.53,5.23,6.491,0.0,,-1.0,-1.0
12/01/2021 03:01:00.000000,39.70834,-105.01192,12.139,-1.0,-1.0,,17.75,57.52,839.23,5.69,2.91,4.8,6.217,0.0,,-1.0,-1.0
12/01/2021 03:02:00.000000,39.70834,-105.01192,12.158,-1.0,-1.0,,18.14,57.37,839.18,6.13,3.3,5.19,6.457,0.0,,-1.0,-1.0
12/01/2021 03:03:00.000000,39.70838,-105.0119,12.106,-1.0,-1.0,,18.43,57.2,839.22,4.84,2.7,4.5,6.023,0.0,,-1.0,-1.0
12/01/2021 03:04:00.000000,39.70835,-105.01189,12.034,-1.0,-1.0,,18.62,57.14,839.22,6.16,2.88,5.77,6.817,0.0,,-1.0,-1.0
12/01/2021 03:05:00.000000,39.70835,-105.01189,12.154,-1.0,-1.0,,18.79,57.05,839.21,5.43,3.35,4.93,6.289,0.0,,-1.0,-1.0
12/01/2021 03:06:00.000000,39.70835,-105.01189,12.144,-1.0,-1.0,,18.95,56.92,839.23,6.29,4.04,5.65,6.741,0.0,,-1.0,-1.0
12/01/2021 03:07:00.000000,39.70835,-105.01189,12.043,-1.0,-1.0,,19.16,56.73,839.22,6.88,3.82,5.94,6.924,0.0,,-1.0,-1.0
12/01/2021 03:08:00.000000,39.70835,-105.01189,12.062,-1.0,-1.0,,19.38,56.46,839.23,5.72,3.84,5.44,6.614,0.0,,-1.0,-1.0
12/01/2021 03:09:00.000000,39.70835,-105.01189,12.139,-1.0,-1.0,,19.56,56.31,839.25,6.57,3.94,5.58,6.702,0.0,,-1.0,-1.0
12/01/2021 03:10:00.000000,39.70837,-105.01188,12.043,-1.0,-1.0,,19.73,56.21,839.28,5.93,3.7,5.52,6.664,0.0,,-1.0,-1.0
12/01/2021 03:11:00.000000,39.70837,-105.01188,12.038,-1.0,-1.0,,19.9,56.07,839.31,6.62,3.34,5.99,6.959,0.0,,-1.0,-1.0
12/01/2021 03:12:00.000000,39.70837,-105.01188,12.043,-1.0,-1.0,,20.15,55.88,839.34,6.95,3.73,6.24,7.116,0.0,,-1.0,-1.0
12/01/2021 03:13:00.000000,39.70835,-105.01192,12.125,-1.0,-1.0,,20.38,55.76,839.26,6.66,4.12,5.93,6.92,0.0,,-1.0,-1.0
12/01/2021 03:14:00.000000,39.70836,-105.01192,12.053,-1.0,-1.0,,20.56,55.69,839.22,7.65,4.91,6.68,7.388,0.0,,-1.0,-1.0
12/01/2021 03:15:00.000000,39.70838,-105.01192,12.034,-1.0,-1.0,,20.71,55.63,839.2,8.51,5.07,7.35,7.806,0.0,,-1.0,-1.0
12/01/2021 03:16:00.000000,39.70838,-105.01192,12.053,-1.0,-1.0,,20.86,55.51,839.16,9.2,5.35,8.08,8.265,0.0,,-1.0,-1.0
12/01/2021 03:17:00.000000,39.70838,-105.01192,12.144,-1.0,-1.0,,21.02,55.41,839.19,8.32,4.75,7.12,7.662,0.0,,-1.0,-1.0
12/01/2021 03:18:00.000000,39.70838,-105.01192,12.192,-1.0,-1.0,,21.12,55.43,839.23,8.62,5.07,7.55,7.928,0.0,,-1.0,-1.0
12/01/2021 03:19:00.000000,39.70838,-105.01192,12.014,-1.0,-1.0,,21.16,55.35,839.26,8.46,5.53,8.08,8.263,0.0,,-1.0,-1.0
12/01/2021 03:20:00.000000,39.70838,-105.01192,12.125,-1.0,-1.0,,21.32,55.18,839.2,9.07,5.4,8.44,8.49,0.0,,-1.0,-1.0
12/01/2021 03:21:00.000000,39.70838,-105.01192,12.048,-1.0,-1.0,,21.49,55.04,839.18,8.82,5.12,8.12,8.29,0.0,,-1.0,-1.0
12/01/2021 03:22:00.000000,39.70838,-105.01192,12.043,-1.0,-1.0,,21.57,55.0,839.19,10.23,5.62,7.89,8.145,0.0,,-1.0,-1.0
12/01/2021 03:23:00.000000,39.70838,-105.01192,12.13,-1.0,-1.0,,21.77,55.0,839.35,10.76,6.06,9.16,8.937,0.0,,-1.0,-1.0
12/01/2021 03:24:00.000000,39.70838,-105.01192,12.163,-1.0,-1.0,,21.91,54.99,839.42,10.3,5.72,9.62,9.222,0.0,,-1.0,-1.0
12/01/2021 03:25:00.000000,39.70835,-105.01194,12.178,-1.0,-1.0,,21.94,54.94,839.21,10.38,6.09,9.6,9.21,0.0,,-1.0,-1.0
12/01/2021 03:26:00.000000,39.70831,-105.01194,12.053,-1.0,-1.0,,21.95,54.86,839.25,8.77,5.4,8.17,8.316,0.0,,-1.0,-1.0
12/01/2021 03:27:00.000000,39.70831,-105.01194,12.062,-1.0,-1.0,,22.04,54.9,839.39,9.09,5.51,7.71,8.024,0.0,,-1.0,-1.0
12/01/2021 03:28:00.000000,39.70831,-105.01194,12.12,-1.0,-1.0,,22.14,54.85,839.42,10.12,6.47,8.89,8.763,0.0,,-1.0,-1.0
12/01/2021 03:29:00.000000,39.70831,-105.01194,12.034,-1.0,-1.0,,22.14,54.76,839.45,9.17,5.34,7.9,8.145,0.0,,-1.0,-1.0
12/01/2021 03:30:00.000000,39.70834,-105.01193,12.043,-1.0,-1.0,,22.21,54.67,839.49,8.18,5.41,7.65,7.989,0.0,,-1.0,-1.0
12/01/2021 03:31:00.000000,39.70835,-105.01195,12.062,-1.0,-1.0,,22.37,54.52,839.52,9.04,5.36,8.08,8.26,0.0,,-1.0,-1.0
12/01/2021 03:32:00.000000,39.70832,-105.01193,12.058,-1.0,-1.0,,22.17,54.66,839.53,8.37,5.27,7.35,7.803,0.0,,-1.0,-1.0
12/01/2021 03:33:01.000000,39.70832,-105.01193,12.12,-1.0,-1.0,,22.08,54.7,839.49,7.8,4.65,6.9,7.521,0.0,,-1.0,-1.0
12/01/2021 03:34:00.000000,39.70832,-105.01193,12.192,-1.0,-1.0,,22.37,54.66,839.49,8.22,5.47,7.44,7.854,0.0,,-1.0,-1.0
12/01/2021 03:35:00.000000,39.70832,-105.01193,12.206,-1.0,-1.0,,22.66,54.52,839.47,7.39,4.84,7.16,7.676,0.0,,-1.0,-1.0
12/01/2021 03:36:00.000000,39.70832,-105.01193,12.139,-1.0,-1.0,,22.72,54.51,839.43,9.07,5.86,7.8,8.076,0.0,,-1.0,-1.0
12/01/2021 03:37:00.000000,39.70832,-105.01193,12.154,-1.0,-1.0,,22.76,54.55,839.44,8.78,5.12,7.69,8.005,0.0,,-1.0,-1.0
12/01/2021 03:38:00.000000,39.70834,-105.01195,12.197,-1.0,-1.0,,22.75,54.59,839.41,8.54,5.22,7.66,7.985,0.0,,-1.0,-1.0
12/01/2021 03:39:00.000000,39.70834,-105.01195,12.053,-1.0,-1.0,,22.7,54.63,839.4,10.16,5.92,8.21,8.33,0.0,,-1.0,-1.0
12/01/2021 03:40:00.000000,39.70834,-105.01195,12.048,-1.0,-1.0,,22.82,54.6,839.4,10.68,6.08,9.08,8.873,0.0,,-1.0,-1.0
12/01/2021 03:41:00.000000,39.70822,-105.01188,12.053,-1.0,-1.0,,22.9,54.6,839.43,9.91,5.9,8.84,8.721,0.0,,-1.0,-1.0
12/01/2021 03:42:00.000000,39.70822,-105.01188,12.034,-1.0,-1.0,,23.09,54.59,839.43,10.71,6.13,9.17,8.923,0.0,,-1.0,-1.0
12/01/2021 03:43:00.000000,39.70822,-105.01188,12.034,-1.0,-1.0,,23.26,54.58,839.45,10.15,6.43,9.07,8.857,0.0,,-1.0,-1.0
12/01/2021 03:44:01.000000,39.7083,-105.01198,12.125,-1.0,-1.0,,23.43,54.64,839.47,11.12,6.73,9.59,9.177,0.0,,-1.0,-1.0
12/01/2021 03:45:00.000000,39.7083,-105.01198,12.0,-1.0,-1.0,,23.46,54.64,839.44,9.68,6.03,8.97,8.787,0.0,,-1.0,-1.0
12/01/2021 03:46:00.000000,39.7083,-105.01198,12.043,-1.0,-1.0,,23.49,54.54,839.42,9.68,6.21,9.17,8.915,0.0,,-1.0,-1.0
12/01/2021 03:47:00.000000,39.7083,-105.01198,12.014,-1.0,-1.0,,23.71,54.47,839.41,9.9,6.67,8.98,8.793,0.0,,-1.0,-1.0
12/01/2021 03:48:00.000000,39.70834,-105.01193,12.01,-1.0,-1.0,,23.82,54.36,839.38,9.32,6.23,8.96,8.781,0.0,,-1.0,-1.0
12/01/2021 03:49:00.000000,39.70833,-105.01193,12.125,-1.0,-1.0,,24.02,54.28,839.38,9.48,5.98,8.54,8.515,0.0,,-1.0,-1.0
12/01/2021 03:50:00.000000,39.70833,-105.01193,12.158,-1.0,-1.0,,24.27,54.17,839.4,8.69,6.04,8.07,8.218,0.0,,-1.0,-1.0
12/01/2021 03:51:00.000000,39.70833,-105.01193,12.019,-1.0,-1.0,,24.58,53.96,839.42,10.56,6.26,8.58,8.537,0.0,,-1.0,-1.0
12/01/2021 03:52:00.000000,39.70833,-105.01194,12.086,-1.0,-1.0,,24.78,53.85,839.4,10.23,5.88,8.96,8.774,0.0,,-1.0,-1.0
12/01/2021 03:53:00.000000,39.70831,-105.01189,12.019,-1.0,-1.0,,25.0,53.67,839.45,11.56,5.8,9.65,9.208,0.0,,-1.0,-1.0
12/01/2021 03:54:00.000000,39.70831,-105.01189,12.014,-1.0,-1.0,,25.12,53.7,839.5,10.81,6.45,10.17,9.53,0.0,,-1.0,-1.0
12/01/2021 03:55:00.000000,39.70832,-105.01185,12.106,-1.0,-1.0,,25.22,53.56,839.47,10.43,6.93,9.5,9.112,0.0,,-1.0,-1.0
12/01/2021 03:56:00.000000,39.70832,-105.01185,12.12,-1.0,-1.0,,25.35,53.51,839.51,11.65,7.66,10.25,9.581,0.0,,-1.0,-1.0
12/01/2021 03:57:00.000000,39.70832,-105.01192,12.038,-1.0,-1.0,,25.36,53.48,839.51,9.89,6.86,9.13,8.879,0.0,,-1.0,-1.0
12/01/2021 03:58:00.000000,39.70832,-105.01192,12.043,-1.0,-1.0,,25.37,53.5,839.54,12.17,6.86,10.43,9.693,0.0,,-1.0,-1.0
12/01/2021 03:59:00.000000,39.70832,-105.01192,12.144,-1.0,-1.0,,25.51,53.45,839.53,10.47,6.75,9.51,9.114,0.0,,-1.0,-1.0
12/01/2021 04:00:00.000000,39.70832,-105.01193,12.014,-1.0,-1.0,,25.74,53.28,839.55,12.12,6.82,10.91,9.992,0.0,,-1.0,-1.0
12/01/2021 04:01:00.000000,39.70831,-105.01191,12.096,-1.0,-1.0,,25.86,53.12,839.57,11.56,6.95,9.9,9.361,0.0,,-1.0,-1.0
12/01/2021 04:02:01.000000,39.70818,-105.01192,12.125,-1.0,-1.0,,25.84,53.06,839.61,11.6,6.18,10.23,9.571,0.0,,-1.0,-1.0
12/01/2021 04:03:00.000000,39.70833,-105.01183,12.019,-1.0,-1.0,,25.8,53.08,839.67,10.0,6.8,9.56,9.151,0.0,,-1.0,-1.0
12/01/2021 04:04:00.000000,39.70833,-105.01183,12.168,-1.0,-1.0,,25.83,53.05,839.73,9.51,6.07,9.02,8.813,0.0,,-1.0,-1.0
12/01/2021 04:05:00.000000,39.70833,-105.01183,12.034,-1.0,-1.0,,26.03,52.97,839.81,10.41,6.03,9.07,8.842,0.0,,-1.0,-1.0
12/01/2021 04:06:00.000000,39.70831,-105.01196,12.024,-1.0,-1.0,,26.76,52.94,839.84,11.08,6.51,9.82,9.295,0.0,,-1.0,-1.0
12/01/2021 04:07:01.000000,39.70831,-105.01196,12.158,-1.0,-1.0,,27.2,52.79,839.78,11.06,6.05,8.91,8.718,0.0,,-1.0,-1.0
12/01/2021 04:08:00.000000,39.70831,-105.01196,12.014,-1.0,-1.0,,27.53,52.68,839.8,9.79,6.17,9.1,8.832,0.0,,-1.0,-1.0
12/01/2021 04:09:00.000000,39.70832,-105.01189,12.173,-1.0,-1.0,,27.77,52.76,839.91,10.27,6.38,9.75,9.231,0.0,,-1.0,-1.0
12/01/2021 04:10:00.000000,39.70832,-105.01195,12.0,-1.0,-1.0,,27.9,52.83,839.98,10.14,6.1,9.42,9.019,0.0,,-1.0,-1.0
12/01/2021 04:11:00.000000,39.70832,-105.01195,12.029,-1.0,-1.0,,28.04,52.66,839.97,10.48,5.81,8.82,8.644,0.0,,-1.0,-1.0
12/01/2021 04:12:00.000000,39.70832,-105.01195,12.019,-1.0,-1.0,,28.01,52.51,839.94,9.97,6.19,9.58,9.127,0.0,,-1.0,-1.0
12/01/2021 04:13:00.000000,39.70832,-105.01195,12.12,-1.0,-1.0,,27.91,52.61,840.01,9.9,6.16,8.49,8.442,0.0,,-1.0,-1.0
12/01/2021 04:14:00.000000,39.70832,-105.01195,12.134,-1.0,-1.0,,27.96,52.63,839.92,10.46,6.33,9.41,9.018,0.0,,-1.0,-1.0
12/01/2021 04:15:00.000000,39.70833,-105.01188,12.082,-1.0,-1.0,,28.12,52.49,839.87,9.64,6.21,9.43,9.031,0.0,,-1.0,-1.0
12/01/2021 04:16:00.000000,39.70833,-105.01188,12.173,-1.0,-1.0,,28.26,52.4,839.89,9.77,6.21,8.82,8.648,0.0,,-1.0,-1.0
12/01/2021 04:17:00.000000,39.70833,-105.01188,12.139,-1.0,-1.0,,28.2,52.38,839.96,8.35,5.8,8.15,8.23,0.0,,-1.0,-1.0
12/01/2021 04:18:00.000000,39.70833,-105.01188,12.144,-1.0,-1.0,,28.22,52.32,840.01,10.37,6.39,9.39,9.009,0.0,,-1.0,-1.0
12/01/2021 04:19:00.000000,39.70833,-105.01188,12.163,-1.0,-1.0,,28.32,52.34,840.07,9.54,6.0,9.21,8.893,0.0,,-1.0,-1.0
12/01/2021 04:20:00.000000,39.70833,-105.01188,12.115,-1.0,-1.0,,28.44,52.22,840.09,10.52,5.48,9.12,8.838,0.0,,-1.0,-1.0
12/01/2021 04:21:00.000000,39.7083,-105.01186,12.01,-1.0,-1.0,,28.54,52.1,840.21,7.48,5.33,7.09,7.566,0.0,,-1.0,-1.0
12/01/2021 04:22:00.000000,39.70836,-105.0119,12.13,-1.0,-1.0,,28.42,52.16,840.24,8.4,5.27,7.68,7.937,0.0,,-1.0,-1.0
12/01/2021 04:23:01.000000,39.70836,-105.0119,12.125,-1.0,-1.0,,28.58,52.15,840.24,9.12,5.74,8.53,8.466,0.0,,-1.0,-1.0
12/01/2021 04:24:00.000000,39.70836,-105.0119,12.106,-1.0,-1.0,,28.71,52.13,840.25,8.99,5.78,8.18,8.244,0.0,,-1.0,-1.0
12/01/2021 04:25:00.000000,39.70836,-105.0119,12.01,-1.0,-1.0,,28.78,51.97,840.21,8.45,5.64,7.75,7.978,0.0,,-1.0,-1.0
12/01/2021 04:26:00.000000,39.70836,-105.0119,12.163,-1.0,-1.0,,28.77,51.85,840.21,9.01,5.72,7.93,8.095,0.0,,-1.0,-1.0
12/01/2021 04:27:00.000000,39.70836,-105.0119,12.149,-1.0,-1.0,,28.69,51.93,840.31,8.73,5.46,7.6,7.888,0.0,,-1.0,-1.0
12/01/2021 04:28:00.000000,39.70836,-105.0119,12.154,-1.0,-1.0,,28.74,51.89,840.34,9.63,5.35,7.68,7.938,0.0,,-1.0,-1.0
12/01/2021 04:29:00.000000,39.70836,-105.0119,12.163,-1.0,-1.0,,28.8,51.76,840.33,10.08,5.67,8.06,8.179,0.0,,-1.0,-1.0
12/01/2021 04:30:00.000000,39.70836,-105.0119,12.154,-1.0,-1.0,,28.78,51.8,840.33,8.77,5.42,7.34,7.727,0.0,,-1.0,-1.0
12/01/2021 04:31:01.000000,39.70832,-105.01196,12.019,-1.0,-1.0,,28.8,51.86,840.38,8.97,5.11,7.98,8.126,0.0,,-1.0,-1.0
12/01/2021 04:32:00.000000,39.70832,-105.01196,12.024,-1.0,-1.0,,28.88,51.78,840.45,7.75,5.08,7.03,7.53,0.0,,-1.0,-1.0
12/01/2021 04:33:00.000000,39.70826,-105.01208,12.024,-1.0,-1.0,,28.97,51.65,840.45,9.58,5.26,8.65,8.549,0.0,,-1.0,-1.0
12/01/2021 04:34:00.000000,39.70826,-105.01208,12.014,-1.0,-1.0,,28.96,51.53,840.42,7.44,5.33,7.43,7.788,0.0,,-1.0,-1.0
12/01/2021 04:35:00.000000,39.70826,-105.01208,12.01,-1.0,-1.0,,28.93,51.53,840.44,9.62,5.0,7.34,7.732,0.0,,-1.0,-1.0
12/01/2021 04:36:00.000000,39.70953,-105.0102,12.139,-1.0,-1.0,,28.78,51.57,840.44,7.44,4.82,6.73,7.352,0.0,,-1.0,-1.0
12/01/2021 04:37:00.000000,39.70831,-105.01197,12.014,-1.0,-1.0,,28.84,51.5,840.46,7.57,5.02,7.24,7.673,0.0,,-1.0,-1.0
12/01/2021 04:38:01.000000,39.70839,-105.01189,12.019,-1.0,-1.0,,28.88,51.55,840.51,6.78,4.9,6.78,7.381,0.0,,-1.0,-1.0
12/01/2021 04:39:00.000000,39.70839,-105.01189,12.005,-1.0,-1.0,,28.93,51.49,840.45,9.34,5.19,8.08,8.198,0.0,,-1.0,-1.0
12/01/2021 04:40:00.000000,39.70832,-105.01191,12.11,-1.0,-1.0,,29.05,51.36,840.42,9.44,5.36,7.51,7.842,0.0,,-1.0,-1.0
12/01/2021 04:41:00.000000,39.70823,-105.01212,12.005,-1.0,-1.0,,29.08,51.36,840.37,9.42,5.52,8.74,8.612,0.0,,-1.0,-1.0
12/01/2021 04:42:00.000000,39.70823,-105.01212,12.01,-1.0,-1.0,,29.1,51.31,840.38,8.61,5.78,8.02,8.162,0.0,,-1.0,-1.0
12/01/2021 04:43:00.000000,39.70835,-105.01195,12.029,-1.0,-1.0,,29.24,51.22,840.41,9.72,5.51,7.55,7.867,0.0,,-1.0,-1.0
12/01/2021 04:44:01.000000,39.70836,-105.01196,12.005,-1.0,-1.0,,29.39,51.1,840.49,8.91,6.14,8.24,8.3,0.0,,-1.0,-1.0
12/01/2021 04:45:00.000000,39.70836,-105.01196,12.014,-1.0,-1.0,,29.51,50.97,840.51,11.92,5.81,9.34,8.991,0.0,,-1.0,-1.0
12/01/2021 04:46:00.000000,39.70836,-105.01196,12.125,-1.0,-1.0,,29.46,50.92,840.45,8.88,5.82,8.31,8.348,0.0,,-1.0,-1.0
12/01/2021 04:47:00.000000,39.70975,-105.01344,12.019,-1.0,-1.0,,29.25,51.05,840.43,9.79,5.55,7.82,8.041,0.0,,-1.0,-1.0
12/01/2021 04:48:00.000000,39.7103,-105.00873,12.029,-1.0,-1.0,,29.07,51.06,840.43,7.41,4.82,7.0,7.531,0.0,,-1.0,-1.0
12/01/2021 04:49:00.000000,39.7103,-105.00873,12.01,-1.0,-1.0,,29.25,50.95,840.45,9.08,5.54,8.02,8.17,0.0,,-1.0,-1.0
12/01/2021 04:50:00.000000,39.7103,-105.00873,12.125,-1.0,-1.0,,29.23,50.86,840.49,8.81,5.34,7.97,8.143,0.0,,-1.0,-1.0
12/01/2021 04:51:00.000000,39.7103,-105.00873,12.134,-1.0,-1.0,,29.23,50.79,840.42,8.57,5.24,7.63,7.932,0.0,,-1.0,-1.0
12/01/2021 04:52:00.000000,39.7103,-105.00873,12.019,-1.0,-1.0,,29.28,50.78,840.3,8.62,5.32,7.52,7.862,0.0,,-1.0,-1.0
12/01/2021 04:53:00.000000,39.70833,-105.01195,12.115,-1.0,-1.0,,29.41,50.67,840.23,8.6,5.55,8.01,8.17,0.0,,-1.0,-1.0
12/01/2021 04:54:01.000000,39.70833,-105.01195,12.0,-1.0,-1.0,,29.44,50.56,840.21,9.12,5.52,8.13,8.248,0.0,,-1.0,-1.0
12/01/2021 04:55:00.000000,39.70833,-105.01195,12.096,-1.0,-1.0,,29.52,50.47,840.14,9.12,5.73,8.25,8.324,0.0,,-1.0,-1.0
12/01/2021 04:56:00.000000,39.70833,-105.01195,12.019,-1.0,-1.0,,29.41,50.38,840.1,7.72,4.71,6.45,7.201,0.0,,-1.0,-1.0
12/01/2021 04:57:00.000000,39.70833,-105.01195,12.144,-1.0,-1.0,,29.47,50.36,840.12,7.81,5.38,7.58,7.909,0.0,,-1.0,-1.0
12/01/2021 04:58:00.000000,39.70831,-105.01194,12.019,-1.0,-1.0,,29.39,50.22,840.13,8.62,5.39,7.94,8.142,0.0,,-1.0,-1.0
12/01/2021 04:59:01.000000,39.70831,-105.01194,12.091,-1.0,-1.0,,29.06,50.33,840.13,8.14,5.13,7.48,7.858,0.0,,-1.0,-1.0
12/01/2021 05:00:00.000000,39.70831,-105.01194,12.144,-1.0,-1.0,,28.64,50.52,840.1,8.71,4.35,7.33,7.768,0.0,,-1.0,-1.0
12/01/2021 05:01:00.000000,39.70831,-105.01198,12.014,-1.0,-1.0,,28.18,50.65,840.06,8.27,4.66,7.0,7.568,0.0,,-1.0,-1.0
12/01/2021 05:02:01.000000,39.70831,-105.01199,12.005,-1.0,-1.0,,27.79,50.81,840.05,7.52,4.32,6.23,7.089,0.0,,-1.0,-1.0
12/01/2021 05:03:00.000000,39.70831,-105.01199,12.149,-1.0,-1.0,,28.0,50.86,840.07,7.26,4.43,6.51,7.258,0.0,,-1.0,-1.0
12/01/2021 05:04:00.000000,39.70831,-105.01199,12.101,-1.0,-1.0,,28.14,50.99,840.13,8.06,4.6,6.52,7.256,0.0,,-1.0,-1.0
12/01/2021 05:05:00.000000,39.70831,-105.01199,12.067,-1.0,-1.0,,28.32,51.1,840.17,6.72,4.42,6.47,7.216,0.0,,-1.0,-1.0
12/01/2021 05:06:00.000000,39.70831,-105.01199,12.091,-1.0,-1.0,,28.34,51.21,840.18,9.46,4.93,8.48,8.473,0.0,,-1.0,-1.0
12/01/2021 05:07:00.000000,39.70841,-105.01189,12.101,-1.0,-1.0,,28.32,51.24,840.18,7.94,4.81,6.87,7.463,0.0,,-1.0,-1.0
12/01/2021 05:08:01.000000,39.70832,-105.01192,12.01,-1.0,-1.0,,28.33,51.18,840.07,7.71,5.1,6.75,7.389,0.0,,-1.0,-1.0
12/01/2021 05:09:00.000000,39.70832,-105.01192,12.024,-1.0,-1.0,,28.38,51.06,840.02,7.7,5.2,7.2,7.674,0.0,,-1.0,-1.0
12/01/2021 05:10:00.000000,39.70832,-105.01192,12.096,-1.0,-1.0,,28.4,51.02,839.98,9.42,5.38,7.53,7.882,0.0,,-1.0,-1.0
12/01/2021 05:11:00.000000,39.70831,-105.01202,12.014,-1.0,-1.0,,28.18,51.0,839.99,7.64,4.38,7.05,7.587,0.0,,-1.0,-1.0
12/01/2021 05:12:00.000000,39.70831,-105.01202,12.101,-1.0,-1.0,,27.68,51.02,839.94,7.04,4.62,6.78,7.43,0.0,,-1.0,-1.0
12/01/2021 05:13:00.000000,39.70831,-105.01202,12.01,-1.0,-1.0,,28.25,50.85,839.94,7.93,5.2,6.94,7.522,0.0,,-1.0,-1.0
12/01/2021 05:14:00.000000,39.70831,-105.01196,12.158,-1.0,-1.0,,27.98,50.86,839.93,6.81,4.88,6.74,7.403,0.0,,-1.0,-1.0
12/01/2021 05:15:00.000000,39.70831,-105.01196,12.019,-1.0,-1.0,,27.07,51.1,839.94,5.73,3.86,5.34,6.539,0.0,,-1.0,-1.0
12/01/2021 05:16:00.000000,39.70832,-105.01193,12.11,-1.0,-1.0,,26.66,51.13,839.95,7.12,3.47,5.32,6.536,0.0,,-1.0,-1.0
12/01/2021 05:17:00.000000,39.70833,-105.01191,12.014,-1.0,-1.0,,26.09,51.2,839.93,5.67,3.09,4.53,6.053,0.0,,-1.0,-1.0
12/01/2021 05:18:00.000000,39.70833,-105.01191,12.154,-1.0,-1.0,,27.19,51.2,839.91,6.65,4.26,5.94,6.909,0.0,,-1.0,-1.0
12/01/2021 05:19:00.000000,39.70833,-105.01191,12.014,-1.0,-1.0,,27.41,51.22,839.95,7.47,3.97,6.12,7.016,0.0,,-1.0,-1.0
12/01/2021 05:20:00.000000,39.70833,-105.01191,12.019,-1.0,-1.0,,27.01,51.31,839.93,7.03,4.47,6.53,7.28,0.0,,-1.0,-1.0
12/01/2021 05:21:00.000000,39.70833,-105.01191,12.115,-1.0,-1.0,,24.64,51.26,839.82,4.13,2.52,3.77,5.61,0.0,,-1.0,-1.0
12/01/2021 05:22:00.000000,39.70833,-105.01191,12.077,-1.0,-1.0,,25.1,51.38,839.87,5.16,2.95,4.02,5.752,0.0,,-1.0,-1.0
12/01/2021 05:23:01.000000,39.70833,-105.01191,12.019,-1.0,-1.0,,25.12,51.6,839.95,4.55,2.9,4.38,5.969,0.0,,-1.0,-1.0
12/01/2021 05:24:00.000000,39.70833,-105.01191,12.014,-1.0,-1.0,,24.56,51.8,839.92,5.8,3.0,5.53,6.698,0.0,,-1.0,-1.0
