InstrumentName, Swansea (DEH),,
05/14/2018 00:49:37.243333,36.0,54.0,66.0
05/14/2018 00:53:37.786666,28.82,54.0,66.0
05/14/2018 00:56:17.423333,18.21,54.0,66.0
05/14/2018 00:58:57.376666,18.97,55.0,66.0
05/14/2018 01:01:37.563333,17.58,55.0,65.0
05/14/2018 01:05:37.506666,18.03,54.0,66.0
05/14/2018 01:08:17.256666,16.38,54.0,65.0
05/14/2018 01:10:57.306666,16.12,54.0,66.0
05/14/2018 01:13:37.366666,17.19,53.0,65.0
05/14/2018 01:17:37.856666,17.28,54.0,65.0
05/14/2018 01:20:17.200000,16.85,54.0,65.0
05/14/2018 01:22:57.330000,18.38,54.0,65.0
05/14/2018 01:25:37.516666,15.95,54.0,65.0
05/14/2018 01:28:17.446666,16.48,54.0,65.0
05/14/2018 01:30:57.066666,16.2,54.0,65.0
05/14/2018 01:33:37.343333,16.26,55.0,65.0
05/14/2018 01:37:37.456666,20.26,55.0,65.0
05/14/2018 01:40:17.380000,18.41,55.0,65.0
05/14/2018 01:42:57.490000,17.23,54.0,65.0
05/14/2018 01:46:57.273333,16.31,55.0,65.0
05/14/2018 01:49:37.183333,14.66,56.0,65.0
05/14/2018 01:52:17.113333,16.65,57.0,64.0
05/14/2018 01:54:57.163333,18.05,58.0,65.0
05/14/2018 01:58:57.633333,17.69,58.0,64.0
05/14/2018 02:01:37.106666,16.05,59.0,64.0
05/14/2018 02:04:17.536666,15.44,59.0,63.0
05/14/2018 02:08:17.673333,17.89,60.0,64.0
05/14/2018 02:10:57.286666,15.03,60.0,63.0
05/14/2018 02:13:37.393333,14.74,61.0,63.0
05/14/2018 02:16:17.226666,16.64,61.0,63.0
05/14/2018 02:18:57.263333,16.63,61.0,62.0
05/14/2018 02:22:57.176666,13.2,60.0,63.0
05/14/2018 02:25:37.916666,14.13,60.0,63.0
05/14/2018 02:28:17.396666,14.34,60.0,63.0
05/14/2018 02:32:17.290000,14.5,60.0,63.0
05/14/2018 02:34:57.520000,15.13,59.0,63.0
05/14/2018 02:37:37.386666,14.57,59.0,64.0
05/14/2018 02:40:17.270000,14.49,58.0,64.0
05/14/2018 02:44:17.416666,14.58,58.0,64.0
05/14/2018 02:46:57.460000,14.59,58.0,64.0
05/14/2018 02:49:37.450000,19.95,58.0,64.0
05/14/2018 02:52:17.973333,17.36,57.0,64.0
05/14/2018 02:56:17.266666,10.85,57.0,64.0
05/14/2018 02:58:57.376666,12.16,56.0,64.0
05/14/2018 03:01:37.620000,11.18,57.0,63.0
05/14/2018 03:04:17.740000,12.51,56.0,64.0
05/14/2018 03:08:17.426666,10.33,54.0,64.0
05/14/2018 03:10:57.463333,9.05,55.0,64.0
05/14/2018 03:13:37.610000,10.05,54.0,64.0
05/14/2018 03:16:17.326666,9.36,55.0,63.0
05/14/2018 03:20:17.340000,9.72,57.0,62.0
05/14/2018 03:22:57.536666,9.68,58.0,62.0
05/14/2018 03:25:37.360000,9.9,58.0,62.0
05/14/2018 03:29:37.683333,8.95,60.0,61.0
05/14/2018 03:32:17.636666,9.1,60.0,61.0
05/14/2018 03:34:57.370000,10.05,61.0,61.0
05/14/2018 03:37:37.843333,10.05,61.0,61.0
05/14/2018 03:41:37.600000,11.05,62.0,60.0
05/14/2018 03:44:17.606666,10.67,62.0,61.0
05/14/2018 03:46:57.510000,10.05,62.0,61.0
05/14/2018 03:49:37.420000,9.49,62.0,61.0
05/14/2018 03:53:37.890000,9.64,62.0,61.0
05/14/2018 03:56:17.603333,9.34,62.0,60.0
05/14/2018 03:58:57.296666,11.03,62.0,60.0
05/14/2018 04:01:37.696666,10.18,64.0,60.0
05/14/2018 04:04:17.323333,9.58,64.0,60.0
05/14/2018 04:06:57.386666,8.97,64.0,60.0
05/14/2018 04:09:37.330000,8.92,63.0,59.0
05/14/2018 04:13:37.320000,8.6,63.0,60.0
05/14/2018 04:16:17.346666,8.72,63.0,59.0
05/14/2018 04:18:57.280000,9.54,63.0,59.0
05/14/2018 04:22:57.493333,9.92,63.0,59.0
05/14/2018 04:25:37.490000,8.02,63.0,58.0
05/14/2018 04:28:17.610000,7.85,64.0,59.0
05/14/2018 04:30:57.453333,10.63,64.0,59.0
05/14/2018 04:34:57.643333,10.56,64.0,59.0
05/14/2018 04:37:37.546666,8.82,64.0,59.0
05/14/2018 04:40:17.566666,7.69,64.0,59.0
05/14/2018 04:42:57.690000,8.92,63.0,59.0
05/14/2018 04:46:58.110000,8.11,64.0,59.0
05/14/2018 04:49:37.406666,8.37,64.0,59.0
05/14/2018 04:52:17.576666,7.74,64.0,59.0
05/14/2018 04:54:57.973333,7.97,64.0,59.0
05/14/2018 04:58:57.756666,9.38,65.0,59.0
05/14/2018 05:01:37.966666,10.13,66.0,59.0
05/14/2018 05:04:17.610000,8.9,66.0,58.0
05/14/2018 05:06:57.580000,8.62,66.0,58.0
05/14/2018 05:10:57.670000,7.22,66.0,58.0
05/14/2018 05:13:37.993333,6.42,65.0,58.0
05/14/2018 05:16:17.573333,5.5,64.0,58.0
05/14/2018 05:20:17.566666,6.15,64.0,57.0
05/14/2018 05:22:57.973333,5.9,65.0,57.0
05/14/2018 05:25:38.066666,5.95,65.0,57.0
05/14/2018 05:28:17.650000,5.92,66.0,57.0
05/14/2018 05:32:17.426666,5.67,69.0,56.0
05/14/2018 05:34:57.636666,6.03,72.0,56.0
05/14/2018 05:37:37.736666,7.11,75.0,55.0
05/14/2018 05:40:17.483333,6.03,78.0,55.0
05/14/2018 05:44:17.520000,4.79,79.0,54.0
05/14/2018 05:46:57.603333,6.87,81.0,54.0
05/14/2018 05:49:37.486666,6.87,82.0,54.0
05/14/2018 05:52:17.870000,6.79,82.0,55.0
05/14/2018 05:56:17.670000,6.78,82.0,55.0
05/14/2018 05:58:57.816666,5.41,81.0,55.0
05/14/2018 06:01:37.750000,6.1,80.0,55.0
05/14/2018 06:05:38.350000,5.9,79.0,56.0
05/14/2018 06:08:17.660000,5.16,78.0,56.0
05/14/2018 06:10:57.676666,6.82,77.0,56.0
05/14/2018 06:13:38.143333,6.0,76.0,56.0
05/14/2018 06:17:37.960000,6.33,76.0,56.0
05/14/2018 06:20:18.380000,5.32,75.0,56.0
05/14/2018 06:22:58.126666,6.05,75.0,56.0
05/14/2018 06:25:38.123333,4.86,74.0,56.0
05/14/2018 06:29:37.600000,5.76,74.0,56.0
05/14/2018 06:32:17.666666,5.64,74.0,56.0
05/14/2018 06:34:58.203333,4.58,73.0,56.0
05/14/2018 06:37:37.636666,6.37,73.0,56.0
05/14/2018 06:40:17.896666,6.57,74.0,57.0
05/14/2018 06:42:57.656666,6.03,74.0,57.0
05/14/2018 06:45:37.843333,7.1,74.0,56.0
05/14/2018 06:49:37.826666,8.03,76.0,56.0
05/14/2018 06:52:17.823333,6.67,77.0,55.0
05/14/2018 06:54:57.786666,7.85,78.0,55.0
05/14/2018 06:58:58.186666,8.54,78.0,55.0
05/14/2018 07:01:37.910000,10.13,78.0,56.0
05/14/2018 07:04:17.873333,7.03,78.0,56.0
05/14/2018 07:06:58.130000,6.79,77.0,57.0
05/14/2018 07:10:57.903333,7.39,76.0,57.0
05/14/2018 07:13:37.793333,8.68,75.0,57.0
05/14/2018 07:16:17.750000,8.59,75.0,57.0
05/14/2018 07:18:57.826666,8.82,77.0,57.0
05/14/2018 07:22:58.340000,10.77,79.0,56.0
05/14/2018 07:25:37.666666,9.39,81.0,56.0
05/14/2018 07:28:17.916666,7.85,81.0,55.0
05/14/2018 07:30:57.836666,8.42,81.0,55.0
05/14/2018 07:34:57.846666,10.05,82.0,55.0
05/14/2018 07:37:37.756666,10.68,82.0,55.0
05/14/2018 07:40:17.973333,9.85,82.0,56.0
05/14/2018 07:42:57.876666,11.08,82.0,56.0
05/14/2018 07:46:57.590000,11.24,81.0,55.0
05/14/2018 07:49:37.683333,11.0,81.0,56.0
05/14/2018 07:52:17.570000,11.82,80.0,56.0
05/14/2018 07:56:17.856666,10.74,79.0,56.0
05/14/2018 07:58:57.630000,10.32,78.0,56.0
05/14/2018 08:01:37.710000,12.49,78.0,57.0
05/14/2018 08:04:17.950000,10.82,78.0,57.0
05/14/2018 08:08:17.860000,10.79,77.0,57.0
05/14/2018 08:10:57.566666,9.68,76.0,57.0
05/14/2018 08:13:37.826666,11.1,76.0,57.0
05/14/2018 08:16:17.793333,13.55,75.0,57.0
05/14/2018 08:20:18.106666,12.82,75.0,57.0
05/14/2018 08:22:57.926666,14.05,75.0,57.0
05/14/2018 08:25:37.660000,11.79,76.0,57.0
05/14/2018 08:28:17.820000,10.73,75.0,58.0
05/14/2018 08:32:17.856666,10.74,74.0,58.0
05/14/2018 08:34:57.840000,10.82,73.0,58.0
05/14/2018 08:37:38.160000,12.56,73.0,58.0
05/14/2018 08:41:37.820000,10.27,73.0,58.0
05/14/2018 08:44:17.733333,8.65,73.0,57.0
05/14/2018 08:46:57.923333,8.95,73.0,57.0
05/14/2018 08:49:37.680000,8.51,74.0,58.0
05/14/2018 08:53:37.660000,10.61,73.0,58.0
05/14/2018 08:56:18.016666,10.93,73.0,57.0
05/14/2018 08:58:57.766666,11.0,74.0,58.0
05/14/2018 09:01:37.563333,11.41,73.0,58.0
05/14/2018 09:05:37.903333,11.64,73.0,59.0
05/14/2018 09:06:57.570000,11.89,72.0,59.0
05/14/2018 09:09:37.773333,12.95,72.0,59.0
05/14/2018 09:13:38.056666,13.13,71.0,59.0
05/14/2018 09:16:17.746666,11.82,71.0,58.0
05/14/2018 09:18:57.996666,14.33,72.0,58.0
05/14/2018 09:22:57.870000,13.57,73.0,58.0
05/14/2018 09:25:37.890000,15.26,74.0,57.0
05/14/2018 09:28:17.863333,15.59,75.0,58.0
05/14/2018 09:30:57.773333,15.79,74.0,58.0
05/14/2018 09:34:58.003333,17.32,74.0,58.0
05/14/2018 09:37:38.000000,15.84,74.0,57.0
05/14/2018 09:40:18.053333,16.32,74.0,57.0
05/14/2018 09:42:57.660000,16.86,75.0,57.0
05/14/2018 09:46:57.716666,14.97,75.0,58.0
05/14/2018 09:49:37.973333,14.51,75.0,58.0
05/14/2018 09:52:17.820000,14.38,75.0,58.0
05/14/2018 09:54:57.723333,15.03,75.0,58.0
05/14/2018 09:58:57.780000,14.13,75.0,58.0
05/14/2018 10:01:37.793333,14.74,75.0,58.0
05/14/2018 10:04:18.306666,15.56,75.0,58.0
05/14/2018 10:08:17.900000,16.05,75.0,57.0
05/14/2018 10:10:57.696666,16.64,76.0,58.0
05/14/2018 10:13:37.800000,15.25,76.0,58.0
05/14/2018 10:16:18.000000,15.46,76.0,58.0
05/14/2018 10:20:17.650000,16.62,75.0,59.0
05/14/2018 10:22:57.840000,16.6,74.0,59.0
05/14/2018 10:25:37.990000,15.1,74.0,59.0
05/14/2018 10:28:17.923333,14.35,73.0,59.0
05/14/2018 10:32:17.740000,14.18,73.0,59.0
05/14/2018 10:34:59.190000,13.63,72.0,59.0
05/14/2018 10:37:37.856666,17.85,72.0,59.0
05/14/2018 10:40:18.363333,16.36,72.0,59.0
05/14/2018 10:44:17.936666,17.46,72.0,59.0
05/14/2018 10:46:57.730000,17.95,72.0,59.0
05/14/2018 10:49:37.843333,16.97,73.0,58.0
05/14/2018 10:52:17.826666,17.25,74.0,59.0
05/14/2018 10:56:18.023333,18.8,73.0,59.0
05/14/2018 10:58:58.006666,18.87,73.0,59.0
05/14/2018 11:01:38.130000,18.77,73.0,60.0
05/14/2018 11:05:37.820000,17.69,72.0,60.0
05/14/2018 11:08:18.393333,17.92,72.0,60.0
05/14/2018 11:10:57.890000,18.21,72.0,60.0
05/14/2018 11:13:38.206666,19.39,72.0,60.0
05/14/2018 11:17:38.230000,19.32,71.0,59.0
05/14/2018 11:20:18.403333,18.92,72.0,59.0
05/14/2018 11:22:57.986666,20.03,72.0,59.0
05/14/2018 11:25:37.986666,17.76,73.0,59.0
05/14/2018 11:29:37.900000,17.24,72.0,59.0
05/14/2018 11:32:17.886666,20.19,72.0,60.0
05/14/2018 11:34:58.026666,17.58,72.0,60.0
05/14/2018 11:37:38.323333,18.18,71.0,60.0
05/14/2018 11:40:17.910000,18.41,71.0,60.0
05/14/2018 11:42:57.736666,18.16,71.0,60.0
05/14/2018 11:45:38.013333,18.36,71.0,59.0
05/14/2018 11:49:38.203333,19.11,72.0,59.0
05/14/2018 11:52:17.993333,19.87,73.0,59.0
05/14/2018 11:54:58.033333,18.67,73.0,60.0
05/14/2018 11:58:58.016666,19.55,72.0,59.0
05/14/2018 12:01:37.923333,19.79,72.0,59.0
05/14/2018 12:04:17.913333,17.5,73.0,59.0
05/14/2018 12:06:58.153333,19.0,73.0,59.0
05/14/2018 12:10:57.803333,18.97,73.0,59.0
05/14/2018 12:13:37.856666,19.49,73.0,58.0
05/14/2018 12:16:17.790000,18.44,74.0,59.0
05/14/2018 12:18:58.353333,20.5,74.0,59.0
05/14/2018 12:22:58.226666,22.08,73.0,59.0
05/14/2018 12:25:38.123333,26.44,73.0,60.0
05/14/2018 12:28:18.240000,38.69,73.0,60.0
05/14/2018 12:30:58.433333,28.29,73.0,59.0
05/14/2018 12:34:58.056666,47.08,73.0,59.0
05/14/2018 12:37:38.113333,45.37,73.0,60.0
05/14/2018 12:40:18.366666,99.24,72.0,60.0
05/14/2018 12:42:57.970000,143.18,72.0,60.0
05/14/2018 12:46:57.970000,71.14,72.0,60.0
05/14/2018 12:49:38.043333,48.46,71.0,60.0
05/14/2018 12:52:18.196666,44.26,71.0,60.0
05/14/2018 12:56:18.243333,37.03,71.0,60.0
05/14/2018 12:58:57.876666,25.62,71.0,60.0
05/14/2018 13:01:38.053333,23.18,71.0,60.0
05/14/2018 13:04:17.796666,21.74,71.0,61.0
05/14/2018 13:08:18.163333,25.68,70.0,61.0
05/14/2018 13:10:58.163333,26.33,69.0,60.0
05/14/2018 13:13:38.006666,26.16,69.0,60.0
05/14/2018 13:16:18.106666,23.26,69.0,61.0
05/14/2018 13:20:18.403333,25.6,69.0,61.0
05/14/2018 13:22:58.406666,25.7,69.0,61.0
05/14/2018 13:25:38.130000,25.97,69.0,60.0
05/14/2018 13:28:18.666666,22.87,69.0,60.0
05/14/2018 13:32:18.470000,24.72,70.0,60.0
05/14/2018 13:34:57.946666,24.16,71.0,60.0
05/14/2018 13:37:38.366666,20.0,71.0,60.0
05/14/2018 13:40:18.370000,22.92,70.0,61.0
05/14/2018 13:44:17.946666,19.18,71.0,59.0
05/14/2018 13:46:58.096666,19.35,72.0,60.0
05/14/2018 13:49:38.306666,19.49,70.0,61.0
05/14/2018 13:53:37.950000,16.83,69.0,61.0
05/14/2018 13:56:18.056666,18.71,68.0,61.0
05/14/2018 13:58:58.450000,16.36,70.0,60.0
05/14/2018 14:01:38.063333,19.37,70.0,61.0
05/14/2018 14:05:38.036666,12.87,69.0,60.0
05/14/2018 14:08:17.906666,13.44,69.0,60.0
05/14/2018 14:10:58.463333,15.19,70.0,59.0
05/14/2018 14:13:38.053333,13.31,70.0,60.0
05/14/2018 14:17:38.283333,13.1,70.0,61.0
05/14/2018 14:20:18.436666,15.21,69.0,60.0
05/14/2018 14:22:58.166666,14.67,71.0,59.0
05/14/2018 14:25:38.130000,14.53,71.0,61.0
05/14/2018 14:29:38.686666,12.21,67.0,62.0
05/14/2018 14:32:17.983333,14.78,66.0,62.0
05/14/2018 14:33:38.293333,12.72,65.0,63.0
05/14/2018 14:37:38.313333,12.61,65.0,64.0
05/14/2018 14:40:18.160000,13.68,63.0,64.0
05/14/2018 14:42:58.266666,14.03,61.0,66.0
05/14/2018 14:45:38.580000,12.82,61.0,63.0
05/14/2018 14:49:38.290000,12.88,61.0,65.0
05/14/2018 14:52:18.200000,12.53,59.0,68.0
05/14/2018 14:54:57.926666,12.55,56.0,69.0
05/14/2018 14:58:58.183333,11.69,53.0,71.0
05/14/2018 15:01:38.346666,27.7,50.0,70.0
05/14/2018 15:04:17.903333,18.7,52.0,69.0
05/14/2018 15:06:58.033333,26.0,52.0,68.0
05/14/2018 15:10:58.056666,21.87,54.0,68.0
05/14/2018 15:13:38.556666,11.9,53.0,68.0
05/14/2018 15:16:17.980000,13.18,53.0,68.0
05/14/2018 15:20:18.076666,12.89,53.0,68.0
05/14/2018 15:22:58.386666,13.55,53.0,68.0
05/14/2018 15:25:38.506666,12.16,53.0,68.0
05/14/2018 15:28:18.093333,12.45,55.0,67.0
05/14/2018 15:32:18.500000,12.25,53.0,68.0
05/14/2018 15:34:58.036666,10.95,52.0,69.0
05/14/2018 15:37:38.256666,9.43,49.0,70.0
05/14/2018 15:40:18.123333,9.21,51.0,67.0
05/14/2018 15:44:18.263333,24.27,51.0,68.0
05/14/2018 15:46:58.303333,30.29,52.0,68.0
05/14/2018 15:49:38.056666,21.21,49.0,71.0
05/14/2018 15:52:18.216666,17.22,49.0,67.0
05/14/2018 15:56:18.486666,17.25,46.0,73.0
05/14/2018 15:58:58.226666,9.4,46.0,71.0
05/14/2018 16:01:38.640000,9.67,46.0,72.0
05/14/2018 16:04:18.136666,10.87,46.0,71.0
05/14/2018 16:08:18.313333,8.54,46.0,73.0
05/14/2018 16:10:57.936666,10.69,44.0,75.0
05/14/2018 16:13:38.143333,10.18,41.0,73.0
05/14/2018 16:16:18.123333,11.66,47.0,71.0
05/14/2018 16:20:18.030000,10.32,44.0,75.0
05/14/2018 16:22:58.416666,9.63,43.0,74.0
05/14/2018 16:25:38.606666,10.09,44.0,75.0
05/14/2018 16:29:38.286666,8.89,38.0,78.0
05/14/2018 16:32:18.076666,10.56,39.0,75.0
05/14/2018 16:34:58.286666,9.67,40.0,76.0
05/14/2018 16:37:38.263333,8.59,37.0,79.0
05/14/2018 16:41:38.420000,7.28,37.0,76.0
05/14/2018 16:44:18.450000,7.76,39.0,74.0
05/14/2018 16:46:58.250000,7.59,37.0,76.0
05/14/2018 16:49:38.386666,8.32,37.0,78.0
05/14/2018 16:53:38.280000,7.18,38.0,76.0
05/14/2018 16:56:18.283333,7.16,34.0,81.0
05/14/2018 16:58:58.446666,7.08,34.0,80.0
05/14/2018 17:01:38.136666,9.0,37.0,77.0
05/14/2018 17:04:18.293333,8.23,36.0,76.0
05/14/2018 17:06:58.043333,7.46,38.0,74.0
05/14/2018 17:09:38.456666,8.18,39.0,74.0
05/14/2018 17:13:38.026666,7.87,41.0,72.0
05/14/2018 17:16:18.620000,9.13,42.0,71.0
05/14/2018 17:18:57.973333,8.18,43.0,70.0
05/14/2018 17:22:58.556666,7.53,44.0,71.0
05/14/2018 17:25:38.213333,9.34,46.0,69.0
05/14/2018 17:28:18.123333,9.2,48.0,68.0
05/14/2018 17:30:58.250000,9.95,49.0,67.0
05/14/2018 17:34:58.226666,21.33,52.0,66.0
05/14/2018 17:37:38.126666,12.15,52.0,66.0
05/14/2018 17:40:18.136666,11.21,53.0,66.0
05/14/2018 17:42:58.033333,11.16,54.0,66.0
05/14/2018 17:46:58.306666,9.62,55.0,65.0
05/14/2018 17:49:38.376666,10.87,56.0,65.0
05/14/2018 17:52:18.163333,9.2,56.0,64.0
05/14/2018 17:54:58.093333,9.51,56.0,64.0
05/14/2018 17:58:58.110000,9.92,60.0,62.0
05/14/2018 18:01:38.183333,14.03,65.0,61.0
05/14/2018 18:04:18.066666,12.74,69.0,62.0
05/14/2018 18:06:58.086666,11.36,69.0,62.0
05/14/2018 18:10:58.100000,11.41,68.0,63.0
05/14/2018 18:13:38.890000,12.87,67.0,63.0
05/14/2018 18:16:18.626666,12.32,68.0,63.0
05/14/2018 18:20:18.603333,19.18,67.0,62.0
05/14/2018 18:22:58.463333,18.45,67.0,62.0
05/14/2018 18:25:39.003333,20.87,68.0,62.0
05/14/2018 18:28:18.253333,20.44,68.0,62.0
05/14/2018 18:32:18.323333,19.05,70.0,62.0
05/14/2018 18:34:58.383333,19.03,71.0,61.0
05/14/2018 18:37:38.216666,20.46,73.0,60.0
05/14/2018 18:40:18.473333,21.21,76.0,60.0
05/14/2018 18:44:18.363333,24.72,76.0,59.0
05/14/2018 18:46:58.310000,19.73,76.0,59.0
05/14/2018 18:49:38.320000,19.18,77.0,60.0
05/14/2018 18:52:18.190000,17.08,76.0,61.0
05/14/2018 18:56:18.230000,18.05,72.0,61.0
05/14/2018 18:58:58.396666,17.95,71.0,61.0
05/14/2018 19:01:39.180000,18.82,71.0,61.0
05/14/2018 19:04:18.113333,18.08,70.0,62.0
05/14/2018 19:11:16.086666,21.16,70.0,62.0
05/14/2018 19:13:55.973333,19.0,71.0,62.0
05/14/2018 19:16:36.190000,16.37,69.0,63.0
05/14/2018 19:20:36.256666,17.82,68.0,64.0
05/14/2018 19:23:16.873333,18.08,67.0,65.0
05/14/2018 19:25:56.610000,19.03,66.0,67.0
05/14/2018 19:28:35.926666,17.68,64.0,69.0
05/14/2018 19:31:16.820000,19.13,62.0,67.0
05/14/2018 19:33:56.293333,17.21,61.0,67.0
05/14/2018 19:37:56.193333,18.74,58.0,69.0
05/14/2018 19:40:52.720000,18.31,55.0,70.0
05/14/2018 19:43:45.286666,17.69,53.0,71.0
05/14/2018 19:46:18.240000,16.33,52.0,72.0
05/14/2018 19:48:57.993333,25.52,50.0,74.0
05/14/2018 19:52:05.016666,15.4,47.0,73.0
05/14/2018 19:55:57.436666,13.35,46.0,75.0
05/14/2018 19:58:36.326666,13.64,46.0,74.0
05/14/2018 20:01:16.036666,9.59,47.0,69.0
05/14/2018 20:03:56.603333,11.05,47.0,72.0
05/14/2018 20:07:56.570000,12.05,47.0,73.0
05/14/2018 20:10:36.530000,13.62,48.0,71.0
05/14/2018 20:13:16.056666,11.7,47.0,73.0
05/14/2018 20:15:56.543333,11.79,46.0,73.0
05/14/2018 20:19:55.990000,14.24,48.0,70.0
05/14/2018 20:22:36.153333,13.33,44.0,76.0
05/14/2018 20:25:16.196666,15.74,45.0,73.0
05/14/2018 20:27:56.276666,15.46,45.0,75.0
05/14/2018 20:31:56.633333,13.0,44.0,74.0
05/14/2018 20:34:36.113333,12.27,42.0,76.0
05/14/2018 20:37:16.266666,9.78,42.0,76.0
05/14/2018 20:41:16.010000,10.84,41.0,74.0
05/14/2018 20:43:56.663333,9.7,42.0,75.0
05/14/2018 20:46:36.350000,8.64,40.0,76.0
05/14/2018 20:49:16.050000,8.2,39.0,77.0
05/14/2018 20:53:16.390000,9.39,40.0,75.0
05/14/2018 20:55:55.993333,8.86,40.0,75.0
05/14/2018 20:58:36.503333,7.26,39.0,75.0
05/14/2018 21:01:16.066666,6.72,40.0,76.0
05/14/2018 21:05:16.783333,7.13,41.0,74.0
05/14/2018 21:07:56.076666,7.03,39.0,76.0
05/14/2018 21:10:36.150000,6.92,39.0,75.0
05/14/2018 21:13:16.583333,6.72,41.0,76.0
05/14/2018 21:17:16.106666,4.44,41.0,74.0
05/14/2018 21:19:56.530000,4.78,38.0,76.0
05/14/2018 21:22:36.733333,4.71,36.0,79.0
05/14/2018 21:26:36.020000,4.62,36.0,81.0
05/14/2018 21:29:16.066666,3.44,35.0,79.0
05/14/2018 21:31:56.046666,4.49,35.0,79.0
05/14/2018 21:34:36.163333,5.25,36.0,76.0
05/14/2018 21:38:35.993333,4.49,36.0,76.0
05/14/2018 21:41:16.300000,4.28,37.0,78.0
05/14/2018 21:43:56.543333,5.95,38.0,74.0
05/14/2018 21:46:36.200000,4.87,37.0,76.0
05/14/2018 21:50:36.050000,5.83,39.0,74.0
05/14/2018 21:53:16.393333,7.79,40.0,75.0
05/14/2018 21:55:56.133333,6.79,37.0,78.0
05/14/2018 21:58:36.690000,11.9,36.0,76.0
05/14/2018 22:02:37.196666,12.13,35.0,77.0
05/14/2018 22:05:16.580000,11.1,34.0,78.0
05/14/2018 22:06:37.476666,10.89,33.0,78.0
05/14/2018 22:10:36.200000,9.18,32.0,78.0
05/14/2018 22:13:16.573333,11.72,34.0,77.0
05/14/2018 22:15:56.203333,9.36,34.0,77.0
05/14/2018 22:19:56.080000,8.62,31.0,78.0
05/14/2018 22:22:37.540000,8.11,30.0,80.0
05/14/2018 22:25:16.113333,10.64,33.0,78.0
05/14/2018 22:27:57.073333,10.75,33.0,78.0
05/14/2018 22:31:57.600000,9.95,32.0,78.0
05/14/2018 22:34:36.736666,9.49,32.0,78.0
05/14/2018 22:38:36.386666,8.05,32.0,78.0
05/14/2018 22:39:56.840000,7.05,32.0,78.0
05/14/2018 22:43:56.606666,9.11,32.0,76.0
05/14/2018 22:46:36.220000,8.85,32.0,77.0
05/14/2018 22:49:16.280000,6.75,32.0,78.0
05/14/2018 22:51:56.146666,6.34,35.0,75.0
05/14/2018 22:55:56.380000,7.13,37.0,76.0
05/14/2018 22:58:36.410000,5.54,39.0,73.0
05/14/2018 23:01:16.163333,7.95,40.0,72.0
05/14/2018 23:05:16.473333,7.76,39.0,73.0
05/14/2018 23:07:56.286666,7.53,38.0,73.0
05/14/2018 23:10:36.413333,7.1,39.0,74.0
05/14/2018 23:13:16.166666,6.38,41.0,72.0
05/14/2018 23:17:16.210000,5.13,41.0,72.0
05/14/2018 23:19:56.293333,6.5,39.0,72.0
05/14/2018 23:22:36.233333,4.97,38.0,75.0
05/14/2018 23:25:16.430000,6.26,38.0,73.0
05/14/2018 23:29:16.626666,6.87,40.0,72.0
05/14/2018 23:31:56.233333,5.05,38.0,74.0
05/14/2018 23:34:36.796666,6.33,38.0,74.0
05/14/2018 23:37:16.596666,5.08,38.0,73.0
05/14/2018 23:41:16.150000,3.7,40.0,71.0
05/14/2018 23:43:56.716666,3.0,40.0,73.0
05/14/2018 23:46:36.173333,3.45,39.0,72.0
05/14/2018 23:50:36.703333,4.26,42.0,70.0
05/14/2018 23:53:16.370000,3.29,42.0,71.0
05/14/2018 23:55:56.286666,3.56,42.0,70.0
05/14/2018 23:58:36.320000,3.41,43.0,68.0
05/15/2018 00:02:36.203333,5.62,44.0,69.0
05/15/2018 00:05:16.486666,12.37,44.0,68.0
05/15/2018 00:07:56.570000,15.21,44.0,68.0
05/15/2018 00:10:36.506666,25.6,44.0,69.0
05/15/2018 00:14:36.506666,22.23,43.0,69.0
05/15/2018 00:17:16.216666,17.08,43.0,68.0
05/15/2018 00:19:56.606666,23.49,44.0,68.0
05/15/2018 00:22:36.723333,24.7,44.0,68.0
05/15/2018 00:25:16.623333,37.21,44.0,67.0
05/15/2018 00:27:56.810000,10.82,44.0,67.0
05/15/2018 00:30:36.353333,1.38,46.0,67.0
05/15/2018 00:35:56.650000,1.66,46.0,66.0
05/15/2018 00:37:16.180000,2.47,47.0,66.0
05/15/2018 00:41:16.520000,3.35,47.0,65.0
05/15/2018 00:43:56.296666,2.12,47.0,65.0
05/15/2018 00:46:36.663333,2.13,47.0,64.0
05/15/2018 00:49:16.273333,1.97,47.0,64.0
05/15/2018 00:51:56.536666,1.34,48.0,64.0
05/15/2018 00:55:56.696666,1.58,48.0,64.0
05/15/2018 00:58:36.250000,1.44,48.0,64.0
05/15/2018 01:01:16.306666,1.05,48.0,64.0
05/15/2018 01:03:56.180000,1.0,48.0,63.0
05/15/2018 01:07:56.546666,1.21,48.0,62.0
05/15/2018 01:10:36.326666,0.79,48.0,62.0
05/15/2018 01:13:16.526666,1.65,47.0,62.0
05/15/2018 01:15:56.660000,0.9,47.0,61.0
05/15/2018 01:19:56.546666,1.02,48.0,62.0
05/15/2018 01:22:36.460000,0.78,47.0,62.0
05/15/2018 01:25:16.396666,0.67,48.0,61.0
05/15/2018 01:29:16.426666,0.87,48.0,61.0
05/15/2018 01:31:56.716666,1.26,49.0,61.0
05/15/2018 01:34:36.540000,1.97,49.0,61.0
05/15/2018 01:37:16.486666,2.26,49.0,61.0
05/15/2018 01:41:16.510000,1.95,49.0,61.0
05/15/2018 01:43:56.693333,1.58,49.0,62.0
05/15/2018 01:46:36.310000,1.97,49.0,61.0
